wind_speed,Vestas V112-3.075 Onshore
13.1,3074.9992096609026
13.11,3074.999166900259
13.12,3074.9991299213857
13.13,3074.999098520943
13.14,3074.999072495589
13.15,3074.999051641982
13.16,3074.9990357567785
13.17,3074.9990246366383
13.18,3074.999018078219
13.19,3074.9990158781784
13.2,3074.9990178331755
13.21,3074.999023739868
13.22,3074.999033394914
13.23,3074.999046594972
13.24,3074.9990631366995
13.25,3074.999082816756
13.26,3074.9991054317984
13.27,3074.999130778486
13.28,3074.999158653476
13.29,3074.9991888534264
13.3,3074.999221174997
13.31,3074.999255414844
13.32,3074.9992913696265
13.33,3074.999328836003
13.34,3074.9993676106305
13.35,3074.999407490169
13.36,3074.999448271275
13.37,3074.999489750607
13.38,3074.999531724824
13.39,3074.9995739905844
13.4,3074.9996163445453
13.41,3074.999658583365
13.42,3074.999700503702
13.43,3074.9997419022143
13.44,3074.999782575561
13.45,3074.9998223203984
13.46,3074.9998609333857
13.47,3074.9998982111824
13.48,3074.999933950444
13.49,3074.9999679478306
13.5,3075.0
13.51,3075.000029946581
13.52,3075.000057799089
13.53,3075.0000836120084
13.54,3075.000107439824
13.55,3075.000129337021
13.56,3075.0001493580858
13.57,3075.000167557503
13.58,3075.000183989758
13.59,3075.000198709337
13.6,3075.000211770723
13.61,3075.0002232284032
13.62,3075.000233136862
13.63,3075.000241550585
13.64,3075.000248524058
13.65,3075.000254111765
13.66,3075.0002583681926
13.67,3075.000261347825
13.68,3075.000263105149
13.69,3075.000263694648
13.7,3075.000263170808
13.71,3075.0002615881144
13.72,3075.000259001052
13.73,3075.000255464108
13.74,3075.0002510317645
13.75,3075.000245758509
13.76,3075.000239698827
13.77,3075.000232907203
13.78,3075.0002254381216
13.79,3075.00021734607
13.8,3075.0002086855307
13.81,3075.0001995109915
13.82,3075.0001898769365
13.83,3075.000179837852
13.84,3075.000169448221
13.85,3075.000158762531
13.86,3075.000147835266
13.87,3075.000136720913
13.88,3075.000125473955
13.89,3075.000114148879
13.9,3075.0001028001693
13.91,3075.000091482312
13.92,3075.000080249792
13.93,3075.000069157093
13.94,3075.000058258704
13.95,3075.0000476091063
13.96,3075.0000372627874
13.97,3075.000027274232
13.98,3075.000017697925
13.99,3075.000008588353
14.0,3075.0
14.01,3074.999991975837
14.02,3074.999984512781
14.03,3074.9999775962306
14.04,3074.9999712115864
14.05,3074.99996534425
14.06,3074.999959979622
14.07,3074.999955103102
14.08,3074.999950700093
14.09,3074.9999467559937
14.1,3074.999943256206
14.11,3074.99994018613
14.12,3074.9999375311654
14.13,3074.999935276716
14.14,3074.9999334081795
14.15,3074.999931910958
14.16,3074.999930770452
14.17,3074.9999299720616
14.18,3074.999929501188
14.19,3074.9999293432325
14.2,3074.9999294835943
14.21,3074.999929907676
14.22,3074.999930600877
14.23,3074.9999315485998
14.24,3074.999932736241
14.25,3074.9999341492053
14.26,3074.999935772893
14.27,3074.999937592704
14.28,3074.999939594037
14.29,3074.9999417622967
14.3,3074.9999440828806
14.31,3074.999946541191
14.32,3074.9999491226285
14.33,3074.9999518125933
14.34,3074.999954596486
14.35,3074.999957459708
14.36,3074.9999603876595
14.37,3074.9999633657417
14.38,3074.999966379355
14.39,3074.9999694139
14.4,3074.999972454778
14.41,3074.9999754873884
14.42,3074.9999784971337
14.43,3074.999981469413
14.44,3074.999984389628
14.45,3074.999987243178
14.46,3074.999990015466
14.47,3074.999992691892
14.48,3074.999995257855
14.49,3074.9999976987574
14.5,3075.0
14.51,3075.000002150068
14.52,3075.000004149788
14.53,3075.0000060030725
14.54,3075.0000077138325
14.55,3075.0000092859805
14.56,3075.000010723428
14.57,3075.000012030087
14.58,3075.0000132098708
14.59,3075.0000142666886
14.6,3075.000015204454
14.61,3075.0000160270783
14.62,3075.000016738473
14.63,3075.000017342552
14.64,3075.000017843224
14.65,3075.000018244404
14.66,3075.0000185500016
14.67,3075.00001876393
14.68,3075.0000188901
14.69,3075.000018932424
14.7,3075.000018894814
14.71,3075.0000187811816
14.72,3075.000018595438
14.73,3075.000018341498
14.74,3075.0000180232696
14.75,3075.0000176446665
14.76,3075.000017209601
14.77,3075.000016721985
14.78,3075.000016185729
14.79,3075.000015604746
14.8,3075.000014982947
14.81,3075.0000143242446
14.82,3075.0000136325507
14.83,3075.000012911777
14.84,3075.000012165835
14.85,3075.000011398637
14.86,3075.000010614094
14.87,3075.00000981612
14.88,3075.000009008624
14.89,3075.0000081955204
14.9,3075.0000073807205
14.91,3075.0000065681347
14.92,3075.000005761676
14.93,3075.000004965256
14.94,3075.000004182787
14.95,3075.0000034181803
14.96,3075.000002675348
14.97,3075.000001958202
14.98,3075.000001270654
14.99,3075.000000616616
15.0,3075.0
15.01,3074.9999994238915
15.02,3074.999998888068
15.03,3074.999998391482
15.04,3074.999997933085
15.05,3074.9999975118294
15.06,3074.9999971266666
15.07,3074.9999967765475
15.08,3074.9999964604262
15.09,3074.9999961772523
15.1,3074.9999959259794
15.11,3074.999995705557
15.12,3074.999995514939
15.13,3074.9999953530773
15.14,3074.9999952189223
15.15,3074.999995111428
15.16,3074.9999950295423
15.17,3074.999994972221
15.18,3074.999994938413
15.19,3074.9999949270723
15.2,3074.99999493715
15.21,3074.9999949675976
15.22,3074.9999950173674
15.23,3074.999995085411
15.24,3074.9999951706795
15.25,3074.999995272125
15.26,3074.999995388701
15.27,3074.999995519358
15.28,3074.9999956630472
15.29,3074.9999958187213
15.3,3074.999995985332
15.31,3074.9999961618305
15.32,3074.9999963471696
15.33,3074.9999965403
15.34,3074.9999967401745
15.35,3074.999996945745
15.36,3074.999997155962
15.37,3074.999997369778
15.38,3074.999997586146
15.39,3074.999997804017
15.4,3074.9999980223424
15.41,3074.999998240074
15.42,3074.999998456164
15.43,3074.9999986695634
15.44,3074.999998879226
15.45,3074.999999084102
15.46,3074.999999283142
15.47,3074.9999994753016
15.48,3074.9999996595293
15.49,3074.9999998347785
15.5,3075.0
15.51,3075.000000154368
15.52,3075.0000002979414
15.53,3075.0000004310014
15.54,3075.000000553828
15.55,3075.0000006667037
15.56,3075.000000769908
15.57,3075.0000008637217
15.58,3075.000000948426
15.59,3075.0000010243025
15.6,3075.000001091631
15.61,3075.0000011506927
15.62,3075.000001201768
15.63,3075.0000012451387
15.64,3075.0000012810856
15.65,3075.0000013098897
15.66,3075.00000133183
15.67,3075.000001347189
15.68,3075.0000013562485
15.69,3075.0000013592867
15.7,3075.000001356587
15.71,3075.000001348428
15.72,3075.0000013350923
15.73,3075.000001316861
15.74,3075.000001294012
15.75,3075.00000126683
15.76,3075.000001235594
15.77,3075.0000012005844
15.78,3075.000001162083
15.79,3075.00000112037
15.8,3075.000001075727
15.81,3075.0000010284343
15.82,3075.000000978773
15.83,3075.000000927024
15.84,3075.000000873468
15.85,3075.0000008183856
15.86,3075.0000007620574
15.87,3075.000000704765
15.88,3075.00000064679
15.89,3075.000000588412
15.9,3075.000000529912
15.91,3075.0000004715707
15.92,3075.00000041367
15.93,3075.000000356489
15.94,3075.0000003003106
15.95,3075.000000245415
15.96,3075.0000001920807
15.97,3075.000000140593
15.98,3075.000000091229
15.99,3075.000000044271
16.0,3075.0
16.01,3074.999999958637
16.02,3074.999999920167
16.03,3074.9999998845137
16.04,3074.999999851602
16.05,3074.999999821358
16.06,3074.999999793704
16.07,3074.9999997685663
16.08,3074.999999745869
16.09,3074.999999725539
16.1,3074.9999997074974
16.11,3074.9999996916727
16.12,3074.999999677987
16.13,3074.999999666365
16.14,3074.999999656734
16.15,3074.9999996490155
16.16,3074.999999643137
16.17,3074.9999996390216
16.18,3074.9999996365946
16.19,3074.999999635781
16.2,3074.999999636504
16.21,3074.999999638689
16.22,3074.9999996422625
16.23,3074.999999647148
16.24,3074.9999996532697
16.25,3074.9999996605534
16.26,3074.999999668923
16.27,3074.9999996783044
16.28,3074.999999688621
16.29,3074.9999996997976
16.3,3074.99999971176
16.31,3074.999999724432
16.32,3074.9999997377386
16.33,3074.9999997516047
16.34,3074.999999765955
16.35,3074.999999780714
16.36,3074.9999997958066
16.37,3074.999999811158
16.38,3074.999999826693
16.39,3074.9999998423355
16.4,3074.99999985801
16.41,3074.999999873643
16.42,3074.999999889157
16.43,3074.999999904479
16.44,3074.999999919532
16.45,3074.9999999342417
16.46,3074.999999948532
16.47,3074.9999999623283
16.48,3074.9999999755555
16.49,3074.999999988137
16.5,3075.0
16.51,3075.000000011083
16.52,3075.0000000213918
16.53,3075.0000000309446
16.54,3075.000000039763
16.55,3075.000000047867
16.56,3075.000000055277
16.57,3075.0000000620125
16.58,3075.000000068094
16.59,3075.0000000735417
16.6,3075.0000000783757
16.61,3075.000000082616
16.62,3075.000000086283
16.63,3075.0000000893974
16.64,3075.0000000919777
16.65,3075.0000000940454
16.66,3075.000000095621
16.67,3075.0000000967243
16.68,3075.000000097375
16.69,3075.0000000975924
16.7,3075.000000097399
16.71,3075.000000096813
16.72,3075.000000095856
16.73,3075.0000000945465
16.74,3075.000000092906
16.75,3075.000000090954
16.76,3075.000000088712
16.77,3075.0000000861983
16.78,3075.000000083434
16.79,3075.00000008044
16.8,3075.000000077234
16.81,3075.0000000738387
16.82,3075.000000070273
16.83,3075.0000000665577
16.84,3075.0000000627124
16.85,3075.000000058757
16.86,3075.0000000547134
16.87,3075.0000000506
16.88,3075.000000046438
16.89,3075.0000000422465
16.9,3075.000000038046
16.91,3075.0000000338573
16.92,3075.0000000297005
16.93,3075.000000025595
16.94,3075.0000000215614
16.95,3075.00000001762
16.96,3075.000000013791
16.97,3075.0000000100945
16.98,3075.00000000655
16.99,3075.0000000031787
17.0,3075.0
17.01,3074.9999999970305
17.02,3074.9999999942684
17.03,3074.9999999917086
17.04,3074.9999999893457
17.05,3074.9999999871743
17.06,3074.999999985189
17.07,3074.9999999833835
17.08,3074.999999981754
17.09,3074.999999980296
17.1,3074.9999999789998
17.11,3074.999999977864
17.12,3074.999999976881
17.13,3074.999999976046
17.14,3074.999999975355
17.15,3074.9999999748
17.16,3074.9999999743786
17.17,3074.999999974083
17.18,3074.9999999739093
17.19,3074.9999999738507
17.2,3074.9999999739025
17.21,3074.9999999740594
17.22,3074.999999974316
17.23,3074.999999974667
17.24,3074.999999975106
17.25,3074.999999975629
17.26,3074.999999976229
17.27,3074.9999999769034
17.28,3074.9999999776446
17.29,3074.999999978447
17.3,3074.999999979306
17.31,3074.9999999802158
17.32,3074.9999999811707
17.33,3074.999999982166
17.34,3074.9999999831966
17.35,3074.999999984256
17.36,3074.99999998534
17.37,3074.9999999864417
17.38,3074.999999987557
17.39,3074.9999999886804
17.4,3074.999999989805
17.41,3074.999999990928
17.42,3074.999999992042
17.43,3074.9999999931424
17.44,3074.9999999942224
17.45,3074.9999999952797
17.46,3074.999999996305
17.47,3074.999999997296
17.48,3074.999999998245
17.49,3074.9999999991483
17.5,3075.0
17.51,3075.000000000796
17.52,3075.000000001536
17.53,3075.0000000022224
17.54,3075.000000002855
17.55,3075.000000003437
17.56,3075.000000003969
17.57,3075.0000000044524
17.58,3075.000000004889
17.59,3075.00000000528
17.6,3075.000000005627
17.61,3075.0000000059317
17.62,3075.000000006195
17.63,3075.0000000064183
17.64,3075.000000006604
17.65,3075.000000006752
17.66,3075.0000000068653
17.67,3075.000000006945
17.68,3075.0000000069917
17.69,3075.000000007007
17.7,3075.000000006993
17.71,3075.0000000069517
17.72,3075.000000006882
17.73,3075.0000000067885
17.74,3075.00000000667
17.75,3075.00000000653
17.76,3075.0000000063687
17.77,3075.0000000061896
17.78,3075.000000005991
17.79,3075.000000005776
17.8,3075.000000005545
17.81,3075.000000005301
17.82,3075.0000000050454
17.83,3075.000000004779
17.84,3075.0000000045025
17.85,3075.0000000042187
17.86,3075.000000003929
17.87,3075.000000003633
17.88,3075.000000003334
17.89,3075.0000000030336
17.9,3075.000000002731
17.91,3075.000000002431
17.92,3075.0000000021323
17.93,3075.000000001838
17.94,3075.0000000015484
17.95,3075.0000000012656
17.96,3075.00000000099
17.97,3075.0000000007253
17.98,3075.00000000047
17.99,3075.0000000002283
18.0,3075.0
18.01,3074.999999999787
18.02,3074.999999999589
18.03,3074.999999999405
18.04,3074.999999999236
18.05,3074.99999999908
18.06,3074.999999998937
18.07,3074.9999999988067
18.08,3074.9999999986903
18.09,3074.9999999985857
18.1,3074.999999998492
18.11,3074.999999998411
18.12,3074.9999999983406
18.13,3074.99999999828
18.14,3074.9999999982306
18.15,3074.9999999981906
18.16,3074.9999999981605
18.17,3074.999999998139
18.18,3074.999999998128
18.19,3074.999999998123
18.2,3074.9999999981264
18.21,3074.9999999981383
18.22,3074.9999999981565
18.23,3074.999999998181
18.24,3074.999999998213
18.25,3074.99999999825
18.26,3074.9999999982933
18.27,3074.999999998342
18.28,3074.999999998395
18.29,3074.999999998453
18.3,3074.999999998515
18.31,3074.99999999858
18.32,3074.999999998649
18.33,3074.99999999872
18.34,3074.999999998794
18.35,3074.99999999887
18.36,3074.999999998948
18.37,3074.999999999027
18.38,3074.999999999107
18.39,3074.999999999188
18.4,3074.999999999268
18.41,3074.9999999993493
18.42,3074.999999999429
18.43,3074.9999999995075
18.44,3074.9999999995853
18.45,3074.9999999996617
18.46,3074.999999999736
18.47,3074.9999999998063
18.48,3074.9999999998745
18.49,3074.999999999939
18.5,3075.0
18.51,3075.0000000000578
18.52,3075.000000000111
18.53,3075.00000000016
18.54,3075.000000000206
18.55,3075.000000000248
18.56,3075.0000000002856
18.57,3075.00000000032
18.58,3075.0000000003515
18.59,3075.00000000038
18.6,3075.0000000004043
18.61,3075.000000000426
18.62,3075.000000000446
18.63,3075.0000000004616
18.64,3075.0000000004748
18.65,3075.000000000485
18.66,3075.0000000004934
18.67,3075.0000000004998
18.68,3075.000000000503
18.69,3075.000000000504
18.7,3075.000000000503
18.71,3075.0000000005
18.72,3075.000000000495
18.73,3075.000000000489
18.74,3075.0000000004798
18.75,3075.0000000004693
18.76,3075.000000000457
18.77,3075.000000000445
18.78,3075.000000000431
18.79,3075.000000000416
18.8,3075.0000000003997
18.81,3075.000000000382
18.82,3075.000000000364
18.83,3075.000000000344
18.84,3075.000000000324
18.85,3075.0000000003038
18.86,3075.0000000002824
18.87,3075.000000000261
18.88,3075.00000000024
18.89,3075.000000000218
18.9,3075.000000000197
18.91,3075.000000000175
18.92,3075.0000000001537
18.93,3075.000000000132
18.94,3075.000000000111
18.95,3075.0000000000914
18.96,3075.000000000072
18.97,3075.000000000052
18.98,3075.000000000034
18.99,3075.000000000016
19.0,3075.0
19.01,3074.999999999984
19.02,3074.999999999969
19.03,3074.999999999957
19.04,3074.9999999999445
19.05,3074.999999999933
19.06,3074.999999999923
19.07,3074.999999999913
19.08,3074.9999999999045
19.09,3074.999999999897
19.1,3074.9999999998904
19.11,3074.9999999998845
19.12,3074.9999999998795
19.13,3074.9999999998754
19.14,3074.9999999998718
19.15,3074.999999999868
19.16,3074.9999999998663
19.17,3074.9999999998645
19.18,3074.999999999863
19.19,3074.999999999863
19.2,3074.999999999863
19.21,3074.999999999864
19.22,3074.999999999865
19.23,3074.999999999868
19.24,3074.999999999869
19.25,3074.999999999872
19.26,3074.999999999875
19.27,3074.999999999878
19.28,3074.999999999882
19.29,3074.9999999998863
19.3,3074.999999999891
19.31,3074.999999999895
19.32,3074.9999999999
19.33,3074.999999999905
19.34,3074.9999999999104
19.35,3074.9999999999163
19.36,3074.9999999999213
19.37,3074.9999999999272
19.38,3074.999999999933
19.39,3074.999999999939
19.4,3074.999999999945
19.41,3074.999999999951
19.42,3074.9999999999563
19.43,3074.9999999999627
19.44,3074.999999999968
19.45,3074.9999999999745
19.46,3074.99999999998
19.47,3074.999999999985
19.48,3074.99999999999
19.49,3074.999999999995
19.5,3075.0
19.51,3075.000000000004
19.52,3075.0000000000086
19.53,3075.000000000012
19.54,3075.000000000016
19.55,3075.00000000002
19.56,3075.0000000000223
19.57,3075.000000000025
19.58,3075.000000000028
19.59,3075.000000000031
19.6,3075.000000000033
19.61,3075.0000000000346
19.62,3075.000000000036
19.63,3075.0000000000373
19.64,3075.000000000039
19.65,3075.0000000000405
19.66,3075.000000000042
19.67,3075.0000000000423
19.68,3075.0000000000427
19.69,3075.0000000000427
19.7,3075.000000000044
19.71,3075.000000000044
19.72,3075.000000000045
19.73,3075.000000000044
19.74,3075.000000000043
19.75,3075.0000000000427
19.76,3075.0000000000423
19.77,3075.0000000000414
19.78,3075.0000000000405
19.79,3075.000000000039
19.8,3075.000000000038
19.81,3075.0000000000373
19.82,3075.000000000035
19.83,3075.0000000000346
19.84,3075.0000000000323
19.85,3075.0000000000314
19.86,3075.0000000000296
19.87,3075.000000000028
19.88,3075.000000000025
19.89,3075.000000000024
19.9,3075.0000000000223
19.91,3075.00000000002
19.92,3075.000000000018
19.93,3075.0000000000155
19.94,3075.0000000000136
19.95,3075.000000000011
19.96,3075.000000000009
19.97,3075.0000000000077
19.98,3075.000000000005
19.99,3075.0000000000023
20.0,3075.0
20.01,3074.9999999999977
20.02,3074.9999999999955
20.03,3074.999999999993
20.04,3074.999999999991
20.05,3074.999999999989
20.06,3074.9999999999864
20.07,3074.9999999999845
20.08,3074.999999999982
20.09,3074.9999999999804
20.1,3074.999999999978
20.11,3074.999999999976
20.12,3074.9999999999745
20.13,3074.999999999972
20.14,3074.999999999971
20.15,3074.9999999999686
20.16,3074.9999999999677
20.17,3074.999999999966
20.18,3074.9999999999645
20.19,3074.999999999963
20.2,3074.999999999962
20.21,3074.999999999961
20.22,3074.99999999996
20.23,3074.9999999999586
20.24,3074.999999999958
20.25,3074.9999999999573
20.26,3074.999999999957
20.27,3074.9999999999563
20.28,3074.999999999957
20.29,3074.9999999999563
20.3,3074.9999999999563
20.31,3074.9999999999563
20.32,3074.999999999957
20.33,3074.9999999999577
20.34,3074.999999999958
20.35,3074.999999999959
20.36,3074.999999999961
20.37,3074.999999999962
20.38,3074.999999999964
20.39,3074.999999999965
20.4,3074.9999999999677
20.41,3074.999999999969
20.42,3074.9999999999723
20.43,3074.9999999999745
20.44,3074.9999999999773
20.45,3074.9999999999804
20.46,3074.999999999984
20.47,3074.999999999988
20.48,3074.999999999992
20.49,3074.9999999999955
20.5,3075.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
