wind_speed,Vestas V27.1
12.86,216.2353671350776
12.87,216.3342979535487
12.88,216.4329440267965
12.89,216.53132050103412
12.9,216.6294425224752
12.91,216.7273252373328
12.92,216.82498379182047
12.93,216.92243333215143
12.94,217.01968900453895
12.95,217.1167659551965
12.96,217.2136793303373
12.97,217.31044427617476
12.98,217.40707593892208
12.99,217.50358946479275
13.0,217.6
13.01,217.6963183692017
13.02,217.79253811083365
13.03,217.88864844177627
13.04,217.9846385789097
13.05,218.08049773911455
13.06,218.176215139271
13.07,218.2717799962593
13.08,218.36718152695997
13.09,218.4624089482531
13.1,218.55745147701933
13.11,218.6522983301388
13.12,218.74693872449183
13.13,218.8413618769589
13.14,218.93555700442016
13.15,219.0295133237561
13.16,219.1232200518469
13.17,219.21666640557305
13.18,219.3098416018148
13.19,219.4027348574525
13.2,219.49533538936643
13.21,219.58763241443705
13.22,219.67961514954456
13.23,219.7712728115694
13.24,219.86259461739175
13.25,219.9535697838922
13.26,220.04418752795084
13.27,220.1344370664481
13.28,220.2243076162644
13.29,220.31378839427992
13.3,220.40286861737516
13.31,220.49153750243016
13.32,220.5797842663256
13.33,220.6675981259416
13.34,220.75496829815856
13.35,220.84188399985683
13.36,220.92833444791668
13.37,221.01430885921852
13.38,221.09979645064263
13.39,221.1847864390694
13.4,221.26926804137915
13.41,221.3532304744521
13.42,221.4366629551688
13.43,221.51955470040932
13.44,221.60189492705425
13.45,221.6836728519837
13.46,221.76487769207824
13.47,221.845498664218
13.48,221.9255249852833
13.49,222.00494587215468
13.5,222.08375054171236
13.51,222.16192821083663
13.52,222.23946809640788
13.53,222.3163594153064
13.54,222.39259138441255
13.55,222.46815322060672
13.56,222.5430341407692
13.57,222.61722336178025
13.58,222.69071010052025
13.59,222.7634835738696
13.6,222.83553299870863
13.61,222.9068475919175
13.62,222.9774165703768
13.63,223.04722915096664
13.64,223.1162745505675
13.65,223.18454198605968
13.66,223.2520206743235
13.67,223.3186998322392
13.68,223.38456867668728
13.69,223.44961642454797
13.7,223.5138322927017
13.71,223.5772054980286
13.72,223.63972525740925
13.73,223.70138078772385
13.74,223.76216130585277
13.75,223.82205602867631
13.76,223.8810541730748
13.77,223.93914495592867
13.78,223.99631759411807
13.79,224.0525613045236
13.8,224.10786530402532
13.81,224.16221880950377
13.82,224.21561103783915
13.83,224.26803120591185
13.84,224.3194685306022
13.85,224.36991222879053
13.86,224.4193515173572
13.87,224.46777561318245
13.88,224.51517373314675
13.89,224.56153509413028
13.9,224.60684891301352
13.91,224.65110440667672
13.92,224.6942907920003
13.93,224.73639728586448
13.94,224.7774131051497
13.95,224.8173274667361
13.96,224.85612958750423
13.97,224.8938086843344
13.98,224.9303539741068
13.99,224.9657546737019
14.0,225.0
14.01,225.03308343144556
14.02,225.06501549273975
14.03,225.095810970148
14.04,225.12548464993557
14.05,225.1540513183678
14.06,225.18152576171
14.07,225.2079227662275
14.08,225.2332571181857
14.09,225.25754360384985
14.1,225.28079700948533
14.11,225.30303212135752
14.12,225.32426372573173
14.13,225.34450660887325
14.14,225.3637755570474
14.15,225.3820853565196
14.16,225.3994507935552
14.17,225.41588665441932
14.18,225.4314077253776
14.19,225.4460287926951
14.2,225.45976464263737
14.21,225.4726300614696
14.22,225.4846398354572
14.23,225.49580875086548
14.24,225.50615159395977
14.25,225.51568315100545
14.26,225.5244182082677
14.27,225.53237155201208
14.28,225.53955796850377
14.29,225.54599224400812
14.3,225.55168916479064
14.31,225.55666351711636
14.32,225.5609300872508
14.33,225.5645036614593
14.34,225.5673990260072
14.35,225.56963096715967
14.36,225.57121427118227
14.37,225.5721637243402
14.38,225.57249411289885
14.39,225.5722202231235
14.4,225.5713568412796
14.41,225.56991875363232
14.42,225.5679207464471
14.43,225.56537760598928
14.44,225.56230411852417
14.45,225.55871507031705
14.46,225.5546252476333
14.47,225.55004943673836
14.48,225.54500242389736
14.49,225.5394989953757
14.5,225.53355393743888
14.51,225.5271820363521
14.52,225.52039807838065
14.53,225.51321684978996
14.54,225.5056531368453
14.55,225.497721725812
14.56,225.48943740295545
14.57,225.48081495454093
14.58,225.47186916683384
14.59,225.46261482609947
14.6,225.45306671860317
14.61,225.44323963061015
14.62,225.433148348386
14.63,225.42280765819584
14.64,225.41223234630516
14.65,225.40143719897912
14.66,225.3904370024832
14.67,225.37924654308267
14.68,225.36788060704285
14.69,225.3563539806291
14.7,225.3446814501068
14.71,225.3328778017412
14.72,225.3209578217977
14.73,225.3089362965416
14.74,225.29682801223825
14.75,225.2846477551529
14.76,225.27241031155103
14.77,225.260130467698
14.78,225.24782300985893
14.79,225.23550272429927
14.8,225.22318439728448
14.81,225.21088281507969
14.82,225.19861276395036
14.83,225.1863890301617
14.84,225.1742263999792
14.85,225.1621396596681
14.86,225.15014359549372
14.87,225.13825299372152
14.88,225.1264826406167
14.89,225.11484732244463
14.9,225.1033618254707
14.91,225.0920409359601
14.92,225.08089944017843
14.93,225.0699521243908
14.94,225.0592137748625
14.95,225.04869917785908
14.96,225.0384231196457
14.97,225.02840038648785
14.98,225.01864576465064
14.99,225.0091740403996
15.0,225.0
15.01,224.9911353050161
15.02,224.9825791182072
15.03,224.97432747763173
15.04,224.96637642134803
15.05,224.9587219874145
15.06,224.95136021388933
15.07,224.94428713883087
15.08,224.93749880029756
15.09,224.93099123634752
15.1,224.9247604850393
15.11,224.9188025844311
15.12,224.91311357258127
15.13,224.90768948754825
15.14,224.90252636739024
15.15,224.89762025016557
15.16,224.8929671739326
15.17,224.88856317674967
15.18,224.88440429667503
15.19,224.8804865717671
15.2,224.87680604008423
15.21,224.87335873968465
15.22,224.8701407086267
15.23,224.8671479849688
15.24,224.8643766067692
15.25,224.86182261208623
15.26,224.85948203897823
15.27,224.8573509255036
15.28,224.85542530972052
15.29,224.85370122968743
15.3,224.8521747234627
15.31,224.8508418291045
15.32,224.84969858467127
15.33,224.84874102822133
15.34,224.84796519781293
15.35,224.8473671315045
15.36,224.84694286735436
15.37,224.8466884434207
15.38,224.846599897762
15.39,224.8466732684366
15.4,224.8469045935027
15.41,224.84728991101872
15.42,224.8478252590429
15.43,224.84850667563376
15.44,224.84933019884943
15.45,224.85029186674825
15.46,224.85138771738863
15.47,224.85261378882893
15.48,224.8539661191274
15.49,224.85544074634237
15.5,224.85703370853216
15.51,224.8587410437552
15.52,224.8605587900697
15.53,224.862482985534
15.54,224.8645096682065
15.55,224.86663487614547
15.56,224.86885464740925
15.57,224.87116502005617
15.58,224.87356203214455
15.59,224.87604172173275
15.6,224.8786001268791
15.61,224.88123328564183
15.62,224.88393723607945
15.63,224.88670801625003
15.64,224.8895416642122
15.65,224.89243421802408
15.66,224.895381715744
15.67,224.89838019543043
15.68,224.9014256951416
15.69,224.9045142529357
15.7,224.9076419068714
15.71,224.91080469500676
15.72,224.9139986554001
15.73,224.9172198261099
15.74,224.92046424519444
15.75,224.923727950712
15.76,224.92700698072096
15.77,224.9302973732796
15.78,224.93359516644625
15.79,224.9368963982793
15.8,224.940197106837
15.81,224.9434933301777
15.82,224.9467811063598
15.83,224.95005647344152
15.84,224.95331546948125
15.85,224.9565541325373
15.86,224.959768500668
15.87,224.96295461193168
15.88,224.96610850438668
15.89,224.96922621609127
15.9,224.97230378510383
15.91,224.9753372494828
15.92,224.97832264728632
15.93,224.9812560165728
15.94,224.9841333954005
15.95,224.98695082182783
15.96,224.98970433391307
15.97,224.9923899697146
15.98,224.9950037672907
15.99,224.99754176469972
16.0,225.0
16.01,225.00237534849035
16.02,225.0046680344316
16.03,225.0068791193252
16.04,225.0090096646724
16.05,225.0110607319746
16.06,225.0130333827331
16.07,225.0149286784493
16.08,225.01674768062452
16.09,225.01849145076017
16.1,225.0201610503576
16.11,225.0217575409181
16.12,225.02328198394312
16.13,225.02473544093397
16.14,225.02611897339185
16.15,225.02743364281835
16.16,225.02868051071476
16.17,225.02986063858228
16.18,225.03097508792249
16.19,225.03202492023655
16.2,225.033011197026
16.21,225.03393497979204
16.22,225.03479733003613
16.23,225.0355993092595
16.24,225.0363419789636
16.25,225.03702640064975
16.26,225.0376536358193
16.27,225.0382247459737
16.28,225.0387407926141
16.29,225.03920283724207
16.3,225.03961194135888
16.31,225.03996916646585
16.32,225.04027557406437
16.33,225.04053222565565
16.34,225.0407401827413
16.35,225.0409005068225
16.36,225.0410142594007
16.37,225.04108250197712
16.38,225.04110629605327
16.39,225.0410867031304
16.4,225.04102478470983
16.41,225.04092160229305
16.42,225.04077821738133
16.43,225.04059569147608
16.44,225.0403750860785
16.45,225.04011746269012
16.46,225.03982388281227
16.47,225.0394954079461
16.48,225.03913309959333
16.49,225.03873801925505
16.5,225.03831122843255
16.51,225.03785378862747
16.52,225.0373667613408
16.53,225.03685120807424
16.54,225.03630819032895
16.55,225.0357387696064
16.56,225.03514400740775
16.57,225.0345249652346
16.58,225.03388270458808
16.59,225.03321828696969
16.6,225.03253277388072
16.61,225.03182722682251
16.62,225.03110270729653
16.63,225.03036027680395
16.64,225.0296009968463
16.65,225.0288259289248
16.66,225.0280361345409
16.67,225.02723267519585
16.68,225.0264166123912
16.69,225.025589007628
16.7,225.0247509224079
16.71,225.02390341823204
16.72,225.02304755660188
16.73,225.0221843990188
16.74,225.02131500698405
16.75,225.02044044199909
16.76,225.0195617655652
16.77,225.01868003918375
16.78,225.0177963243561
16.79,225.01691168258367
16.8,225.01602717536773
16.81,225.0151438642096
16.82,225.01426281061077
16.83,225.0133850760724
16.84,225.012511722096
16.85,225.0116438101829
16.86,225.0107824018344
16.87,225.00992855855196
16.88,225.0090833418368
16.89,225.00824781319028
16.9,225.00742303411388
16.91,225.00661006610883
16.92,225.00580997067655
16.93,225.0050238093185
16.94,225.00425264353575
16.95,225.00349753482988
16.96,225.00275954470212
16.97,225.0020397346539
16.98,225.0013391661866
16.99,225.0006589008015
17.0,225.0
17.01,224.99936330102256
17.02,224.99874874406635
17.03,224.99815604506756
17.04,224.9975849199625
17.05,224.9970350846874
17.06,224.9965062551786
17.07,224.99599814737212
17.08,224.99551047720448
17.09,224.99504296061176
17.1,224.99459531353045
17.11,224.9941672518965
17.12,224.9937584916464
17.13,224.99336874871628
17.14,224.99299773904244
17.15,224.9926451785612
17.16,224.9923107832087
17.17,224.9919942689212
17.18,224.9916953516352
17.19,224.99141374728663
17.2,224.9911491718119
17.21,224.9909013411473
17.22,224.99066997122895
17.23,224.99045477799328
17.24,224.99025547737645
17.25,224.99007178531477
17.26,224.9899034177444
17.27,224.9897500906017
17.28,224.9896115198229
17.29,224.98948742134417
17.3,224.989377511102
17.31,224.9892815050323
17.32,224.98919911907163
17.33,224.9891300691561
17.34,224.9890740712221
17.35,224.98903084120565
17.36,224.9890000950432
17.37,224.9889815486709
17.38,224.98897491802515
17.39,224.9889799190421
17.4,224.988996267658
17.41,224.98902367980915
17.42,224.9890618714318
17.43,224.98911055846224
17.44,224.98916945683663
17.45,224.98923828249127
17.46,224.98931675136248
17.47,224.98940457938644
17.48,224.98950148249943
17.49,224.98960717663775
17.5,224.9897213777376
17.51,224.9898438017353
17.52,224.98997416456703
17.53,224.99011218216904
17.54,224.99025757047767
17.55,224.9904100454292
17.56,224.99056932295977
17.57,224.99073511900573
17.58,224.99090714950324
17.59,224.99108513038868
17.6,224.9912687775982
17.61,224.99145780706812
17.62,224.99165193473476
17.63,224.99185087653416
17.64,224.9920543484028
17.65,224.9922620662768
17.66,224.9924737460926
17.67,224.9926891037862
17.68,224.99290785529405
17.69,224.9931297165523
17.7,224.9933544034973
17.71,224.9935816320652
17.72,224.99381111819235
17.73,224.99404257781495
17.74,224.99427572686935
17.75,224.99451028129167
17.76,224.99474595701824
17.77,224.9949824699854
17.78,224.9952195361292
17.79,224.99545687138607
17.8,224.9956941916923
17.81,224.995931212984
17.82,224.99616765119745
17.83,224.99640322226892
17.84,224.9966376421348
17.85,224.99687062673124
17.86,224.9971018919944
17.87,224.99733115386076
17.88,224.9975581282664
17.89,224.9977825311476
17.9,224.9980040784407
17.91,224.99822248608183
17.92,224.99843747000745
17.93,224.99864874615363
17.94,224.9988560304567
17.95,224.9990590388529
17.96,224.99925748727853
17.97,224.99945109166973
17.98,224.9996395679629
17.99,224.99982263209424
18.0,225.0
18.01,225.00017144741932
18.02,225.00033698930295
18.03,225.0004967004045
18.04,225.0006506554776
18.05,225.00079892927587
18.06,225.00094159655288
18.07,225.0010787320623
18.08,225.00121041055763
18.09,225.0013367067926
18.1,225.00145769552088
18.11,225.00157345149591
18.12,225.00168404947152
18.13,225.00178956420103
18.14,225.0018900704384
18.15,225.00198564293703
18.16,225.00207635645063
18.17,225.0021622857328
18.18,225.00224350553705
18.19,225.0023200906171
18.2,225.0023921157265
18.21,225.002459655619
18.22,225.0025227850481
18.23,225.0025815787674
18.24,225.00263611153065
18.25,225.0026864580913
18.26,225.00273269320311
18.27,225.00277489161957
18.28,225.00281312809437
18.29,225.0028474773812
18.3,225.00287801423343
18.31,225.00290481340497
18.32,225.00292794964923
18.33,225.00294749772
18.34,225.00296353237076
18.35,225.00297612835507
18.36,225.00298536042675
18.37,225.0029913033392
18.38,225.0029940318462
18.39,225.0029936207013
18.4,225.00299014465813
18.41,225.00298367847037
18.42,225.00297429689147
18.43,225.0029620746752
18.44,225.0029470865751
18.45,225.00292940734477
18.46,225.00290911173792
18.47,225.00288627450809
18.48,225.0028609704089
18.49,225.002833274194
18.5,225.00280326061696
18.51,225.0027710044315
18.52,225.00273658039117
18.53,225.00270006324956
18.54,225.0026615277602
18.55,225.0026210486769
18.56,225.0025787007532
18.57,225.0025345587427
18.58,225.00248869739897
18.59,225.00244119147573
18.6,225.0023921157265
18.61,225.002341544905
18.62,225.0022895537648
18.63,225.0022362170594
18.64,225.0021816095426
18.65,225.0021258059679
18.66,225.00206888108897
18.67,225.00201090965945
18.68,225.0019519664328
18.69,225.00189212616283
18.7,225.00183146360308
18.71,225.0017700535072
18.72,225.00170797062876
18.73,225.00164528972127
18.74,225.00158208553864
18.75,225.00151843283425
18.76,225.0014544063617
18.77,225.0013900808748
18.78,225.00132553112695
18.79,225.00126083187183
18.8,225.00119605786324
18.81,225.00113128385456
18.82,225.00106658459956
18.83,225.00100203485172
18.84,225.0009377093648
18.85,225.0008736828923
18.86,225.00081003018784
18.87,225.0007468260052
18.88,225.00068414509775
18.89,225.0006220622193
18.9,225.00056065212345
18.91,225.00049998956365
18.92,225.0004401492937
18.93,225.0003812060671
18.94,225.0003232346375
18.95,225.00026630975864
18.96,225.00021050618395
18.97,225.00015589866712
18.98,225.0001025619618
18.99,225.00005057082157
19.0,225.0
19.01,224.99995090930005
19.02,224.99990329872176
19.03,224.9998571533143
19.04,224.99981245812705
19.05,224.9997691982092
19.06,224.99972735861004
19.07,224.9996869243789
19.08,224.99964788056505
19.09,224.9996102122177
19.1,224.99957390438615
19.11,224.9995389421198
19.12,224.99950531046773
19.13,224.99947299447933
19.14,224.9994419792039
19.15,224.99941224969064
19.16,224.99938379098884
19.17,224.99935658814775
19.18,224.99933062621685
19.19,224.99930589024515
19.2,224.999282365282
19.21,224.9992600363768
19.22,224.9992388885787
19.23,224.99921890693705
19.24,224.99920007650107
19.25,224.99918238232004
19.26,224.99916580944324
19.27,224.99915034292
19.28,224.9991359677996
19.29,224.9991226691312
19.3,224.99911043196417
19.31,224.99909924134784
19.32,224.99908908233132
19.33,224.99907993996405
19.34,224.9990717992952
19.35,224.9990646453741
19.36,224.99905846325
19.37,224.99905323797225
19.38,224.99904895459005
19.39,224.99904559815263
19.4,224.99904315370932
19.41,224.99904160630956
19.42,224.9990409410023
19.43,224.99904114283711
19.44,224.99904219686312
19.45,224.9990440881296
19.46,224.99904680168592
19.47,224.9990503225812
19.48,224.99905463586484
19.49,224.99905972658613
19.5,224.99906557979432
19.51,224.99907218053863
19.52,224.99907951386845
19.53,224.99908756483293
19.54,224.99909631848143
19.55,224.99910575986317
19.56,224.9991158740275
19.57,224.9991266460236
19.58,224.9991380609009
19.59,224.99915010370847
19.6,224.9991627594957
19.61,224.99917601331197
19.62,224.99918985020636
19.63,224.99920425522825
19.64,224.99921921342684
19.65,224.99923470985152
19.66,224.99925072955156
19.67,224.9992672575761
19.68,224.99928427897456
19.69,224.99930177879625
19.7,224.99931974209028
19.71,224.999338153906
19.72,224.99935699929276
19.73,224.9993762632997
19.74,224.9993959309762
19.75,224.9994159873715
19.76,224.9994364175348
19.77,224.9994572065156
19.78,224.99947833936292
19.79,224.99949980112615
19.8,224.99952157685468
19.81,224.9995436515977
19.82,224.9995660104043
19.83,224.999588638324
19.84,224.999611520406
19.85,224.99963464169957
19.86,224.999657987254
19.87,224.9996815421185
19.88,224.99970529134248
19.89,224.9997292199751
19.9,224.9997533130657
19.91,224.9997775556635
19.92,224.99980193281783
19.93,224.99982642957795
19.94,224.9998510309931
19.95,224.99987572211265
19.96,224.9999004879858
19.97,224.99992531366183
19.98,224.99995018419
19.99,224.99997508461965
20.0,225.0
20.01,225.00002491538035
20.02,225.00004981581
20.03,225.0000746863382
20.04,225.00009951201423
20.05,225.00012427788735
20.06,225.0001489690069
20.07,225.000173570422
20.08,225.00019806718217
20.09,225.0002224443365
20.1,225.0002466869343
20.11,225.0002707800249
20.12,225.00029470865752
20.13,225.00031845788143
20.14,225.000342012746
20.15,225.00036535830043
20.16,225.000388479594
20.17,225.000411361676
20.18,225.0004339895957
20.19,225.0004563484024
20.2,225.0004784231453
20.21,225.00050019887377
20.22,225.00052166063708
20.23,225.00054279348444
20.24,225.0005635824652
20.25,225.00058401262856
20.26,225.00060406902384
20.27,225.0006237367004
20.28,225.00064300070727
20.29,225.000661846094
20.3,225.0006802579097
20.31,225.00069822120375
20.32,225.00071572102536
20.33,225.00073274242385
20.34,225.00074927044847
20.35,225.00076529014845
20.36,225.00078078657316
20.37,225.00079574477175
20.38,225.0008101497937
20.39,225.0008239866881
20.4,225.00083724050432
20.41,225.0008498962916
20.42,225.0008619390992
20.43,225.00087335397643
20.44,225.00088412597256
20.45,225.0008942401369
20.46,225.0009036815186
20.47,225.0009124351671
20.48,225.0009204861316
20.49,225.00092781946137
20.5,225.00093442020568
20.51,225.00094027341385
20.52,225.00094536413516
20.53,225.0009496774188
20.54,225.0009531983141
20.55,225.0009559118704
20.56,225.0009578031369
20.57,225.00095885716289
20.58,225.0009590589977
20.59,225.00095839369044
20.6,225.0009568462906
20.61,225.00095440184737
20.62,225.00095104541
20.63,225.00094676202767
20.64,225.00094153674996
20.65,225.00093535462588
20.66,225.0009282007048
20.67,225.00092006003595
20.68,225.00091091766865
20.69,225.0009007586522
20.7,225.0008895680358
20.71,225.0008773308688
20.72,225.0008640322004
20.73,225.00084965708
20.74,225.0008341905568
20.75,225.00081761768
20.76,225.00079992349896
20.77,225.00078109306295
20.78,225.0007611114213
20.79,225.0007399636232
20.8,225.000717634718
20.81,225.00069410975487
20.82,225.0006693737832
20.83,225.0006434118522
20.84,225.00061620901116
20.85,225.00058775030936
20.86,225.0005580207961
20.87,225.0005270055206
20.88,225.00049468953225
20.89,225.00046105788024
20.9,225.00042609561385
20.91,225.00038978778227
20.92,225.00035211943492
20.93,225.00031307562108
20.94,225.00027264138996
20.95,225.0002308017908
20.96,225.00018754187295
20.97,225.0001428466857
20.98,225.00009670127824
20.99,225.00004909069995
21.0,225.0
