wind_speed,Siva 250/50
12.88,237.78226645159504
12.89,237.9715234097231
12.9,238.15997299995087
12.91,238.3476149328798
12.92,238.53444891911107
12.93,238.720474669246
12.94,238.90569189388577
12.95,239.09010030363177
12.96,239.27369960908527
12.97,239.4564895208476
12.98,239.63846974951997
12.99,239.81964000570363
13.0,240.0
13.01,240.17955054852317
13.02,240.3582968894387
13.03,240.53624536642505
13.04,240.71340232316064
13.05,240.88977410332404
13.06,241.0653670505936
13.07,241.24018750864772
13.08,241.41424182116495
13.09,241.5875363318237
13.1,241.76007738430243
13.11,241.9318713222796
13.12,242.1029244894337
13.13,242.27324322944307
13.14,242.44283388598623
13.15,242.6117028027417
13.16,242.77985632338775
13.17,242.9473007916029
13.18,243.1140425510657
13.19,243.2800879454545
13.2,243.44544331844787
13.21,243.6101150137241
13.22,243.7741093749617
13.23,243.93743274583915
13.24,244.10009147003493
13.25,244.2620918912274
13.26,244.42344035309503
13.27,244.58414319931632
13.28,244.7442067735697
13.29,244.9036374195336
13.3,245.06244148088652
13.31,245.22062530130688
13.32,245.3781952244732
13.33,245.5351575940637
13.34,245.69151875375707
13.35,245.8472850472316
13.36,246.0024628181659
13.37,246.15705841023828
13.38,246.3110781671273
13.39,246.4645284325114
13.4,246.61741555006893
13.41,246.76974586347836
13.42,246.92152571641824
13.43,247.07276145256697
13.44,247.22345941560292
13.45,247.3736259492047
13.46,247.5232673970506
13.47,247.6723901028192
13.48,247.82100041018884
13.49,247.969104662838
13.5,248.1167092044452
13.51,248.26382037868888
13.52,248.41044452924743
13.53,248.55658799979932
13.54,248.70225713402303
13.55,248.84745827559692
13.56,248.9921977681996
13.57,249.1364819555093
13.58,249.28031718120468
13.59,249.4237097889641
13.6,249.566666122466
13.61,249.70919252538883
13.62,249.85129534141103
13.63,249.9929809142112
13.64,250.13425558746763
13.65,250.27512570485877
13.66,250.41559761006312
13.67,250.55567764675916
13.68,250.6953721586252
13.69,250.83468748933976
13.7,250.97362998258149
13.71,251.11220598202857
13.72,251.2504218313596
13.73,251.3882838742529
13.74,251.5257984543871
13.75,251.6629719154405
13.76,251.7998106010916
13.77,251.9363208550189
13.78,252.0725090209007
13.79,252.20838144241563
13.8,252.3439444632421
13.81,252.47920442705848
13.82,252.6141676775433
13.83,252.74884055837484
13.84,252.88322941323185
13.85,253.0173405857925
13.86,253.1511804197354
13.87,253.28475525873893
13.88,253.4180714464817
13.89,253.55113532664188
13.9,253.6839532428981
13.91,253.8165315389288
13.92,253.9488765584124
13.93,254.0809946450274
13.94,254.21289214245215
13.95,254.3445753943652
13.96,254.47605074444493
13.97,254.60732453636984
13.98,254.73840311381835
13.99,254.8692928204689
14.0,255.0
14.01,255.13052775792443
14.02,255.2608662470928
14.03,255.3910023821899
14.04,255.5209230779007
14.05,255.65061524891016
14.06,255.7800658099031
14.07,255.9092616755645
14.08,256.0381897605792
14.09,256.1668369796322
14.1,256.2951902474084
14.11,256.4232364785927
14.12,256.55096258787
14.13,256.6783554899252
14.14,256.80540209944314
14.15,256.9320893311089
14.16,257.05840409960734
14.17,257.1843333196233
14.18,257.3098639058417
14.19,257.43498277294754
14.2,257.55967683562574
14.21,257.68393300856104
14.22,257.8077382064385
14.23,257.93107934394305
14.24,258.0539433357595
14.25,258.17631709657286
14.26,258.298187541068
14.27,258.4195415839298
14.28,258.5403661398432
14.29,258.6606481234931
14.3,258.7803744495645
14.31,258.8995320327421
14.32,259.0181077877112
14.33,259.13608862915623
14.34,259.2534614717624
14.35,259.37021323021463
14.36,259.48633081919775
14.37,259.6018011533966
14.38,259.7166111474963
14.39,259.83074771618146
14.4,259.94419777413736
14.41,260.05694823604875
14.42,260.16898601660034
14.43,260.2802980304774
14.44,260.3908711923645
14.45,260.50069241694683
14.46,260.6097486189092
14.47,260.7180267129365
14.48,260.82551361371355
14.49,260.93219623592546
14.5,261.038061494257
14.51,261.1430963033932
14.52,261.2472875780189
14.53,261.35062223281903
14.54,261.4530871824785
14.55,261.55466934168214
14.56,261.655355625115
14.57,261.755132947462
14.58,261.8539882234078
14.59,261.9519083676376
14.6,262.0488802948362
14.61,262.14489091968846
14.62,262.2399271568794
14.63,262.33397592109395
14.64,262.4270241270169
14.65,262.51905868933324
14.66,262.61006652272783
14.67,262.70003454188566
14.68,262.7889496614916
14.69,262.8767987962305
14.7,262.9635688607874
14.71,263.04924676984706
14.72,263.1338194380946
14.73,263.2172737802148
14.74,263.2995967108925
14.75,263.3807751448127
14.76,263.4607959966604
14.77,263.5396461811203
14.78,263.6173126128775
14.79,263.6937822066169
14.8,263.7690418770233
14.81,263.8430785387817
14.82,263.915879106577
14.83,263.98743049509403
14.84,264.05771961901786
14.85,264.12673339303325
14.86,264.1944587318252
14.87,264.26088255007863
14.88,264.3259917624784
14.89,264.3897732837094
14.9,264.45221402845664
14.91,264.51330091140494
14.92,264.5730208472394
14.93,264.6313607506446
14.94,264.68830753630573
14.95,264.7438481189075
14.96,264.7979694131351
14.97,264.85065833367315
14.98,264.90190179520675
14.99,264.9516867124207
15.0,265.0
15.01,265.04683441977903
15.02,265.0922061221902
15.03,265.1361371048154
15.04,265.1786493652365
15.05,265.21976490103543
15.06,265.25950570979404
15.07,265.2978937890943
15.08,265.3349511365181
15.09,265.37069974964726
15.1,265.4051616260638
15.11,265.4383587633495
15.12,265.47031315908646
15.13,265.5010468108563
15.14,265.53058171624104
15.15,265.5589398728227
15.16,265.586143278183
15.17,265.6122139299039
15.18,265.6371738255674
15.19,265.6610449627551
15.2,265.68384933904935
15.21,265.7056089520317
15.22,265.72634579928416
15.23,265.7460818783886
15.24,265.76483918692696
15.25,265.7826397224812
15.26,265.79950548263304
15.27,265.8154584649646
15.28,265.8305206670576
15.29,265.84471408649387
15.3,265.85806072085563
15.31,265.8705825677245
15.32,265.8823016246825
15.33,265.8932398893115
15.34,265.9034193591933
15.35,265.91286203191
15.36,265.9215899050434
15.37,265.9296249761753
15.38,265.93698924288765
15.39,265.94370470276255
15.4,265.9497933533817
15.41,265.95527719232706
15.42,265.9601782171804
15.43,265.9645184255238
15.44,265.96831981493904
15.45,265.9716043830081
15.46,265.97439412731285
15.47,265.9767110454352
15.48,265.978577134957
15.49,265.9800143934601
15.5,265.9810448185266
15.51,265.98169040773826
15.52,265.9819731586769
15.53,265.98191506892465
15.54,265.98153813606325
15.55,265.9808643576746
15.56,265.9799157313406
15.57,265.9787142546432
15.58,265.9772819251643
15.59,265.9756407404857
15.6,265.9738126981894
15.61,265.97181979585724
15.62,265.9696840310712
15.63,265.9674274014131
15.64,265.9650719044649
15.65,265.96263953780846
15.66,265.96015229902565
15.67,265.95763218569846
15.68,265.95510119540864
15.69,265.95258132573827
15.7,265.95009457426914
15.71,265.94766293858305
15.72,265.9453084162621
15.73,265.9430530048882
15.74,265.94091870204306
15.75,265.9389275053087
15.76,265.93710141226705
15.77,265.9354624204999
15.78,265.9340325275892
15.79,265.93283373111683
15.8,265.9318880286648
15.81,265.9312174178148
15.82,265.93084389614893
15.83,265.93078946124893
15.84,265.93107611069684
15.85,265.9317258420745
15.86,265.9327606529638
15.87,265.9342025409466
15.88,265.9360735036049
15.89,265.93839553852047
15.9,265.9411906432754
15.91,265.94448081545136
15.92,265.94828805263046
15.93,265.95263435239445
15.94,265.9575417123252
15.95,265.9630321300048
15.96,265.9691276030149
15.97,265.9758501289377
15.98,265.9832217053548
15.99,265.9912643298483
16.0,266.0
16.01,266.00944456295946
16.02,266.01958926414653
16.03,266.0304191985487
16.04,266.04191946115355
16.05,266.05407514694843
16.06,266.06687135092096
16.07,266.08029316805846
16.08,266.09432569334854
16.09,266.1089540217787
16.1,266.12416324833646
16.11,266.1399384680092
16.12,266.15626477578456
16.13,266.1731272666499
16.14,266.1905110355927
16.15,266.2084011776006
16.16,266.2267827876609
16.17,266.24564096076125
16.18,266.2649607918891
16.19,266.28472737603187
16.2,266.3049258081772
16.21,266.32554118331234
16.22,266.346558596425
16.23,266.3679631425026
16.24,266.38973991653256
16.25,266.41187401350254
16.26,266.4343505283999
16.27,266.4571545562121
16.28,266.4802711919268
16.29,266.5036855305313
16.3,266.5273826670133
16.31,266.55134769636004
16.32,266.5755657135592
16.33,266.6000218135981
16.34,266.6247010914645
16.35,266.64958864214566
16.36,266.6746695606291
16.37,266.6999289419024
16.38,266.72535188095304
16.39,266.7509234727684
16.4,266.77662881233607
16.41,266.8024529946435
16.42,266.8283811146783
16.43,266.85439826742777
16.44,266.8804895478795
16.45,266.90664005102093
16.46,266.9328348718397
16.47,266.9590591053231
16.48,266.9852978464587
16.49,267.0115361902341
16.5,267.0377592316367
16.51,267.063952065654
16.52,267.09009978727335
16.53,267.1161874914825
16.54,267.1422002732688
16.55,267.16812322761973
16.56,267.1939414495228
16.57,267.2196400339656
16.58,267.24520407593536
16.59,267.2706186704199
16.6,267.29586891240643
16.61,267.3209398968826
16.62,267.3458167188359
16.63,267.3704844732537
16.64,267.3949282551237
16.65,267.4191331594332
16.66,267.4430842811698
16.67,267.4667667153209
16.68,267.49016555687405
16.69,267.51326590081675
16.7,267.5360528421364
16.71,267.55851147582064
16.72,267.58062689685687
16.73,267.6023842002326
16.74,267.6237684809353
16.75,267.6447648339525
16.76,267.6653583542717
16.77,267.6855341368803
16.78,267.7052772767659
16.79,267.7245728689159
16.8,267.7434060083179
16.81,267.7617617899593
16.82,267.7796253088276
16.83,267.7969816599103
16.84,267.8138159381949
16.85,267.83011323866896
16.86,267.8458586563198
16.87,267.8610372861351
16.88,267.8756342231022
16.89,267.88963456220864
16.9,267.90302339844203
16.91,267.91578582678966
16.92,267.9279069422392
16.93,267.93937183977806
16.94,267.95016561439365
16.95,267.96027336107363
16.96,267.9696801748053
16.97,267.9783711505763
16.98,267.98633138337414
16.99,267.9935459681862
17.0,268.0
17.01,268.0056823283833
17.02,268.01059682122377
17.03,268.0147511009899
17.04,268.0181527901496
17.05,268.0208095111712
17.06,268.02272888652266
17.07,268.02391853867226
17.08,268.02438609008794
17.09,268.02413916323803
17.1,268.02318538059063
17.11,268.0215323646138
17.12,268.0191877377758
17.13,268.01615912254454
17.14,268.01245414138833
17.15,268.0080804167754
17.16,268.0030455711737
17.17,267.99735722705134
17.18,267.9910230068766
17.19,267.9840505331176
17.2,267.9764474282424
17.21,267.9682213147192
17.22,267.9593798150161
17.23,267.94993055160126
17.24,267.9398811469428
17.25,267.92923922350883
17.26,267.91801240376753
17.27,267.906208310187
17.28,267.8938345652354
17.29,267.8808987913809
17.3,267.8674086110916
17.31,267.8533716468356
17.32,267.8387955210811
17.33,267.82368785629615
17.34,267.808056274949
17.35,267.79190839950775
17.36,267.77525185244053
17.37,267.7580942562154
17.38,267.7404432333006
17.39,267.72230640616414
17.4,267.7036913972743
17.41,267.6846058290992
17.42,267.6650573241069
17.43,267.6450535047656
17.44,267.6246019935433
17.45,267.6037104129084
17.46,267.58238638532873
17.47,267.56063753327265
17.48,267.5384714792082
17.49,267.5158958456036
17.5,267.49291825492674
17.51,267.4695463296461
17.52,267.4457876922296
17.53,267.4216499651454
17.54,267.3971407708618
17.55,267.3722677318467
17.56,267.34703847056835
17.57,267.32146060949486
17.58,267.2955417710944
17.59,267.26928957783514
17.6,267.2427116521851
17.61,267.2158156166125
17.62,267.1886090935854
17.63,267.1610997055721
17.64,267.1332950750405
17.65,267.105202824459
17.66,267.0768305762955
17.67,267.0481859530183
17.68,267.01927657709547
17.69,266.9901100709951
17.7,266.96069405718544
17.71,266.9310361581345
17.72,266.9011439963105
17.73,266.8710251941815
17.74,266.8406873742158
17.75,266.81013815888133
17.76,266.7793851706464
17.77,266.74843603197905
17.78,266.7172983653474
17.79,266.68597979321964
17.8,266.6544879380639
17.81,266.6228304223483
17.82,266.5910148685409
17.83,266.55904889911005
17.84,266.52694013652365
17.85,266.49469620325004
17.86,266.4623247217571
17.87,266.4298333145133
17.88,266.3972296039865
17.89,266.3645212126449
17.9,266.3317157629567
17.91,266.29882087739
17.92,266.265844178413
17.93,266.2327932884938
17.94,266.1996758301004
17.95,266.1664994257011
17.96,266.1332716977639
17.97,266.1000002687571
17.98,266.0666927611488
17.99,266.033356797407
18.0,266.0
18.01,265.9666281235078
18.02,265.9332394509585
18.03,265.89983039749194
18.04,265.86639737824817
18.05,265.8329368083671
18.06,265.7994451029887
18.07,265.765918677253
18.08,265.7323539462999
18.09,265.69874732526927
18.1,265.6650952293013
18.11,265.6313940735359
18.12,265.59764027311286
18.13,265.5638302431723
18.14,265.5299603988541
18.15,265.49602715529824
18.16,265.4620269276448
18.17,265.4279561310336
18.18,265.3938111806047
18.19,265.359588491498
18.2,265.32528447885346
18.21,265.29089555781104
18.22,265.2564181435108
18.23,265.2218486510926
18.24,265.1871834956965
18.25,265.1524190924623
18.26,265.1175518565302
18.27,265.08257820304
18.28,265.04749454713163
18.29,265.0122973039452
18.3,264.9769828886205
18.31,264.94154771629763
18.32,264.9059882021166
18.33,264.8703007612172
18.34,264.83448180873955
18.35,264.79852775982346
18.36,264.76243502960915
18.37,264.72620003323624
18.38,264.6898191858449
18.39,264.6532889025751
18.4,264.6166055985668
18.41,264.57976568895987
18.42,264.5427655888943
18.43,264.50560171351026
18.44,264.46827047794744
18.45,264.4307682973459
18.46,264.3930915868456
18.47,264.3552367615866
18.48,264.3172002367086
18.49,264.27897842735194
18.5,264.2405677486563
18.51,264.2019646157618
18.52,264.16316544380834
18.53,264.1241666479358
18.54,264.0849646432843
18.55,264.0455558449937
18.56,264.005936668204
18.57,263.9661035280551
18.58,263.92605283968715
18.59,263.88578101823987
18.6,263.84528447885344
18.61,263.80455963666765
18.62,263.7636029068226
18.63,263.7224107044581
18.64,263.6809794447143
18.65,263.63930554273105
18.66,263.59738541364834
18.67,263.5552154726061
18.68,263.5127921347444
18.69,263.47011181520304
18.7,263.4271709291221
18.71,263.38396589164154
18.72,263.34049311790136
18.73,263.2967490230414
18.74,263.2527300222017
18.75,263.2084325305222
18.76,263.16385296314286
18.77,263.1189877352037
18.78,263.07383326184464
18.79,263.0283859582056
18.8,262.9826422394267
18.81,262.9365985206477
18.82,262.8902512170088
18.83,262.8435967436497
18.84,262.79663151571054
18.85,262.74935194833125
18.86,262.7017544566517
18.87,262.65383545581204
18.88,262.6055913609521
18.89,262.5570185872118
18.9,262.5081135497313
18.91,262.4588726636504
18.92,262.409292344109
18.93,262.3593690062472
18.94,262.30909906520503
18.95,262.25847893612234
18.96,262.2075050341391
18.97,262.1561737743953
18.98,262.10448157203086
18.99,262.05242484218576
19.0,262.0
19.01,261.9472041775855
19.02,261.8940373749424
19.03,261.8405003090424
19.04,261.7865936968579
19.05,261.7323182553606
19.06,261.6776747015227
19.07,261.62266375231604
19.08,261.5672861247127
19.09,261.51154253568484
19.1,261.45543370220423
19.11,261.39896034124297
19.12,261.3421231697731
19.13,261.28492290476663
19.14,261.2273602631955
19.15,261.16943596203174
19.16,261.11115071824736
19.17,261.0525052488143
19.18,260.9935002707048
19.19,260.9341365008907
19.2,260.874414656344
19.21,260.81433545403667
19.22,260.75389961094083
19.23,260.6931078440284
19.24,260.6319608702714
19.25,260.570459406642
19.26,260.5086041701118
19.27,260.4463958776532
19.28,260.3838352462381
19.29,260.3209229928385
19.3,260.2576598344264
19.31,260.19404648797376
19.32,260.1300836704526
19.33,260.065772098835
19.34,260.0011124900929
19.35,259.9361055611983
19.36,259.8707520291233
19.37,259.80505261083977
19.38,259.73900802331985
19.39,259.6726189835355
19.4,259.6058862084586
19.41,259.5388104150613
19.42,259.47139232031566
19.43,259.4036326411936
19.44,259.3355320946671
19.45,259.2670913977082
19.46,259.19831126728894
19.47,259.12919242038123
19.48,259.05973557395714
19.49,258.98994144498874
19.5,258.9198107504479
19.51,258.8493442073068
19.52,258.77854253253724
19.53,258.7074064431113
19.54,258.63593665600115
19.55,258.5641338881786
19.56,258.4919988566158
19.57,258.4195322782846
19.58,258.34673487015715
19.59,258.2736073492053
19.6,258.2001504324013
19.61,258.126364836717
19.62,258.05225127912433
19.63,257.97781047659544
19.64,257.9030431461022
19.65,257.8279500046168
19.66,257.7525317691112
19.67,257.6767891565572
19.68,257.60072288392706
19.69,257.5243336681927
19.7,257.4476222263261
19.71,257.37058927529927
19.72,257.2932355320843
19.73,257.215561713653
19.74,257.1375685369776
19.75,257.0592567190299
19.76,256.9806269767821
19.77,256.90168002720617
19.78,256.82241658727406
19.79,256.74283737395774
19.8,256.6629431042293
19.81,256.5827344950608
19.82,256.50221226342404
19.83,256.4213771262912
19.84,256.34022980063423
19.85,256.2587710034251
19.86,256.177001451636
19.87,256.09492186223866
19.88,256.0125329522053
19.89,255.92983543850784
19.9,255.84683003811827
19.91,255.76351746800864
19.92,255.67989844515097
19.93,255.5959736865172
19.94,255.51174390907943
19.95,255.4272098298096
19.96,255.34237216567973
19.97,255.25723163366183
19.98,255.1717889507279
19.99,255.08604483385
20.0,255.0
20.01,254.91365516615008
20.02,254.82701104927216
20.03,254.74006836633825
20.04,254.65282783432036
20.05,254.56529017019048
20.06,254.4774560909206
20.07,254.38932631348283
20.08,254.3009015548491
20.09,254.21218253199143
20.1,254.12316996188176
20.11,254.03386456149224
20.12,253.9442670477948
20.13,253.85437813776144
20.14,253.76419854836408
20.15,253.6737289965749
20.16,253.58297019936583
20.17,253.4919228737089
20.18,253.40058773657603
20.19,253.30896550493927
20.2,253.21705689577072
20.21,253.12486262604227
20.22,253.03238341272603
20.23,252.93961997279385
20.24,252.84657302321796
20.25,252.7532432809701
20.26,252.6596314630225
20.27,252.56573828634708
20.28,252.4715644679158
20.29,252.3771107247008
20.3,252.28237777367397
20.31,252.1873663318074
20.32,252.09207711607297
20.33,251.9965108434428
20.34,251.9006682308889
20.35,251.80454999538324
20.36,251.70815685389775
20.37,251.61148952340463
20.38,251.5145487208757
20.39,251.41733516328304
20.4,251.3198495675988
20.41,251.22209265079465
20.42,251.12406512984288
20.43,251.02576772171545
20.44,250.92720114338425
20.45,250.82836611182145
20.46,250.72926334399887
20.47,250.62989355688876
20.48,250.53025746746283
20.49,250.43035579269332
20.5,250.33018924955212
20.51,250.22975855501136
20.52,250.12906442604293
20.53,250.02810757961885
20.54,249.9268887327112
20.55,249.82540860229184
20.56,249.72366790533297
20.57,249.62166735880643
20.58,249.5194076796844
20.59,249.41688958493864
20.6,249.3141137915414
20.61,249.2110810164646
20.62,249.10779197668012
20.63,249.0042473891602
20.64,248.90044797087668
20.65,248.7963944388017
20.66,248.69208750990717
20.67,248.587527901165
20.68,248.4827163295474
20.69,248.37765351202628
20.7,248.27234016557367
20.71,248.1667770071615
20.72,248.06096475376188
20.73,247.9549041223468
20.74,247.8485958298882
20.75,247.74204059335813
20.76,247.63523912972863
20.77,247.52819215597165
20.78,247.42090038905923
20.79,247.31336454596337
20.8,247.20558534365605
20.81,247.09756349910936
20.82,246.98929972929517
20.83,246.88079475118565
20.84,246.77204928175263
20.85,246.6630640379683
20.86,246.55383973680452
20.87,246.4443770952334
20.88,246.3346768302269
20.89,246.22473965875704
20.9,246.11456629779585
20.91,246.0041574643152
20.92,245.89351387528723
20.93,245.782636247684
20.94,245.6715252984773
20.95,245.56018174463932
20.96,245.4486063031421
20.97,245.33679969095755
20.98,245.2247626250576
20.99,245.1124958224145
21.0,245.0
