wind_speed,Venturicon 3.ZERO
12.19,1.1823155521441873
12.2,1.1850663156791512
12.21,1.1878171827912285
12.22,1.1905682066568313
12.23,1.1933194404523757
12.24,1.1960709373542753
12.25,1.1988227505389453
12.26,1.2015749331827996
12.27,1.204327538462253
12.28,1.2070806195537194
12.29,1.2098342296336138
12.3,1.212588421878351
12.31,1.2153432494643446
12.32,1.218098765568009
12.33,1.220855023365759
12.34,1.2236120760340088
12.35,1.2263699767491731
12.36,1.2291287786876666
12.37,1.231888535025903
12.38,1.2346492989402975
12.39,1.2374111236072642
12.4,1.2401740622032176
12.41,1.242938167904572
12.42,1.2457034938877414
12.43,1.2484700933291413
12.44,1.251238019405185
12.45,1.254007325292288
12.46,1.2567780641668644
12.47,1.2595502892053283
12.48,1.2623240535840945
12.49,1.2650994104795763
12.5,1.26787641306819
12.51,1.270655114526349
12.52,1.273435568030468
12.53,1.276217826756961
12.54,1.279001943882243
12.55,1.2817879725827286
12.56,1.2845759660348317
12.57,1.2873659774149662
12.58,1.2901580598995477
12.59,1.2929522666649895
12.6,1.2957486508877076
12.61,1.2985472657441148
12.62,1.3013481644106268
12.63,1.3041514000636578
12.64,1.3069570258796217
12.65,1.3097650950349329
12.66,1.3125756607060062
12.67,1.315388776069256
12.68,1.3182044943010969
12.69,1.3210228685779426
12.7,1.3238439520762084
12.71,1.326667797972309
12.72,1.3294944594426574
12.73,1.3323239896636694
12.74,1.3351564418117587
12.75,1.33799186906334
12.76,1.340830324594828
12.77,1.3436718615826364
12.78,1.3465165332031803
12.79,1.3493643926328738
12.8,1.352215493048132
12.81,1.3550698876253684
12.82,1.357927629540998
12.83,1.3607887719714349
12.84,1.3636533680930938
12.85,1.366521471082389
12.86,1.3693931341157348
12.87,1.3722684103695462
12.88,1.3751473530202376
12.89,1.3780300152442226
12.9,1.380916450217916
12.91,1.3838067111177328
12.92,1.386700851120087
12.93,1.3895989234013928
12.94,1.392500981138065
12.95,1.3954070775065182
12.96,1.3983172656831666
12.97,1.4012315988444244
12.98,1.4041501301667063
12.99,1.4070729128264268
13.0,1.41
13.01,1.4129314512869382
13.02,1.415867351979142
13.03,1.41880779379161
13.04,1.4217528684393403
13.05,1.4247026676373329
13.06,1.4276572831005836
13.07,1.4306168065440923
13.08,1.4335813296828568
13.09,1.436550944231876
13.1,1.4395257419061485
13.11,1.4425058144206722
13.12,1.4454912534904458
13.13,1.4484821508304675
13.14,1.4514785981557357
13.15,1.4544806871812488
13.16,1.457488509622005
13.17,1.4605021571930028
13.18,1.463521721609241
13.19,1.4665472945857176
13.2,1.4695789678374311
13.21,1.4726168330793803
13.22,1.475660982026563
13.23,1.4787115063939775
13.24,1.4817684978966226
13.25,1.4848320482494963
13.26,1.4879022491675975
13.27,1.4909791923659248
13.28,1.4940629695594756
13.29,1.497153672463249
13.3,1.500251392792244
13.31,1.5033562222614576
13.32,1.506468252585889
13.33,1.509587575480536
13.34,1.5127142826603976
13.35,1.5158484658404725
13.36,1.5189902167357578
13.37,1.522139627061253
13.38,1.5252967885319573
13.39,1.5284617928628668
13.4,1.531634731768982
13.41,1.5348156969653
13.42,1.538004780166819
13.43,1.5412020730885383
13.44,1.5444076674454563
13.45,1.547621654952571
13.46,1.5508441273248816
13.47,1.554075176277385
13.48,1.5573148935250802
13.49,1.5605633707829665
13.5,1.5638206997660404
13.51,1.5670869721893022
13.52,1.5703622797677497
13.53,1.5736467142163808
13.54,1.5769403672501947
13.55,1.5802433305841894
13.56,1.583555695933363
13.57,1.586877555012714
13.58,1.5902089995372408
13.59,1.5935501212219425
13.6,1.5969010117818163
13.61,1.6002617629318614
13.62,1.603632466387076
13.63,1.607013213862459
13.64,1.6104040970730082
13.65,1.613805207733722
13.66,1.6172166375595984
13.67,1.620638478265637
13.68,1.6240708215668351
13.69,1.6275137591781912
13.7,1.6309673828147042
13.71,1.634431784191373
13.72,1.637907055023195
13.73,1.6413932870251682
13.74,1.6448905719122917
13.75,1.6483990013995642
13.76,1.651918667201984
13.77,1.6554496610345488
13.78,1.6589920746122575
13.79,1.6625459996501086
13.8,1.666111527863101
13.81,1.6696887509662317
13.82,1.6732777606745
13.83,1.6768786487029037
13.84,1.680491506766442
13.85,1.684116426580113
13.86,1.6877534998589148
13.87,1.691402818317846
13.88,1.6950644736719056
13.89,1.698738557636091
13.9,1.7024251619254005
13.91,1.7061243782548337
13.92,1.709836298339388
13.93,1.713561013894062
13.94,1.7172986166338542
13.95,1.721049198273763
13.96,1.7248128505287874
13.97,1.7285896651139243
13.98,1.732379733744173
13.99,1.7361831481345325
14.0,1.74
14.01,1.7438303357636735
14.02,1.7476740206810462
14.03,1.7515308747157092
14.04,1.7554007178312554
14.05,1.7592833699912778
14.06,1.7631786511593652
14.07,1.767086381299112
14.08,1.7710063803741096
14.09,1.77493846834795
14.1,1.7788824651842248
14.11,1.7828381908465265
14.12,1.7868054652984473
14.13,1.7907841085035792
14.14,1.7947739404255132
14.15,1.7987747810278418
14.16,1.8027864502741568
14.17,1.8068087681280505
14.18,1.8108415545531151
14.19,1.8148846295129415
14.2,1.818937812971124
14.21,1.823000924891252
14.22,1.8270737852369183
14.23,1.8311562139717157
14.24,1.835248031059235
14.25,1.8393490564630688
14.26,1.843459110146809
14.27,1.847578012074048
14.28,1.851705582208377
14.29,1.855841640513388
14.3,1.8599860069526748
14.31,1.864138501489827
14.32,1.8682989440884372
14.33,1.872467154712098
14.34,1.876642953324401
14.35,1.880826159888938
14.36,1.8850165943693007
14.37,1.8892140767290824
14.38,1.893418426931875
14.39,1.8976294649412688
14.4,1.9018470107208567
14.41,1.9060708842342309
14.42,1.9103009054449824
14.43,1.914536894316705
14.44,1.9187786708129893
14.45,1.923026054897427
14.46,1.927278866533612
14.47,1.931536925685134
14.48,1.935800052315586
14.49,1.94006806638856
14.5,1.944340787867648
14.51,1.9486180367164416
14.52,1.952899632898533
14.53,1.9571853963775148
14.54,1.9614751471169776
14.55,1.965768705080516
14.56,1.9700658902317183
14.57,1.9743665225341795
14.58,1.97867042195149
14.59,1.9829774084472416
14.6,1.9872873019850277
14.61,1.9915999225284389
14.62,1.995915090041068
14.63,2.000232624486507
14.64,2.004552345828348
14.65,2.008874074030181
14.66,2.013197629055601
14.67,2.017522830868198
14.68,2.021849499431564
14.69,2.026177454709293
14.7,2.030506516664974
14.71,2.0348365052622013
14.72,2.039167240464565
14.73,2.0434985422356595
14.74,2.0478302305390743
14.75,2.052162125338403
14.76,2.056494046597237
14.77,2.0608258142791684
14.78,2.065157248347788
14.79,2.06948816876669
14.8,2.0738183954994662
14.81,2.078147748509706
14.82,2.082476047761004
14.83,2.0868031132169507
14.84,2.0911287648411383
14.85,2.095452822597159
14.86,2.0997751064486057
14.87,2.104095436359069
14.88,2.108413632292142
14.89,2.1127295142114155
14.9,2.117042902080482
14.91,2.121353615862933
14.92,2.125661475522362
14.93,2.1299663010223595
14.94,2.134267912326518
14.95,2.1385661293984293
14.96,2.1428607722016864
14.97,2.14715166069988
14.98,2.151438614856602
14.99,2.1557214546354446
15.0,2.16
15.01,2.164274155658368
15.02,2.168544165296674
15.03,2.172810357345552
15.04,2.177073060235636
15.05,2.1813326023975605
15.06,2.185589312261958
15.07,2.1898435182594618
15.08,2.1940955488207066
15.09,2.198345732376325
15.1,2.202594397356952
15.11,2.206841872193221
15.12,2.2110884853157646
15.13,2.2153345651552185
15.14,2.219580440142214
15.15,2.2238264387073867
15.16,2.228072889281369
15.17,2.2323201202947955
15.18,2.2365684601783
15.19,2.240818237362515
15.2,2.2450697802780746
15.21,2.2493234173556145
15.22,2.2535794770257653
15.23,2.257838287719162
15.24,2.2621001778664387
15.25,2.266365475898229
15.26,2.2706345102451664
15.27,2.2749076093378835
15.28,2.279185101607016
15.29,2.2834673154831964
15.3,2.2877545793970597
15.31,2.292047221779237
15.32,2.296345571060364
15.33,2.3006499556710738
15.34,2.304960704042
15.35,2.309278144603777
15.36,2.3136026057870374
15.37,2.317934416022416
15.38,2.322273903740546
15.39,2.326621397372061
15.4,2.3309772253475938
15.41,2.3353417160977794
15.42,2.339715198053252
15.43,2.344097999644643
15.44,2.3484904493025884
15.45,2.3528928754577203
15.46,2.3573056065406743
15.47,2.361728970982082
15.48,2.366163297212577
15.49,2.3706089136627955
15.5,2.375066148763369
15.51,2.379535330944932
15.52,2.3840167886381174
15.53,2.38851085027356
15.54,2.3930178442818923
15.55,2.3975380990937505
15.56,2.402071943139765
15.57,2.406619704850571
15.58,2.4111817126568025
15.59,2.415758294989092
15.6,2.420349780278076
15.61,2.424956496954384
15.62,2.429578773448652
15.63,2.4342169381915157
15.64,2.4388713196136043
15.65,2.443542246145555
15.66,2.448230046218
15.67,2.452935048261573
15.68,2.457657580706909
15.69,2.462397971984641
15.7,2.4671565505254005
15.71,2.471933644759825
15.72,2.4767295831185456
15.73,2.481544694032197
15.74,2.486379305931412
15.75,2.491233747246825
15.76,2.496108346409069
15.77,2.50100343184878
15.78,2.505919331996588
15.79,2.510856375283129
15.8,2.515814890139038
15.81,2.5207952049949456
15.82,2.525797648281487
15.83,2.5308225484292954
15.84,2.535870233869006
15.85,2.54094103303125
15.86,2.546035274346663
15.87,2.5511532862458783
15.88,2.55629539715953
15.89,2.56146193551825
15.9,2.566653229752674
15.91,2.5718696082934347
15.92,2.577111399571166
15.93,2.5823789320165016
15.94,2.587672534060075
15.95,2.59299253413252
15.96,2.5983392606644715
15.97,2.603713042086561
15.98,2.609114206829423
15.99,2.614543083323692
16.0,2.62
16.01,2.6254850916028567
16.02,2.630997718132259
16.03,2.6365370459020827
16.04,2.6421022412261985
16.05,2.6476924704184834
16.06,2.6533068997928058
16.07,2.658944695663044
16.08,2.664605024343066
16.09,2.670287052146751
16.1,2.6759899453879687
16.11,2.681712870380591
16.12,2.6874549934384957
16.13,2.693215480875549
16.14,2.698993499005632
16.15,2.704788214142613
16.16,2.7105987926003685
16.17,2.716424400692769
16.18,2.722264204733688
16.19,2.728117371037001
16.2,2.7339830659165765
16.21,2.739860455686295
16.22,2.7457487066600232
16.23,2.7516469851516385
16.24,2.757554457475011
16.25,2.763470289944018
16.26,2.769393648872529
16.27,2.775323700574418
16.28,2.78125961136356
16.29,2.787200547553826
16.3,2.793145675459092
16.31,2.799094161393227
16.32,2.80504517167011
16.33,2.810997872603608
16.34,2.8169514305076
16.35,2.8229050116959566
16.36,2.8288577824825496
16.37,2.8348089091812554
16.38,2.840757558105944
16.39,2.8467028955704925
16.4,2.8526440878887693
16.41,2.8585803013746527
16.42,2.864510702342014
16.43,2.870434457104724
16.44,2.87635073197666
16.45,2.882258693271691
16.46,2.8881575073036947
16.47,2.8940463403865406
16.48,2.899924358834105
16.49,2.905790728960258
16.5,2.911644617078877
16.51,2.917485189503833
16.52,2.9233116125489973
16.53,2.9291230525282463
16.54,2.9349186757554504
16.55,2.940697648544486
16.56,2.946459137209223
16.57,2.9522023080635384
16.58,2.957926327421302
16.59,2.9636303615963904
16.6,2.9693135769026746
16.61,2.974975139654027
16.62,2.9806142161643243
16.63,2.9862299727474357
16.64,2.9918215757172364
16.65,2.9973881913876
16.66,3.0029289860724004
16.67,3.00844312608551
16.68,3.0139297777408
16.69,3.019388107352148
16.7,3.024817281233422
16.71,3.0302164656985013
16.72,3.0355848270612533
16.73,3.0409215316355565
16.74,3.046225745735279
16.75,3.0514966356742987
16.76,3.056733367766486
16.77,3.061935108325715
16.78,3.06710102366586
16.79,3.072230280100791
16.8,3.077322043944385
16.81,3.082375481510513
16.82,3.087389759113051
16.83,3.092364043065868
16.84,3.0972974996828406
16.85,3.102189295277842
16.86,3.107038596164742
16.87,3.1118445686574185
16.88,3.116606379069741
16.89,3.121323193715586
16.9,3.125994178908823
16.91,3.1306185009633296
16.92,3.1351953261929766
16.93,3.139723820911636
16.94,3.144203151433184
16.95,3.1486324840714905
16.96,3.153010985140433
16.97,3.15733782095388
16.98,3.1616121578257097
16.99,3.165833162069791
17.0,3.17
17.01,3.17411183793021
17.02,3.178167842174291
17.03,3.1821671790461203
17.04,3.186109014859568
17.05,3.18999251592851
17.06,3.1938168485668164
17.07,3.1975811790883646
17.08,3.201284673807024
17.09,3.2049264990366715
17.1,3.208505821091177
17.11,3.212021806284415
17.12,3.215473620930259
17.13,3.2188604313425824
17.14,3.2221814038352576
17.15,3.225435704722159
17.16,3.22862250031716
17.17,3.2317409569341327
17.18,3.23479024088695
17.19,3.2377695184894875
17.2,3.240677956055615
17.21,3.2435147198992094
17.22,3.2462789763341413
17.23,3.2489698916742853
17.24,3.2515866322335145
17.25,3.254128364325702
17.26,3.256594254264721
17.27,3.258983468364445
17.28,3.261295172938747
17.29,3.2635285343014995
17.3,3.265682718766578
17.31,3.2677568926478533
17.32,3.2697502222592005
17.33,3.2716618739144905
17.34,3.2734910139276003
17.35,3.2752368086124
17.36,3.276898424282764
17.37,3.278475027252565
17.38,3.279965783835677
17.39,3.281369860345973
17.4,3.282686423097326
17.41,3.28391463840361
17.42,3.285053672578698
17.43,3.2861026919364624
17.44,3.287060862790777
17.45,3.287927351455515
17.46,3.28870132424455
17.47,3.289381947471755
17.48,3.289968387451004
17.49,3.290459810496168
17.5,3.290855382921123
17.51,3.291154271039741
17.52,3.291355641165896
17.53,3.2914586596134594
17.54,3.291462492696306
17.55,3.2913663067283085
17.56,3.2911692680233413
17.57,3.2908705428952763
17.58,3.290469297657988
17.59,3.2899646986253472
17.6,3.2893559121112297
17.61,3.2886421044295084
17.62,3.287822441894056
17.63,3.286896090818745
17.64,3.28586221751745
17.65,3.284719988304044
17.66,3.2834685694924
17.67,3.282107127396391
17.68,3.280634828329891
17.69,3.2790508386067723
17.7,3.2773543245409096
17.71,3.275544452446174
17.72,3.273620388636441
17.73,3.2715812994255824
17.74,3.269426351127472
17.75,3.2671547100559826
17.76,3.264765542524988
17.77,3.2622580148483618
17.78,3.259631293339977
17.79,3.256884544313706
17.8,3.254016934083422
17.81,3.251027628963001
17.82,3.247915795266312
17.83,3.2446805993072325
17.84,3.241321207399632
17.85,3.237836785857386
17.86,3.2342265009943683
17.87,3.2304895191244496
17.88,3.2266250065615063
17.89,3.2226321296194085
17.9,3.218510054612033
17.91,3.214257947853249
17.92,3.209874975656932
17.93,3.2053603043369567
17.94,3.200713100207193
17.95,3.1959325295815177
17.96,3.1910177587738007
17.97,3.1859679540979187
17.98,3.1807822818677405
17.99,3.1754599083971446
18.0,3.17
18.01,0.0
18.02,0.0
18.03,0.0
18.04,0.0
18.05,0.0
18.06,0.0
18.07,0.0
18.08,0.0
18.09,0.0
18.1,0.0
18.11,0.0
18.12,0.0
18.13,0.0
18.14,0.0
18.15,0.0
18.16,0.0
18.17,0.0
18.18,0.0
18.19,0.0
18.2,0.0
18.21,0.0
18.22,0.0
18.23,0.0
18.24,0.0
18.25,0.0
18.26,0.0
18.27,0.0
18.28,0.0
18.29,0.0
18.3,0.0
18.31,0.0
18.32,0.0
18.33,0.0
18.34,0.0
18.35,0.0
18.36,0.0
18.37,0.0
18.38,0.0
18.39,0.0
18.4,0.0
18.41,0.0
18.42,0.0
18.43,0.0
18.44,0.0
18.45,0.0
18.46,0.0
18.47,0.0
18.48,0.0
18.49,0.0
18.5,0.0
18.51,0.0
18.52,0.0
18.53,0.0
18.54,0.0
18.55,0.0
18.56,0.0
18.57,0.0
18.58,0.0
18.59,0.0
18.6,0.0
18.61,0.0
18.62,0.0
18.63,0.0
18.64,0.0
18.65,0.0
18.66,0.0
18.67,0.0
18.68,0.0
18.69,0.0
18.7,0.0
18.71,0.0
18.72,0.0
18.73,0.0
18.74,0.0
18.75,0.0
18.76,0.0
18.77,0.0
18.78,0.0
18.79,0.0
18.8,0.0
18.81,0.0
18.82,0.0
18.83,0.0
18.84,0.0
18.85,0.0
18.86,0.0
18.87,0.0
18.88,0.0
18.89,0.0
18.9,0.0
18.91,0.0
18.92,0.0
18.93,0.0
18.94,0.0
18.95,0.0
18.96,0.0
18.97,0.0
18.98,0.0
18.99,0.0
19.0,0.0
19.01,0.0
19.02,0.0
19.03,0.0
19.04,0.0
19.05,0.0
19.06,0.0
19.07,0.0
19.08,0.0
19.09,0.0
19.1,0.0
19.11,0.0
19.12,0.0
19.13,0.0
19.14,0.0
19.15,0.0
19.16,0.0
19.17,0.0
19.18,0.0
19.19,0.0
19.2,0.0
19.21,0.0
19.22,0.0
19.23,0.0
19.24,0.0
19.25,0.0
19.26,0.0
19.27,0.0
19.28,0.0
19.29,0.0
19.3,0.0
19.31,0.0
19.32,0.0
19.33,0.0
19.34,0.0
19.35,0.0
19.36,0.0
19.37,0.0
19.38,0.0
19.39,0.0
19.4,0.0
19.41,0.0
19.42,0.0
19.43,0.0
19.44,0.0
19.45,0.0
19.46,0.0
19.47,0.0
19.48,0.0
19.49,0.0
19.5,0.0
19.51,0.0
19.52,0.0
19.53,0.0
19.54,0.0
19.55,0.0
19.56,0.0
19.57,0.0
19.58,0.0
19.59,0.0
19.6,0.0
19.61,0.0
19.62,0.0
19.63,0.0
19.64,0.0
19.65,0.0
19.66,0.0
19.67,0.0
19.68,0.0
19.69,0.0
19.7,0.0
19.71,0.0
19.72,0.0
19.73,0.0
19.74,0.0
19.75,0.0
19.76,0.0
19.77,0.0
19.78,0.0
19.79,0.0
19.8,0.0
19.81,0.0
19.82,0.0
19.83,0.0
19.84,0.0
19.85,0.0
19.86,0.0
19.87,0.0
19.88,0.0
19.89,0.0
19.9,0.0
19.91,0.0
19.92,0.0
19.93,0.0
19.94,0.0
19.95,0.0
19.96,0.0
19.97,0.0
19.98,0.0
19.99,0.0
20.0,0.0
20.01,0.0
20.02,0.0
20.03,0.0
20.04,0.0
20.05,0.0
20.06,0.0
20.07,0.0
20.08,0.0
20.09,0.0
20.1,0.0
20.11,0.0
20.12,0.0
20.13,0.0
20.14,0.0
20.15,0.0
20.16,0.0
20.17,0.0
20.18,0.0
20.19,0.0
20.2,0.0
20.21,0.0
20.22,0.0
20.23,0.0
20.24,0.0
20.25,0.0
20.26,0.0
20.27,0.0
20.28,0.0
20.29,0.0
20.3,0.0
20.31,0.0
20.32,0.0
20.33,0.0
20.34,0.0
20.35,0.0
20.36,0.0
20.37,0.0
20.38,0.0
20.39,0.0
20.4,0.0
20.41,0.0
20.42,0.0
20.43,0.0
20.44,0.0
20.45,0.0
20.46,0.0
20.47,0.0
20.48,0.0
20.49,0.0
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
