wind_speed,Bergey BWC Excel 10
13.23,9.590096702278982
13.24,9.594296113390495
13.25,9.598573547964843
13.26,9.602935547185709
13.27,9.60738865223676
13.28,9.611939404301674
13.29,9.616594344564136
13.3,9.621360014207818
13.31,9.626242954416394
13.32,9.631249706373548
13.33,9.636386811262946
13.34,9.641660810268275
13.35,9.64707824457321
13.36,9.652645655361422
13.37,9.658369583816595
13.38,9.664256571122404
13.39,9.670313158462523
13.4,9.67654588702063
13.41,9.682961297980404
13.42,9.689565932525522
13.43,9.696366331839656
13.44,9.703369037106487
13.45,9.710580589509693
13.46,9.718007530232947
13.47,9.725656400459927
13.48,9.733533741374314
13.49,9.74164609415978
13.5,9.75
13.51,9.75859703819389
13.52,9.767418940501278
13.53,9.776442476797229
13.54,9.785644416956808
13.55,9.795001530855084
13.56,9.804490588367116
13.57,9.814088359367966
13.58,9.82377161373271
13.59,9.833517121336405
13.6,9.843301652054112
13.61,9.853101975760906
13.62,9.862894862331846
13.63,9.872657081641997
13.64,9.882365403566425
13.65,9.891996597980192
13.66,9.901527434758368
13.67,9.910934683776013
13.68,9.92019511490819
13.69,9.929285498029968
13.7,9.938182603016411
13.71,9.946863199742586
13.72,9.955304058083552
13.73,9.963481947914378
13.74,9.971373639110128
13.75,9.978955901545866
13.76,9.986205505096658
13.77,9.993099219637568
13.78,9.99961381504366
13.79,10.00572606119
13.8,10.011412727951653
13.81,10.016650585203683
13.82,10.021416402821156
13.83,10.02568695067913
13.84,10.02943899865268
13.85,10.032649316616864
13.86,10.03529467444675
13.87,10.0373518420174
13.88,10.038797589203885
13.89,10.03960868588126
13.9,10.039761901924598
13.91,10.039234007208956
13.92,10.03800177160941
13.93,10.036041965001012
13.94,10.033331357258838
13.95,10.029846718257945
13.96,10.025564817873398
13.97,10.02046242598027
13.98,10.014516312453615
13.99,10.007703247168504
14.0,10.0
14.01,9.99139128906334
14.02,9.98189362543441
14.03,9.971531468429284
14.04,9.96032927736402
14.05,9.948311511554683
14.06,9.93550263031734
14.07,9.921927092968057
14.08,9.907609358822892
14.09,9.892573887197914
14.1,9.876845137409184
14.11,9.860447568772766
14.12,9.843405640604724
14.13,9.825743812221123
14.14,9.807486542938031
14.15,9.78865829207151
14.16,9.76928351893762
14.17,9.749386682852428
14.18,9.728992243131998
14.19,9.708124659092393
14.2,9.68680839004968
14.21,9.665067895319917
14.22,9.642927634219172
14.23,9.620412066063516
14.24,9.597545650169
14.25,9.574352845851696
14.26,9.55085811242767
14.27,9.527085909212982
14.28,9.503060695523692
14.29,9.478806930675876
14.3,9.45434907398558
14.31,9.429711584768889
14.32,9.404918922341851
14.33,9.379995546020542
14.34,9.354965915121015
14.35,9.329854488959343
14.36,9.304685726851588
14.37,9.279484088113808
14.38,9.254274032062073
14.39,9.229080018012445
14.4,9.203926505280991
14.41,9.178837953183772
14.42,9.153838821036857
14.43,9.128953568156302
14.44,9.104206653858178
14.45,9.079622537458544
14.46,9.055225678273462
14.47,9.031040535619006
14.48,9.007091568811234
14.49,8.983403237166211
14.5,8.96
14.51,8.936900765552771
14.52,8.914102237761098
14.53,8.891595569485657
14.54,8.86937191358713
14.55,8.847422422926194
14.56,8.82573825036353
14.57,8.804310548759817
14.58,8.783130470975735
14.59,8.762189169871958
14.6,8.74147779830917
14.61,8.720987509148046
14.62,8.700709455249266
14.63,8.680634789473505
14.64,8.660754664681454
14.65,8.64106023373378
14.66,8.621542649491166
14.67,8.602193064814294
14.68,8.583002632563836
14.69,8.563962505600475
14.7,8.545063836784891
14.71,8.526297778977758
14.72,8.50765548503976
14.73,8.489128107831574
14.74,8.470706800213877
14.75,8.452382715047353
14.76,8.434147005192676
14.77,8.415990823510526
14.78,8.397905322861584
14.79,8.379881656106527
14.8,8.361910976106028
14.81,8.343984435720776
14.82,8.326093187811445
14.83,8.308228385238717
14.84,8.290381180863266
14.85,8.272542727545774
14.86,8.254704178146918
14.87,8.23685668552738
14.88,8.218991402547832
14.89,8.201099482068962
14.9,8.183172076951445
14.91,8.165200340055959
14.92,8.147175424243182
14.93,8.129088482373795
14.94,8.110930667308477
14.95,8.092693131907904
14.96,8.074367029032752
14.97,8.055943511543711
14.98,8.037413732301452
14.99,8.018768844166656
15.0,8.0
15.01,7.981100688725588
15.02,7.962073743521217
15.03,7.942924333628108
15.04,7.923657628287478
15.05,7.904278796740549
15.06,7.884793008228544
15.07,7.865205431992681
15.08,7.845521237274181
15.09,7.825745593314267
15.1,7.805883669354156
15.11,7.78594063463507
15.12,7.765921658398228
15.13,7.745831909884849
15.14,7.725676558336159
15.15,7.705460772993377
15.16,7.6851897230977215
15.17,7.664868577890411
15.18,7.644502506612669
15.19,7.624096678505716
15.2,7.603656262810773
15.21,7.583186428769055
15.22,7.562692345621789
15.23,7.542179182610195
15.24,7.5216521089754895
15.25,7.501116293958895
15.26,7.480576906801634
15.27,7.460039116744926
15.28,7.439508093029988
15.29,7.418989004898044
15.3,7.398487021590308
15.31,7.378007312348012
15.32,7.35755504641237
15.33,7.3371353930246
15.34,7.316753521425928
15.35,7.296414600857571
15.36,7.2761238005607485
15.37,7.255886289776684
15.38,7.235707237746593
15.39,7.215591813711704
15.4,7.195545186913232
15.41,7.175572526592397
15.42,7.155679001990424
15.43,7.135869782348529
15.44,7.116150036907934
15.45,7.0965249349098585
15.46,7.076999645595519
15.47,7.057579338206148
15.48,7.038269181982955
15.49,7.019074346167167
15.5,7.0
15.51,6.98104879954488
15.52,6.962213348154041
15.53,6.943483736001925
15.54,6.924850053262968
15.55,6.906302390111612
15.56,6.887830836722295
15.57,6.869425483269458
15.58,6.85107641992754
15.59,6.832773736870977
15.6,6.814507524274213
15.61,6.7962678723116845
15.62,6.77804487115783
15.63,6.759828610987088
15.64,6.741609181973904
15.65,6.723376674292714
15.66,6.705121178117953
15.67,6.686832783624066
15.68,6.66850158098549
15.69,6.650117660376663
15.7,6.631671111972028
15.71,6.613152025946016
15.72,6.5945504924730765
15.73,6.5758566017276445
15.74,6.55706044388416
15.75,6.5381521091170605
15.76,6.519121687600788
15.77,6.499959269509779
15.78,6.480654945018474
15.79,6.461198804301314
15.8,6.441580937532731
15.81,6.421791434887174
15.82,6.401820386539079
15.83,6.381657882662883
15.84,6.361294013433027
15.85,6.34071886902395
15.86,6.319922539610093
15.87,6.298895115365891
15.88,6.277626686465784
15.89,6.256107343084217
15.9,6.2343271753956255
15.91,6.212276273574448
15.92,6.189944727795126
15.93,6.167322628232095
15.94,6.144400065059799
15.95,6.121167128452674
15.96,6.097613908585156
15.97,6.073730495631693
15.98,6.049506979766719
15.99,6.024933451164675
16.0,6.0
16.01,5.974698913094891
16.02,5.949031263862622
16.03,5.923000322364197
16.04,5.896609358660655
16.05,5.869861642813
16.06,5.842760444882275
16.07,5.815309034929483
16.08,5.787510683015665
16.09,5.759368659201823
16.1,5.730886233548988
16.11,5.702066676118199
16.12,5.672913256970451
16.13,5.6434292461667885
16.14,5.613617913768215
16.15,5.583482529835774
16.16,5.553026364430465
16.17,5.522252687613321
16.18,5.491164769445376
16.19,5.45976587998763
16.2,5.428059289301128
16.21,5.39604826744687
16.22,5.363736084485901
16.23,5.33112601047922
16.24,5.298221315487872
16.25,5.265025269572858
16.26,5.231541142795209
16.27,5.197772205215965
16.28,5.163721726896116
16.29,5.129392977896716
16.3,5.094789228278759
16.31,5.059913748103294
16.32,5.0247698074313165
16.33,4.989360676323876
16.34,4.953689624841966
16.35,4.917759923046626
16.36,4.88157484099889
16.37,4.845137648759754
16.38,4.808451616390265
16.39,4.77152001395142
16.4,4.734346111504269
16.41,4.696933179109808
16.42,4.65928448682907
16.43,4.621403304723094
16.44,4.583292902852873
16.45,4.5449565512794585
16.46,4.506397520063842
16.47,4.467619079267079
16.48,4.428624498950159
16.49,4.389417049174135
16.5,4.35
16.51,4.3103807480755325
16.52,4.270583196395476
16.53,4.230635374541274
16.54,4.190565312094426
16.55,4.150401038636375
16.56,4.110170583748619
16.57,4.069901977012604
16.58,4.029623248009828
16.59,3.9893624263217338
16.6,3.949147541529806
16.61,3.909006623215531
16.62,3.868967700960352
16.63,3.829058804345767
16.64,3.789307962953221
16.65,3.749743206364212
16.66,3.710392564160184
16.67,3.671284065922622
16.68,3.632445741233012
16.69,3.5939056196727948
16.7,3.5556917308234723
16.71,3.517832104266485
16.72,3.4803547695833363
16.73,3.4432877563554665
16.74,3.406659094164373
16.75,3.3704968125915045
16.76,3.3348289412183423
16.77,3.2996835096263726
16.78,3.2650885473970384
16.79,3.231072084111838
16.8,3.197662149352218
16.81,3.164886772699673
16.82,3.132773983735651
16.83,3.1013518120416457
16.84,3.070648287199107
16.85,3.040691438789517
16.86,3.0115092963943573
16.87,2.983129889595077
16.88,2.9555812479731705
16.89,2.928891401110087
16.9,2.9030883785873174
16.91,2.8782002099863155
16.92,2.85425492488856
16.93,2.831280552875532
16.94,2.809305123528685
16.95,2.788356666429507
16.96,2.768463211159453
16.97,2.7496527873000103
16.98,2.731953424432635
16.99,2.715393152138812
17.0,2.7
17.01,2.685792414602948
17.02,2.6727505105554807
17.03,2.6608448194706837
17.04,2.650045872961656
17.05,2.640324202641484
17.06,2.631650340123266
17.07,2.6239948170200904
17.08,2.6173281649450537
17.09,2.611620915511245
17.1,2.606843600331757
17.11,2.602966751019688
17.12,2.599960899188124
17.13,2.59779657645016
17.14,2.5964443144188887
17.15,2.5958746447074024
17.16,2.596058098928795
17.17,2.596965208696158
17.18,2.5985665056225846
17.19,2.600832521321167
17.2,2.6037337874049973
17.21,2.6072408354871697
17.22,2.6113241971807746
17.23,2.615954404098908
17.24,2.621101987854658
17.25,2.6267374800611214
17.26,2.6328314123313903
17.27,2.6393543162785544
17.28,2.6462767235157094
17.29,2.6535691656559446
17.3,2.661202174312358
17.31,2.6691462810980355
17.32,2.677372017626076
17.33,2.685849915509567
17.34,2.694550506361606
17.35,2.7034443217952835
17.36,2.7125018934236884
17.37,2.7216937528599208
17.38,2.730990431717065
17.39,2.740362461608222
17.4,2.749780374146476
17.41,2.759214700944929
17.42,2.768635973616667
17.43,2.778014723774782
17.44,2.787321483032372
17.45,2.796526783002524
17.46,2.8056011552983344
17.47,2.814515131532893
17.48,2.823239243319297
17.49,2.8317440222706334
17.5,2.84
17.51,2.847983433512665
17.52,2.8556934813826054
17.53,2.8631350275759857
17.54,2.870312956058958
17.55,2.8772321507976866
17.56,2.883897495758323
17.57,2.890313874907032
17.58,2.896486172209966
17.59,2.90241927163329
17.6,2.9081180571431555
17.61,2.9135874127057235
17.62,2.9188322222871528
17.63,2.9238573698535992
17.64,2.928667739371224
17.65,2.933268214806182
17.66,2.9376636801246363
17.67,2.9418590192927407
17.68,2.945859116276654
17.69,2.949668855042536
17.7,2.953293119556543
17.71,2.956736793784835
17.72,2.9600047616935687
17.73,2.9631019072489035
17.74,2.966033114416996
17.75,2.968803267164008
17.76,2.971417249456094
17.77,2.973879945259413
17.78,2.976196238540124
17.79,2.9783710132643844
17.8,2.980409153398353
17.81,2.982315542908187
17.82,2.9840950657600467
17.83,2.985752605920087
17.84,2.98729304735447
17.85,2.9887212740293503
17.86,2.9900421699108883
17.87,2.9912606189652418
17.88,2.9923815051585683
17.89,2.993409712457027
17.9,2.9943501248267745
17.91,2.9952076262339715
17.92,2.995987100644774
17.93,2.996693432025341
17.94,2.99733150434183
17.95,2.9979062015604008
17.96,2.99842240764721
17.97,2.998885006568417
17.98,2.9992988822901783
17.99,2.999668918778654
18.0,3.0
18.01,3.000296411346397
18.02,3.000560043914098
18.03,3.0007921902253787
18.04,3.0009941428025124
18.05,3.0011671941677744
18.06,3.0013126368434397
18.07,3.001431763351782
18.08,3.001525866215077
18.09,3.0015962379555985
18.1,3.001644171095621
18.11,3.00167095815742
18.12,3.0016778916632694
18.13,3.0016662641354435
18.14,3.001637368096217
18.15,3.001592496067866
18.16,3.001532940572663
18.17,3.001459994132884
18.18,3.0013749492708035
18.19,3.001279098508695
18.2,3.0011737343688334
18.21,3.0010601493734943
18.22,3.000939636044952
18.23,3.0008134869054803
18.24,3.000682994477353
18.25,3.000549451282848
18.26,3.000414149844237
18.27,3.0002783826837964
18.28,3.000143442323799
18.29,3.0000106212865205
18.3,2.999881212094236
18.31,2.999756507269218
18.32,2.999637799333743
18.33,2.9995263808100847
18.34,2.999423544220519
18.35,2.999330582087319
18.36,2.99924878693276
18.37,2.999179451279117
18.38,2.999123867648664
18.39,2.999083328563674
18.4,2.9990591265464244
18.41,2.999052554119189
18.42,2.999064903804242
18.43,2.999097468123858
18.44,2.999151539600311
18.45,2.999228410755877
18.46,2.99932937411283
18.47,2.999455722193444
18.48,2.9996087475199937
18.49,2.9997897426147544
18.5,3.0
18.51,3.000240201101751
18.52,3.0005085829610048
18.53,3.000802771522505
18.54,3.001120392730996
18.55,3.00145907253122
18.56,3.0018164368679208
18.57,3.0021901116858425
18.58,3.002577722929728
18.59,3.00297689654432
18.6,3.0033852584743626
18.61,3.0038004346645995
18.62,3.0042200510597743
18.63,3.0046417336046294
18.64,3.0050631082439088
18.65,3.005481800922356
18.66,3.005895437584714
18.67,3.006301644175727
18.68,3.006698046640138
18.69,3.00708227092269
18.7,3.0074519429681263
18.71,3.007804688721192
18.72,3.008138134126628
18.73,3.00844990512918
18.74,3.008737627673589
18.75,3.0089989277046016
18.76,3.0092314311669583
18.77,3.009432764005405
18.78,3.009600552164684
18.79,3.009732421589537
18.8,3.0098259982247093
18.81,3.009878908014944
18.82,3.0098887769049845
18.83,3.0098532308395747
18.84,3.009769895763457
18.85,3.0096363976213745
18.86,3.009450362358073
18.87,3.0092094159182934
18.88,3.0089111842467813
18.89,3.0085532932882777
18.9,3.008133368987528
18.91,3.0076490372892746
18.92,3.00709792413826
18.93,3.0064776554792307
18.94,3.0057858572569263
18.95,3.005020155416094
18.96,3.004178175901474
18.97,3.003257544657812
18.98,3.002255887629849
18.99,3.001170830762331
19.0,3.0
19.01,2.9987427842466
19.02,2.9974056242418845
19.03,2.9959967236846023
19.04,2.994524286273506
19.05,2.992996515707347
19.06,2.991421615684878
19.07,2.98980778990485
19.08,2.9881632420660145
19.09,2.986496175867124
19.1,2.984814795006929
19.11,2.9831273031841827
19.12,2.981441904097636
19.13,2.9797668014460403
19.14,2.978110198928148
19.15,2.976480300242711
19.16,2.974885309088481
19.17,2.9733334291642084
19.18,2.971832864168648
19.19,2.970391817800547
19.2,2.969018493758661
19.21,2.967721095741741
19.22,2.9665078274485364
19.23,2.965386892577801
19.24,2.9643664948282877
19.25,2.963454837898744
19.26,2.9626601254879263
19.27,2.9619905612945843
19.28,2.961454349017469
19.29,2.961059692355334
19.3,2.960814795006929
19.31,2.960727860671007
19.32,2.960807093046319
19.33,2.961060695831617
19.34,2.961496872725653
19.35,2.96212382742718
19.36,2.962949763634947
19.37,2.963982885047708
19.38,2.965231395364212
19.39,2.9667034982832146
19.4,2.9684073975034644
19.41,2.970351296723714
19.42,2.972543399642716
19.43,2.974991909959221
19.44,2.9777050313719817
19.45,2.9806909675797493
19.46,2.9839579222812755
19.47,2.98751409917531
19.48,2.991367701960609
19.49,2.995526934335921
19.5,3.0
19.51,3.004788661911845
19.52,3.0098689200714563
19.53,3.015210333739086
19.54,3.020782462174979
19.55,3.026554864639391
19.56,3.032497100392566
19.57,3.038578728694759
19.58,3.044769308806214
19.59,3.051038399987186
19.6,3.057355561497922
19.61,3.06369035259867
19.62,3.070012332549683
19.63,3.076291060611208
19.64,3.082496096043497
19.65,3.0885969981067976
19.66,3.094563326061362
19.67,3.100364639167438
19.68,3.1059704966852726
19.69,3.1113504578751208
19.7,3.116474081997228
19.71,3.121310928311847
19.72,3.125830556079226
19.73,3.1300025245596146
19.74,3.1337963930132613
19.75,3.1371817207004185
19.76,3.1401280668813345
19.77,3.142604990816257
19.78,3.14458205176544
19.79,3.1460288089891284
19.8,3.146914821747574
19.81,3.147209649301028
19.82,3.146882850909738
19.83,3.1459039858339555
19.84,3.144242613333927
19.85,3.141868292669905
19.86,3.138750583102138
19.87,3.134859043890875
19.88,3.130163234296368
19.89,3.124632713578864
19.9,3.118237040998616
19.91,3.1109457758158685
19.92,3.102728477290874
19.93,3.0935547046838847
19.94,3.083394017255145
19.95,3.0722159742649118
19.96,3.0599901349734258
19.97,3.0466860586409457
19.98,3.0322733045277115
19.99,3.0167214318939832
20.0,3.0
20.01,2.9820785681060165
20.02,2.962926695472289
20.03,2.942513941359054
20.04,2.9208098650265764
20.05,2.897784025735089
20.06,2.873405982744857
20.07,2.8476452953161155
20.08,2.8204715227091297
20.09,2.7918542241841333
20.1,2.761762959001382
20.11,2.730167286421138
20.12,2.69703676570363
20.13,2.6623409561091287
20.14,2.6260494168978603
20.15,2.5881317073301013
20.16,2.548557386666073
20.17,2.5072960141660388
20.18,2.464317149090263
20.19,2.419590350698966
20.2,2.373085178252429
20.21,2.324771191010868
20.22,2.2746179482345674
20.23,2.222595009183741
20.24,2.1686719331186755
20.25,2.112818279299582
20.26,2.055003606986729
20.27,1.9951974754403887
20.28,1.933369443920768
20.29,1.8694890716881596
20.3,1.8035259180027672
20.31,1.735449542124889
20.32,1.6652295033147253
20.33,1.5928353608325765
20.34,1.51823667393864
20.35,1.441403001893191
20.36,1.3623039039565077
20.37,1.2809089393887836
20.38,1.197187667450326
20.39,1.1111096474013251
20.4,1.0226444385020916
20.41,0.9317616000128128
20.42,0.8384306911937689
20.43,0.7426212713052444
20.44,0.6443028996074204
20.45,0.5434451353606167
20.46,0.4400175378250111
20.47,0.3339896662609271
20.48,0.2253310799285386
20.49,0.1140113380881727
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
