wind_speed,Bonus B23/150 Gittermast
13.29,153.22311184030136
13.3,153.26021632838214
13.31,153.29691816459763
13.32,153.33321110381448
13.33,153.36908890089902
13.34,153.40454531071762
13.35,153.43957408813682
13.36,153.47416898802302
13.37,153.50832376524264
13.38,153.54203217466207
13.39,153.57528797114782
13.4,153.60808490956632
13.41,153.64041674478386
13.42,153.6722772316671
13.43,153.7036601250823
13.44,153.73455917989594
13.45,153.76496815097445
13.46,153.79488079318432
13.47,153.8242908613919
13.48,153.8531921104636
13.49,153.88157829526594
13.5,153.90944317066533
13.51,153.93678049152817
13.52,153.96358401272093
13.53,153.98984748911002
13.54,154.01556467556188
13.55,154.0407293269429
13.56,154.06533519811958
13.57,154.08937604395834
13.58,154.1128456193255
13.59,154.13573767908767
13.6,154.15804597811118
13.61,154.17976427126243
13.62,154.20088631340795
13.63,154.2214058594141
13.64,154.24131666414738
13.65,154.2606124824741
13.66,154.27928706926082
13.67,154.29733417937388
13.68,154.31474756767977
13.69,154.33152098904486
13.7,154.3476481983357
13.71,154.36312295041856
13.72,154.37793900016
13.73,154.3920901024264
13.74,154.40557001208424
13.75,154.41837248399986
13.76,154.4304912730398
13.77,154.4419201340704
13.78,154.45265282195814
13.79,154.46268309156943
13.8,154.47200469777073
13.81,154.48061139542844
13.82,154.488496939409
13.83,154.49565508457886
13.84,154.50207958580444
13.85,154.50776419795216
13.86,154.51270267588848
13.87,154.5168887744798
13.88,154.5203162485926
13.89,154.52297885309324
13.9,154.52487034284815
13.91,154.5259844727239
13.92,154.52631499758678
13.93,154.52585567230332
13.94,154.52460025173983
13.95,154.52254249076282
13.96,154.51967614423873
13.97,154.51599496703398
13.98,154.51149271401496
13.99,154.50616314004816
14.0,154.5
14.01,154.49299994684907
14.02,154.48517122602252
14.03,154.47652498105967
14.04,154.46707235549988
14.05,154.45682449288242
14.06,154.4457925367467
14.07,154.43398763063203
14.08,154.4214209180777
14.09,154.40810354262302
14.1,154.3940466478074
14.11,154.37926137717014
14.12,154.36375887425052
14.13,154.34755028258792
14.14,154.33064674572162
14.15,154.31305940719102
14.16,154.29479941053538
14.17,154.27587789929402
14.18,154.25630601700632
14.19,154.23609490721162
14.2,154.2152557134492
14.21,154.19379957925838
14.22,154.17173764817855
14.23,154.149081063749
14.24,154.12584096950906
14.25,154.10202850899802
14.26,154.07765482575527
14.27,154.05273106332012
14.28,154.0272683652319
14.29,154.0012778750299
14.3,153.97477073625353
14.31,153.94775809244203
14.32,153.92025108713474
14.33,153.89226086387106
14.34,153.8637985661903
14.35,153.8348753376317
14.36,153.80550232173462
14.37,153.77569066203844
14.38,153.74545150208252
14.39,153.71479598540606
14.4,153.68373525554853
14.41,153.65228045604914
14.42,153.62044273044728
14.43,153.58823322228227
14.44,153.55566307509343
14.45,153.5227434324201
14.46,153.48948543780156
14.47,153.45590023477723
14.48,153.42199896688632
14.49,153.38779277766827
14.5,153.35329281066234
14.51,153.31851020940795
14.52,153.28345611744427
14.53,153.24814167831076
14.54,153.2125780355467
14.55,153.17677633269145
14.56,153.14074771328427
14.57,153.10450332086455
14.58,153.06805429897153
14.59,153.03141179114468
14.6,152.99458694092326
14.61,152.95759089184656
14.62,152.92043478745396
14.63,152.8831297712847
14.64,152.84568698687826
14.65,152.80811757777388
14.66,152.77043268751086
14.67,152.73264345962855
14.68,152.6947610376663
14.69,152.65679656516343
14.7,152.6187611856593
14.71,152.58066604269314
14.72,152.5425222798044
14.73,152.50434104053232
14.74,152.46613346841625
14.75,152.42791070699553
14.76,152.3896838998095
14.77,152.35146419039748
14.78,152.31326272229876
14.79,152.2750906390527
14.8,152.23695908419867
14.81,152.1988792012759
14.82,152.1608621338238
14.83,152.12291902538166
14.84,152.08506101948888
14.85,152.04729925968462
14.86,152.0096448895084
14.87,151.97210905249943
14.88,151.93470289219707
14.89,151.89743755214064
14.9,151.8603241758695
14.91,151.82337390692294
14.92,151.78659788884033
14.93,151.750007265161
14.94,151.71361317942416
14.95,151.67742677516932
14.96,151.64145919593565
14.97,151.60572158526256
14.98,151.5702250866894
14.99,151.53498084375542
15.0,151.5
15.01,151.46529095353532
15.02,151.43085112076471
15.03,151.39667517266454
15.04,151.36275778021098
15.05,151.32909361438035
15.06,151.29567734614886
15.07,151.2625036464928
15.08,151.22956718638835
15.09,151.19686263681186
15.1,151.16438466873956
15.11,151.13212795314763
15.12,151.10008716101248
15.13,151.06825696331023
15.14,151.03663203101718
15.15,151.00520703510958
15.16,150.9739766465637
15.17,150.94293553635578
15.18,150.91207837546207
15.19,150.88139983485885
15.2,150.85089458552238
15.21,150.82055729842887
15.22,150.7903826445546
15.23,150.76036529487584
15.24,150.73049992036886
15.25,150.70078119200983
15.26,150.6712037807751
15.27,150.64176235764089
15.28,150.61245159358344
15.29,150.58326615957907
15.3,150.55420072660397
15.31,150.52524996563437
15.32,150.4964085476466
15.33,150.4676711436169
15.34,150.43903242452146
15.35,150.41048706133662
15.36,150.3820297250386
15.37,150.35365508660362
15.38,150.32535781700798
15.39,150.29713258722794
15.4,150.26897406823977
15.41,150.24087693101964
15.42,150.2128358465439
15.43,150.18484548578877
15.44,150.15690051973053
15.45,150.12899561934535
15.46,150.10112545560955
15.47,150.0732846994994
15.48,150.04546802199113
15.49,150.017670094061
15.5,149.98988558668526
15.51,149.96210917084017
15.52,149.934335517502
15.53,149.906559297647
15.54,149.87877518225145
15.55,149.8509778422915
15.56,149.82316194874352
15.57,149.79532217258372
15.58,149.76745318478834
15.59,149.73954965633368
15.6,149.711606258196
15.61,149.68361766135143
15.62,149.6555785367764
15.63,149.62748355544707
15.64,149.5993273883397
15.65,149.5711047064306
15.66,149.54281018069597
15.67,149.51443848211204
15.68,149.4859842816551
15.69,149.45744225030143
15.7,149.42880705902732
15.71,149.4000733788089
15.72,149.37123588062252
15.73,149.34228923544444
15.74,149.31322811425085
15.75,149.28404718801804
15.76,149.2547411277223
15.77,149.22530460433984
15.78,149.19573228884693
15.79,149.16601885221982
15.8,149.1361589654348
15.81,149.10614729946806
15.82,149.07597852529588
15.83,149.04564731389456
15.84,149.01514833624034
15.85,148.98447626330938
15.86,148.9536257660781
15.87,148.9225915155226
15.88,148.89136818261923
15.89,148.85995043834424
15.9,148.82833295367385
15.91,148.79651039958435
15.92,148.76447744705197
15.93,148.73222876705293
15.94,148.69975903056357
15.95,148.6670629085601
15.96,148.63413507201875
15.97,148.6009701919158
15.98,148.56756293922754
15.99,148.53390798493018
16.0,148.5
16.01,148.46583473900978
16.02,148.43141229091867
16.03,148.3967338282823
16.04,148.36180052365629
16.05,148.3266135495963
16.06,148.291174078658
16.07,148.25548328339698
16.08,148.219542336369
16.09,148.18335241012957
16.1,148.14691467723446
16.11,148.11023031023925
16.12,148.07330048169968
16.13,148.03612636417128
16.14,147.99870913020976
16.15,147.96104995237076
16.16,147.92315000320997
16.17,147.88501045528295
16.18,147.84663248114543
16.19,147.80801725335303
16.2,147.7691659444614
16.21,147.7300797270262
16.22,147.69075977360308
16.23,147.65120725674768
16.24,147.6114233490157
16.25,147.57140922296267
16.26,147.53116605114434
16.27,147.49069500611634
16.28,147.44999726043432
16.29,147.40907398665394
16.3,147.36792635733082
16.31,147.32655554502065
16.32,147.28496272227895
16.33,147.24314906166154
16.34,147.20111573572402
16.35,147.15886391702202
16.36,147.1163947781112
16.37,147.0737094915471
16.38,147.03080922988562
16.39,146.9876951656822
16.4,146.94436847149257
16.41,146.90083031987234
16.42,146.8570818833772
16.43,146.8131243345628
16.44,146.7689588459847
16.45,146.72458659019873
16.46,146.68000873976035
16.47,146.6352264672253
16.48,146.59024094514928
16.49,146.54505334608783
16.5,146.49966484259664
16.51,146.45407660723143
16.52,146.40828981254774
16.53,146.36230563110126
16.54,146.31612523544774
16.55,146.2697497981427
16.56,146.22318049174183
16.57,146.17641848880078
16.58,146.12946496187516
16.59,146.08232108352072
16.6,146.034988026293
16.61,145.98746696274776
16.62,145.93975906544057
16.63,145.89186550692708
16.64,145.84378745976298
16.65,145.79552609650392
16.66,145.74708258970549
16.67,145.6984581119234
16.68,145.6496538357133
16.69,145.60067093363082
16.7,145.5515105782316
16.71,145.5021739420713
16.72,145.45266219770556
16.73,145.40297651769006
16.74,145.35311807458044
16.75,145.3030880409323
16.76,145.25288758930134
16.77,145.20251789224324
16.78,145.1519801223136
16.79,145.1012754520681
16.8,145.0504050540623
16.81,144.999370100852
16.82,144.94817176499274
16.83,144.8968112190402
16.84,144.84528963555
16.85,144.7936081870779
16.86,144.74176804617937
16.87,144.6897703854102
16.88,144.63761637732603
16.89,144.58530719448245
16.9,144.53284400943517
16.91,144.48022799473975
16.92,144.42746032295196
16.93,144.37454216662738
16.94,144.32147469832165
16.95,144.26825909059045
16.96,144.21489651598944
16.97,144.1613881470742
16.98,144.1077351564005
16.99,144.05393871652387
17.0,144.0
17.01,143.94592059042552
17.02,143.8917037155606
17.03,143.83735301420631
17.04,143.78287212516395
17.05,143.72826468723454
17.06,143.67353433921934
17.07,143.61868471991937
17.08,143.56371946813587
17.09,143.5086422226699
17.1,143.45345662232265
17.11,143.39816630589533
17.12,143.342774912189
17.13,143.28728608000478
17.14,143.23170344814392
17.15,143.1760306554075
17.16,143.12027134059662
17.17,143.06442914251252
17.18,143.00850769995628
17.19,142.95251065172909
17.2,142.8964416366321
17.21,142.84030429346635
17.22,142.7841022610331
17.23,142.72783917813342
17.24,142.67151868356854
17.25,142.61514441613951
17.26,142.55872001464755
17.27,142.50224911789377
17.28,142.4457353646793
17.29,142.38918239380536
17.3,142.33259384407293
17.31,142.27597335428334
17.32,142.21932456323765
17.33,142.162651109737
17.34,142.10595663258258
17.35,142.04924477057543
17.36,141.99251916251683
17.37,141.93578344720785
17.38,141.8790412634496
17.39,141.82229625004334
17.4,141.7655520457901
17.41,141.70881228949105
17.42,141.6520806199474
17.43,141.59536067596022
17.44,141.5386560963307
17.45,141.48197051985994
17.46,141.4253075853492
17.47,141.36867093159947
17.48,141.31206419741193
17.49,141.25549102158783
17.5,141.1989550429282
17.51,141.14245990023423
17.52,141.08600923230708
17.53,141.02960667794787
17.54,140.97325587595776
17.55,140.91696046513786
17.56,140.8607240842894
17.57,140.80455037221338
17.58,140.74844296771113
17.59,140.69240550958358
17.6,140.63644163663207
17.61,140.58055498765762
17.62,140.52474920146145
17.63,140.46902791684468
17.64,140.41339477260843
17.65,140.3578534075539
17.66,140.30240746048216
17.67,140.2470605701944
17.68,140.19181637549175
17.69,140.13667851517536
17.7,140.08165062804642
17.71,140.02673635290597
17.72,139.9719393285553
17.73,139.9172631937954
17.74,139.86271158742753
17.75,139.8082881482528
17.76,139.75399651507232
17.77,139.69984032668725
17.78,139.64582322189875
17.79,139.59194883950795
17.8,139.53822081831603
17.81,139.4846427971241
17.82,139.4312184147333
17.83,139.37795130994485
17.84,139.3248451215598
17.85,139.27190348837928
17.86,139.21913004920452
17.87,139.16652844283664
17.88,139.11410230807675
17.89,139.06185528372603
17.9,139.0097910085857
17.91,138.95791312145667
17.92,138.90622526114032
17.93,138.85473106643764
17.94,138.8034341761499
17.95,138.7523382290782
17.96,138.7014468640236
17.97,138.6507637197874
17.98,138.6002924351706
17.99,138.55003664897444
18.0,138.5
18.01,138.4501853992882
18.02,138.40059284683915
18.03,138.3512216148925
18.04,138.30207097568805
18.05,138.25314020146558
18.06,138.20442856446485
18.07,138.1559353369257
18.08,138.10765979108774
18.09,138.05960119919092
18.1,138.01175883347491
18.11,137.9641319661795
18.12,137.9167198695445
18.13,137.8695218158096
18.14,137.82253707721466
18.15,137.7757649259994
18.16,137.7292046344036
18.17,137.68285547466698
18.18,137.63671671902944
18.19,137.59078763973065
18.2,137.54506750901038
18.21,137.49955559910842
18.22,137.45425118226458
18.23,137.4091535307186
18.24,137.36426191671026
18.25,137.3195756124793
18.26,137.27509389026548
18.27,137.23081602230863
18.28,137.1867412808485
18.29,137.14286893812488
18.3,137.09919826637744
18.31,137.0557285378461
18.32,137.01245902477052
18.33,136.96938899939053
18.34,136.92651773394584
18.35,136.88384450067628
18.36,136.84136857182162
18.37,136.79908921962158
18.38,136.757005716316
18.39,136.71511733414465
18.4,136.67342334534715
18.41,136.63192302216345
18.42,136.59061563683326
18.43,136.5495004615964
18.44,136.50857676869254
18.45,136.4678438303615
18.46,136.42730091884303
18.47,136.38694730637695
18.48,136.346782265203
18.49,136.306805067561
18.5,136.2670149856906
18.51,136.2274112918317
18.52,136.187993258224
18.53,136.1487601571073
18.54,136.10971126072133
18.55,136.0708458413059
18.56,136.03216317110082
18.57,135.99366252234574
18.58,135.95534316728055
18.59,135.917204378145
18.6,135.87924542717877
18.61,135.84146558662175
18.62,135.80386412871366
18.63,135.76644032569422
18.64,135.7291934498033
18.65,135.69212277328063
18.66,135.65522756836592
18.67,135.618507107299
18.68,135.58196066231972
18.69,135.5455875056677
18.7,135.50938690958276
18.71,135.47335814630472
18.72,135.4375004880733
18.73,135.40181320712833
18.74,135.3662955757095
18.75,135.33094686605665
18.76,135.29576635040948
18.77,135.26075330100784
18.78,135.22590699009146
18.79,135.1912266899001
18.8,135.15671167267357
18.81,135.12236121065166
18.82,135.08817457607404
18.83,135.05415104118055
18.84,135.02028987821097
18.85,134.98659035940503
18.86,134.95305175700253
18.87,134.91967334324326
18.88,134.88645439036694
18.89,134.85339417061337
18.9,134.82049195622233
18.91,134.78774701943354
18.92,134.75515863248685
18.93,134.722726067622
18.94,134.69044859707873
18.95,134.65832549309684
18.96,134.6263560279161
18.97,134.59453947377628
18.98,134.56287510291713
18.99,134.53136218757848
19.0,134.5
19.01,134.46878781242157
19.02,134.43772489708283
19.03,134.40681052622372
19.04,134.3760439720839
19.05,134.34542450690316
19.06,134.31495140292125
19.07,134.284623932378
19.08,134.25444136751315
19.09,134.22440298056648
19.1,134.1945080437777
19.11,134.16475582938662
19.12,134.13514560963307
19.13,134.10567665675677
19.14,134.07634824299748
19.15,134.047159640595
19.16,134.01811012178905
19.17,133.98919895881946
19.18,133.96042542392598
19.19,133.9317887893484
19.2,133.9032883273264
19.21,133.8749233100999
19.22,133.8466930099085
19.23,133.81859669899214
19.24,133.79063364959052
19.25,133.76280313394338
19.26,133.73510442429048
19.27,133.7075367928717
19.28,133.6800995119267
19.29,133.65279185369528
19.3,133.62561309041723
19.31,133.59856249433233
19.32,133.57163933768032
19.33,133.54484289270096
19.34,133.51817243163407
19.35,133.4916272267194
19.36,133.4652065501967
19.37,133.43890967430576
19.38,133.41273587128637
19.39,133.38668441337825
19.4,133.36075457282124
19.41,133.334945621855
19.42,133.30925683271946
19.43,133.28368747765427
19.44,133.2582368288992
19.45,133.2329041586941
19.46,133.20768873927867
19.47,133.18258984289275
19.48,133.15760674177602
19.49,133.13273870816832
19.5,133.1079850143094
19.51,133.08334493243905
19.52,133.058817734797
19.53,133.03440269362306
19.54,133.01009908115697
19.55,132.9859061696385
19.56,132.9618232313075
19.57,132.9378495384036
19.58,132.91398436316672
19.59,132.8902269778365
19.6,132.86657665465282
19.61,132.8430326658554
19.62,132.81959428368398
19.63,132.79626078037842
19.64,132.77303142817837
19.65,132.7499054993237
19.66,132.72688226605416
19.67,132.70396100060947
19.68,132.68114097522948
19.69,132.65842146215394
19.7,132.63580173362254
19.71,132.61328106187517
19.72,132.5908587191515
19.73,132.56853397769137
19.74,132.54630610973453
19.75,132.52417438752073
19.76,132.50213808328976
19.77,132.4801964692814
19.78,132.4583488177354
19.79,132.43659440089155
19.8,132.4149324909896
19.81,132.39336236026935
19.82,132.37188328097056
19.83,132.350494525333
19.84,132.3291953655964
19.85,132.3079850740006
19.86,132.28686292278533
19.87,132.26582818419038
19.88,132.2448801304555
19.89,132.22401803382047
19.9,132.2032411665251
19.91,132.1825488008091
19.92,132.16194020891226
19.93,132.14141466307433
19.94,132.12097143553515
19.95,132.1006097985344
19.96,132.08032902431196
19.97,132.0601283851075
19.98,132.04000715316084
19.99,132.01996460071177
20.0,132.0
20.01,0.0
20.02,0.0
20.03,0.0
20.04,0.0
20.05,0.0
20.06,0.0
20.07,0.0
20.08,0.0
20.09,0.0
20.1,0.0
20.11,0.0
20.12,0.0
20.13,0.0
20.14,0.0
20.15,0.0
20.16,0.0
20.17,0.0
20.18,0.0
20.19,0.0
20.2,0.0
20.21,0.0
20.22,0.0
20.23,0.0
20.24,0.0
20.25,0.0
20.26,0.0
20.27,0.0
20.28,0.0
20.29,0.0
20.3,0.0
20.31,0.0
20.32,0.0
20.33,0.0
20.34,0.0
20.35,0.0
20.36,0.0
20.37,0.0
20.38,0.0
20.39,0.0
20.4,0.0
20.41,0.0
20.42,0.0
20.43,0.0
20.44,0.0
20.45,0.0
20.46,0.0
20.47,0.0
20.48,0.0
20.49,0.0
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
