wind_speed,b.ventus 250 kW
12.57,249.80330049699413
12.58,249.80693752625876
12.59,249.8107010995847
12.6,249.8145852237752
12.61,249.8185839056332
12.62,249.822691151962
12.63,249.82690096956463
12.64,249.83120736524413
12.65,249.83560434580372
12.66,249.84008591804653
12.67,249.8446460887756
12.68,249.84927886479397
12.69,249.8539782529048
12.7,249.85873825991135
12.71,249.86355289261655
12.72,249.86841615782365
12.73,249.8733220623357
12.74,249.8782646129557
12.75,249.88323781648697
12.76,249.8882356797325
12.77,249.89325220949544
12.78,249.8982814125788
12.79,249.90331729578585
12.8,249.9083538659196
12.81,249.9133851297832
12.82,249.91840509417972
12.83,249.92340776591237
12.84,249.9283871517841
12.85,249.9333372585982
12.86,249.93825209315764
12.87,249.9431256622657
12.88,249.9479519727253
12.89,249.95272503133964
12.9,249.9574388449118
12.91,249.96208742024496
12.92,249.9666647641422
12.93,249.97116488340663
12.94,249.97558178484132
12.95,249.97990947524943
12.96,249.9841419614341
12.97,249.98827325019835
12.98,249.99229734834532
12.99,249.99620826267815
13.0,250.0
13.01,250.003667818816
13.02,250.0072119844397
13.03,250.0106340138866
13.04,250.0139354241724
13.05,250.01711773231253
13.06,250.02018245532275
13.07,250.02313111021851
13.08,250.0259652140155
13.09,250.0286862837293
13.1,250.0312958363754
13.11,250.03379538896945
13.12,250.0361864585271
13.13,250.03847056206385
13.14,250.04064921659528
13.15,250.0427239391371
13.16,250.04469624670472
13.17,250.0465676563138
13.18,250.04833968498
13.19,250.05001384971885
13.2,250.05159166754592
13.21,250.05307465547685
13.22,250.0544643305271
13.23,250.0557622097124
13.24,250.05696981004832
13.25,250.05808864855035
13.26,250.05912024223417
13.27,250.06006610811536
13.28,250.06092776320943
13.29,250.0617067245321
13.3,250.06240450909883
13.31,250.0630226339252
13.32,250.06356261602693
13.33,250.0640259724196
13.34,250.06441422011855
13.35,250.0647288761396
13.36,250.0649714574984
13.37,250.06514348121036
13.38,250.065246464291
13.39,250.06528192375612
13.4,250.0652513766213
13.41,250.06515633990196
13.42,250.06499833061375
13.43,250.06477886577235
13.44,250.0644994623933
13.45,250.0641616374921
13.46,250.0637669080844
13.47,250.06331679118583
13.48,250.0628128038119
13.49,250.06225646297827
13.5,250.06164928570044
13.51,250.06099278899413
13.52,250.0602884898748
13.53,250.0595379053581
13.54,250.0587425524596
13.55,250.05790394819488
13.56,250.05702360957957
13.57,250.0561030536292
13.58,250.0551437973593
13.59,250.0541473577856
13.6,250.05311525192369
13.61,250.05204899678895
13.62,250.0509501093972
13.63,250.049820106764
13.64,250.0486605059048
13.65,250.0474728238352
13.66,250.0462585775709
13.67,250.0450192841275
13.68,250.04375646052043
13.69,250.04247162376544
13.7,250.041166290878
13.71,250.0398419788737
13.72,250.03850020476827
13.73,250.0371424855772
13.74,250.035770338316
13.75,250.03438528000035
13.76,250.0329888276458
13.77,250.031582498268
13.78,250.03016780888248
13.79,250.0287462765048
13.8,250.0273194181507
13.81,250.0258887508356
13.82,250.02445579157512
13.83,250.02302205738488
13.84,250.02158906528044
13.85,250.02015833227745
13.86,250.01873137539135
13.87,250.017309711638
13.88,250.01589485803265
13.89,250.0144883315911
13.9,250.0130916493289
13.91,250.0117063282617
13.92,250.01033388540495
13.93,250.00897583777436
13.94,250.00763370238545
13.95,250.0063089962537
13.96,250.00500323639488
13.97,250.0037179398245
13.98,250.0024546235582
13.99,250.00121480461144
14.0,250.0
14.01,249.9988114614258
14.02,249.99764937933696
14.03,249.996513678868
14.04,249.9954042851534
14.05,249.9943211233278
14.06,249.99326411852576
14.07,249.9922331958816
14.08,249.99122828053012
14.09,249.99024929760577
14.1,249.989296172243
14.11,249.98836882957647
14.12,249.98746719474065
14.13,249.98659119287012
14.14,249.98574074909936
14.15,249.98491578856303
14.16,249.98411623639555
14.17,249.9833420177315
14.18,249.98259305770537
14.19,249.9818692814518
14.2,249.9811706141052
14.21,249.98049698080024
14.22,249.97984830667136
14.23,249.97922451685324
14.24,249.97862553648025
14.25,249.978051290687
14.26,249.97750170460804
14.27,249.97697670337797
14.28,249.97647621213116
14.29,249.97600015600224
14.3,249.97554846012588
14.31,249.9751210496364
14.32,249.9747178496684
14.33,249.9743387853565
14.34,249.97398378183524
14.35,249.9736527642391
14.36,249.97334565770257
14.37,249.9730623873603
14.38,249.97280287834676
14.39,249.9725670557965
14.4,249.97235484484412
14.41,249.97216617062404
14.42,249.9720009582709
14.43,249.97185913291923
14.44,249.97174061970352
14.45,249.97164534375835
14.46,249.97157323021824
14.47,249.9715242042177
14.48,249.9714981908913
14.49,249.9714951153736
14.5,249.9715149027992
14.51,249.9715574783025
14.52,249.9716227670181
14.53,249.97171069408049
14.54,249.97182118462436
14.55,249.97195416378403
14.56,249.97210955669425
14.57,249.9722872884894
14.58,249.9724872843041
14.59,249.97270946927293
14.6,249.97295376853037
14.61,249.9732201072109
14.62,249.97350841044917
14.63,249.9738186033796
14.64,249.97415061113688
14.65,249.97450435885543
14.66,249.97487977166983
14.67,249.97527677471464
14.68,249.9756952931244
14.69,249.9761352520336
14.7,249.9765965765768
14.71,249.9770791918885
14.72,249.9775830231033
14.73,249.9781079953558
14.74,249.9786540337804
14.75,249.9792210635117
14.76,249.97980900968423
14.77,249.9804177974326
14.78,249.98104735189125
14.79,249.98169759819484
14.8,249.9823684614777
14.81,249.98305986687456
14.82,249.9837717395199
14.83,249.98450400454823
14.84,249.98525658709417
14.85,249.9860294122921
14.86,249.98682240527677
14.87,249.98763549118252
14.88,249.98846859514407
14.89,249.9893216422958
14.9,249.9901945577724
14.91,249.99108726670823
14.92,249.991999694238
14.93,249.99293176549617
14.94,249.9938834056173
14.95,249.99485453973588
14.96,249.99584509298649
14.97,249.9968549905037
14.98,249.997884157422
14.99,249.99893251887588
15.0,250.0
15.01,250.0010863354808
15.02,250.0021904982125
15.03,250.00331127064155
15.04,250.004447435214
15.05,250.00559777437627
15.06,250.00676107057453
15.07,250.007936106255
15.08,250.009121663864
15.09,250.01031652584777
15.1,250.01151947465252
15.11,250.01272929272463
15.12,250.01394476251025
15.13,250.0151646664557
15.14,250.01638778700712
15.15,250.01761290661088
15.16,250.0188388077132
15.17,250.02006427276032
15.18,250.02128808419852
15.19,250.0225090244741
15.2,250.0237258760332
15.21,250.02493742132216
15.22,250.0261424427872
15.23,250.0273397228746
15.24,250.02852804403065
15.25,250.02970618870148
15.26,250.03087293933356
15.27,250.0320270783729
15.28,250.03316738826592
15.29,250.0342926514588
15.3,250.03540165039783
15.31,250.0364931675293
15.32,250.03756598529944
15.33,250.0386188861544
15.34,250.03965065254056
15.35,250.0406600669042
15.36,250.04164591169143
15.37,250.0426069693486
15.38,250.04354202232204
15.39,250.04444985305787
15.4,250.04532924400243
15.41,250.04617897760195
15.42,250.0469978363027
15.43,250.0477846025509
15.44,250.0485380587928
15.45,250.04925698747468
15.46,250.0499401710429
15.47,250.05058639194343
15.48,250.05119443262285
15.49,250.0517630755272
15.5,250.05229110310285
15.51,250.05277729779604
15.52,250.05322044205295
15.53,250.05361931831996
15.54,250.0539727090432
15.55,250.05427939666905
15.56,250.05453816364363
15.57,250.05474779241328
15.58,250.0549070654242
15.59,250.0550147651227
15.6,250.0550696739551
15.61,250.05507057436748
15.62,250.05501624880625
15.63,250.0549054797176
15.64,250.0547370495478
15.65,250.0545097407431
15.66,250.05422233574976
15.67,250.053873617014
15.68,250.0534623669821
15.69,250.0529873681004
15.7,250.052447402815
15.71,250.0518412535722
15.72,250.0511677028184
15.73,250.0504255329997
15.74,250.0496135265624
15.75,250.0487304659528
15.76,250.04777513361705
15.77,250.04674631200152
15.78,250.0456427835524
15.79,250.044463330716
15.8,250.04320673593847
15.81,250.04187178166612
15.82,250.04045725034533
15.83,250.0389619244222
15.84,250.03738458634308
15.85,250.0357240185541
15.86,250.0339790035016
15.87,250.03214832363184
15.88,250.03023076139107
15.89,250.02822509922552
15.9,250.0261301195815
15.91,250.02394460490524
15.92,250.021667337643
15.93,250.01929710024103
15.94,250.0168326751456
15.95,250.0142728448029
15.96,250.01161639165923
15.97,250.0088620981608
15.98,250.006008746754
15.99,250.00305511988495
16.0,250.0
16.01,249.9968431966511
16.02,249.9935886278129
16.03,249.99024123856583
16.04,249.98680597399053
16.05,249.9832877791672
16.06,249.9796915991764
16.07,249.9760223790985
16.08,249.972285064014
16.09,249.96848459900323
16.1,249.9646259291468
16.11,249.96071399952496
16.12,249.9567537552184
16.13,249.9527501413073
16.14,249.94870810287216
16.15,249.94463258499357
16.16,249.94052853275176
16.17,249.9364008912272
16.18,249.93225460550053
16.19,249.92809462065196
16.2,249.92392588176205
16.21,249.91975333391116
16.22,249.9155819221797
16.23,249.91141659164828
16.24,249.9072622873972
16.25,249.90312395450684
16.26,249.89900653805785
16.27,249.8949149831305
16.28,249.8908542348052
16.29,249.88682923816253
16.3,249.88284493828283
16.31,249.87890628024653
16.32,249.87501820913408
16.33,249.871185670026
16.34,249.8674136080026
16.35,249.8637069681444
16.36,249.86007069553185
16.37,249.85650973524525
16.38,249.8530290323652
16.39,249.849633531972
16.4,249.8463281791463
16.41,249.84311791896823
16.42,249.8400076965185
16.43,249.8370024568775
16.44,249.83410714512556
16.45,249.83132670634308
16.46,249.82866608561068
16.47,249.8261302280086
16.48,249.8237240786175
16.49,249.82145258251765
16.5,249.81932068478943
16.51,249.81733333051352
16.52,249.81549546477012
16.53,249.81381203263985
16.54,249.812287979203
16.55,249.8109282495401
16.56,249.80973778873147
16.57,249.80872154185775
16.58,249.8078844539992
16.59,249.8072314702363
16.6,249.8067675356496
16.61,249.80649759531929
16.62,249.80642659432604
16.63,249.8065594777501
16.64,249.8069011906722
16.65,249.80745667817249
16.66,249.8082308853315
16.67,249.80922875722965
16.68,249.81045523894744
16.69,249.81191527556527
16.7,249.8136138121635
16.71,249.81555579382268
16.72,249.8177461656232
16.73,249.8201898726456
16.74,249.8228918599701
16.75,249.82585707267728
16.76,249.8290904558476
16.77,249.83259695456147
16.78,249.83638151389928
16.79,249.84044907894148
16.8,249.8448045947685
16.81,249.8494530064609
16.82,249.85439925909893
16.83,249.8596482977631
16.84,249.865205067534
16.85,249.87107451349175
16.86,249.87726158071703
16.87,249.88377121429028
16.88,249.89060835929183
16.89,249.8977779608021
16.9,249.9052849639017
16.91,249.91313431367087
16.92,249.92133095519011
16.93,249.92987983354
16.94,249.93878589380077
16.95,249.9480540810529
16.96,249.9576893403769
16.97,249.96769661685315
16.98,249.97808085556213
16.99,249.9888470015843
17.0,250.0
17.01,250.01153987791503
17.02,250.0234469905361
17.03,250.0356967750951
17.04,250.04826466882415
17.05,250.0611261089552
17.06,250.0742565327203
17.07,250.08763137735136
17.08,250.1012260800804
17.09,250.11501607813943
17.1,250.12897680876048
17.11,250.14308370917544
17.12,250.15731221661648
17.13,250.1716377683154
17.14,250.1860358015043
17.15,250.2004817534152
17.16,250.2149510612801
17.17,250.22941916233083
17.18,250.2438614937996
17.19,250.2582534929183
17.2,250.2725705969189
17.21,250.28678824303356
17.22,250.300881868494
17.23,250.31482691053245
17.24,250.32859880638077
17.25,250.342172993271
17.26,250.35552490843523
17.27,250.36862998910536
17.28,250.3814636725133
17.29,250.3940013958912
17.3,250.40621859647104
17.31,250.41809071148484
17.32,250.4295931781644
17.33,250.44070143374185
17.34,250.4513909154492
17.35,250.4616370605185
17.36,250.47141530618163
17.37,250.48070108967056
17.38,250.48946984821745
17.39,250.4976970190541
17.4,250.50535803941276
17.41,250.51242834652516
17.42,250.51888337762333
17.43,250.5246985699395
17.44,250.5298493607054
17.45,250.5343111871532
17.46,250.53805948651484
17.47,250.54106969602225
17.48,250.54331725290749
17.49,250.54477759440255
17.5,250.54542615773943
17.51,250.54523838015012
17.52,250.54418969886663
17.53,250.5422555511209
17.54,250.539411374145
17.55,250.5356326051709
17.56,250.53089468143057
17.57,250.5251730401561
17.58,250.51844311857928
17.59,250.51068035393223
17.6,250.501860183447
17.61,250.4919580443556
17.62,250.48094937388987
17.63,250.46880960928192
17.64,250.45551418776373
17.65,250.44103854656728
17.66,250.42535812292465
17.67,250.40844835406764
17.68,250.39028467722844
17.69,250.3708425296389
17.7,250.3500973485312
17.71,250.32802457113715
17.72,250.3045996346888
17.73,250.2797979764182
17.74,250.2535950335573
17.75,250.2259662433381
17.76,250.19688704299264
17.77,250.16633286975284
17.78,250.13427916085072
17.79,250.10070135351836
17.8,250.0655748849876
17.81,250.0288751924905
17.82,249.99057771325917
17.83,249.9506578845254
17.84,249.9090911435214
17.85,249.865852927479
17.86,249.82091867363036
17.87,249.77426381920725
17.88,249.72586380144188
17.89,249.6756940575661
17.9,249.623730024812
17.91,249.56994714041144
17.92,249.5143208415966
17.93,249.45682656559936
17.94,249.39743974965177
17.95,249.3361358309858
17.96,249.2728902468334
17.97,249.20767843442667
17.98,249.14047583099747
17.99,249.071257873778
18.0,249.0
18.01,248.9266872916889
18.02,248.851343410043
18.03,248.7740016610538
18.04,248.69469535071292
18.05,248.6134577850121
18.06,248.53032226994267
18.07,248.4453221114963
18.08,248.3584906156646
18.09,248.26986108843917
18.1,248.17946683581147
18.11,248.0873411637733
18.12,247.99351737831597
18.13,247.89802878543128
18.14,247.80090869111064
18.15,247.7021904013458
18.16,247.60190722212815
18.17,247.5000924594495
18.18,247.39677941930125
18.19,247.29200140767503
18.2,247.18579173056244
18.21,247.07818369395503
18.22,246.9692106038445
18.23,246.8589057662221
18.24,246.74730248707985
18.25,246.634434072409
18.26,246.52033382820127
18.27,246.40503506044823
18.28,246.28857107514145
18.29,246.17097517827256
18.3,246.05228067583292
18.31,245.93252087381444
18.32,245.81172907820843
18.33,245.68993859500668
18.34,245.56718273020056
18.35,245.44349478978177
18.36,245.318908079742
18.37,245.1934559060726
18.38,245.06717157476527
18.39,244.9400883918116
18.4,244.81223966320312
18.41,244.6836586949314
18.42,244.55437879298808
18.43,244.4244332633648
18.44,244.29385541205292
18.45,244.16267854504423
18.46,244.03093596833028
18.47,243.8986609879026
18.48,243.76588690975265
18.49,243.6326470398723
18.5,243.4989746842529
18.51,243.36490314888607
18.52,243.23046573976345
18.53,243.09569576287657
18.54,242.96062652421708
18.55,242.8252913297764
18.56,242.68972348554632
18.57,242.55395629751828
18.58,242.41802307168396
18.59,242.2819571140348
18.6,242.14579173056245
18.61,242.00956022725856
18.62,241.8732959101146
18.63,241.7370320851222
18.64,241.60080205827293
18.65,241.46463913555849
18.66,241.32857662297025
18.67,241.19264782649984
18.68,241.0568860521389
18.69,240.92132460587908
18.7,240.7859967937119
18.71,240.6509359216288
18.72,240.5161752956216
18.73,240.3817482216817
18.74,240.24768800580077
18.75,240.1140279539703
18.76,239.980801372182
18.77,239.84804156642736
18.78,239.71578184269796
18.79,239.58405550698532
18.8,239.4528958652812
18.81,239.32233622357708
18.82,239.19240988786453
18.83,239.0631501641352
18.84,238.9345903583805
18.85,238.8067637765921
18.86,238.6797037247617
18.87,238.55344350888075
18.88,238.42801643494087
18.89,238.3034558089336
18.9,238.1797949368506
18.91,238.05706712468336
18.92,237.9353056784235
18.93,237.8145439040626
18.94,237.6948151075922
18.95,237.5761525950041
18.96,237.45858967228952
18.97,237.34215964544023
18.98,237.22689582044788
18.99,237.11283150330397
19.0,237.0
19.01,236.8884269553293
19.02,236.77810736929203
19.03,236.6690285806896
19.04,236.5611779283239
19.05,236.4545427509965
19.06,236.34911038750917
19.07,236.2448681766635
19.08,236.1418034572612
19.09,236.039903568104
19.1,235.9391558479935
19.11,235.8395476357316
19.12,235.7410662701197
19.13,235.64369908995965
19.14,235.54743343405303
19.15,235.45225664120167
19.16,235.35815605020716
19.17,235.2651189998711
19.18,235.1731328289954
19.19,235.08218487638152
19.2,234.99226248083124
19.21,234.9033529811463
19.22,234.8154437161283
19.23,234.7285220245789
19.24,234.6425752453
19.25,234.55759071709292
19.26,234.4735557787596
19.27,234.3904577691017
19.28,234.30828402692083
19.29,234.2270218910188
19.3,234.1466587001971
19.31,234.0671817932576
19.32,233.98857850900183
19.33,233.9108361862316
19.34,233.83394216374847
19.35,233.7578837803543
19.36,233.68264837485063
19.37,233.60822328603916
19.38,233.53459585272165
19.39,233.4617534136997
19.4,233.38968330777504
19.41,233.3183728737493
19.42,233.24780945042423
19.43,233.17798037660157
19.44,233.1088729910828
19.45,233.04047463266983
19.46,232.97277264016412
19.47,232.90575435236755
19.48,232.8394071080817
19.49,232.77371824610836
19.5,232.70867510524909
19.51,232.64426502430555
19.52,232.5804753420796
19.53,232.51729339737275
19.54,232.4547065289868
19.55,232.39270207572332
19.56,232.33126737638412
19.57,232.2703897697708
19.58,232.2100565946851
19.59,232.15025518992863
19.6,232.09097289430315
19.61,232.03219704661032
19.62,231.97391498565185
19.63,231.91611405022928
19.64,231.8587815791444
19.65,231.801904911199
19.66,231.7454713851946
19.67,231.68946833993292
19.68,231.6338831142157
19.69,231.57870304684465
19.7,231.5239154766213
19.71,231.4695077423475
19.72,231.41546718282487
19.73,231.36178113685503
19.74,231.30843694323977
19.75,231.2554219407807
19.76,231.20272346827957
19.77,231.15032886453795
19.78,231.0982254683576
19.79,231.04640061854025
19.8,230.99484165388756
19.81,230.94353591320117
19.82,230.8924707352828
19.83,230.84163345893404
19.84,230.7910114229567
19.85,230.7405919661524
19.86,230.6903624273229
19.87,230.64031014526967
19.88,230.59042245879476
19.89,230.54068670669955
19.9,230.4910902277858
19.91,230.4416203608552
19.92,230.39226444470947
19.93,230.34300981815025
19.94,230.2938438199793
19.95,230.2447537889982
19.96,230.19572706400865
19.97,230.1467509838124
19.98,230.09781288721103
19.99,230.04890011300645
20.0,230.0
20.01,229.9510998869937
20.02,229.902187112789
20.03,229.8532490161877
20.04,229.80427293599143
20.05,229.75524621100192
20.06,229.7061561800208
20.07,229.6569901818498
20.08,229.60773555529065
20.09,229.5583796391449
20.1,229.50890977221428
20.11,229.4593132933005
20.12,229.40957754120527
20.13,229.35968985473036
20.14,229.3096375726772
20.15,229.25940803384768
20.16,229.2089885770434
20.17,229.15836654106604
20.18,229.10752926471736
20.19,229.05646408679897
20.2,229.00515834611247
20.21,228.9535993814598
20.22,228.90177453164245
20.23,228.8496711354621
20.24,228.79727653172057
20.25,228.7445780592194
20.26,228.6915630567603
20.27,228.63821886314503
20.28,228.5845328171752
20.29,228.53049225765253
20.3,228.47608452337872
20.31,228.42129695315543
20.32,228.36611688578432
20.33,228.3105316600671
20.34,228.25452861480545
20.35,228.19809508880107
20.36,228.1412184208556
20.37,228.0838859497708
20.38,228.02608501434827
20.39,227.9678029533897
20.4,227.9090271056969
20.41,227.8497448100714
20.42,227.78994340531497
20.43,227.72961023022924
20.44,227.66873262361597
20.45,227.60729792427676
20.46,227.54529347101328
20.47,227.48270660262733
20.48,227.41952465792048
20.49,227.35573497569447
20.5,227.291324894751
20.51,227.22628175389173
20.52,227.16059289191836
20.53,227.09424564763248
20.54,227.0272273598359
20.55,226.95952536733023
20.56,226.89112700891727
20.57,226.8220196233985
20.58,226.7521905495758
20.59,226.6816271262507
20.6,226.610316692225
20.61,226.5382465863004
20.62,226.4654041472784
20.63,226.39177671396084
20.64,226.3173516251494
20.65,226.2421162196457
20.66,226.16605783625155
20.67,226.08916381376844
20.68,226.0114214909982
20.69,225.9328182067425
20.7,225.8533412998029
20.71,225.77297810898128
20.72,225.6917159730792
20.73,225.60954223089837
20.74,225.5264442212404
20.75,225.4424092829071
20.76,225.3574247547001
20.77,225.27147797542108
20.78,225.18455628387176
20.79,225.09664701885373
20.8,225.0077375191688
20.81,224.9178151236185
20.82,224.82686717100464
20.83,224.7348810001289
20.84,224.64184394979293
20.85,224.5477433587984
20.86,224.45256656594697
20.87,224.3563009100404
20.88,224.25893372988037
20.89,224.16045236426845
20.9,224.06084415200647
20.91,223.960096431896
20.92,223.8581965427388
20.93,223.7551318233365
20.94,223.6508896124909
20.95,223.54545724900348
20.96,223.4388220716761
20.97,223.3309714193104
20.98,223.221892630708
20.99,223.11157304467068
21.0,223.0
