wind_speed,NPS Northern Power NPS 100C-24
12.58,95.31253622042678
12.59,95.31458619406828
12.6,95.31645202910794
12.61,95.318138944032
12.62,95.3196521573269
12.63,95.32099688747886
12.64,95.32217835297423
12.65,95.32320177229926
12.66,95.32407236394032
12.67,95.3247953463837
12.68,95.32537593811568
12.69,95.3258193576226
12.7,95.32613082339076
12.71,95.32631555390644
12.72,95.326378767656
12.73,95.32632568312576
12.74,95.32616151880194
12.75,95.32589149317091
12.76,95.32552082471898
12.77,95.32505473193244
12.78,95.3244984332976
12.79,95.32385714730076
12.8,95.32313609242826
12.81,95.32234048716636
12.82,95.32147555000142
12.83,95.32054649941972
12.84,95.3195585539076
12.85,95.31851693195132
12.86,95.3174268520372
12.87,95.31629353265156
12.88,95.31512219228073
12.89,95.31391804941094
12.9,95.3126863225286
12.91,95.31143223011996
12.92,95.31016099067132
12.93,95.30887782266906
12.94,95.3075879445994
12.95,95.30629657494866
12.96,95.30500893220318
12.97,95.30373023484928
12.98,95.30246570137324
12.99,95.30122055026138
13.0,95.3
13.01,95.29880817088204
13.02,95.29764479042696
13.03,95.2965084879609
13.04,95.29539789280992
13.05,95.29431163430016
13.06,95.29324834175767
13.07,95.2922066445086
13.08,95.291185171879
13.09,95.29018255319497
13.1,95.28919741778267
13.11,95.2882283949682
13.12,95.28727411407762
13.13,95.286333204437
13.14,95.2854042953725
13.15,95.28448601621022
13.16,95.28357699627624
13.17,95.28267586489665
13.18,95.28178125139756
13.19,95.28089178510508
13.2,95.28000609534529
13.21,95.27912281144432
13.22,95.27824056272824
13.23,95.27735797852318
13.24,95.27647368815524
13.25,95.2755863209505
13.26,95.27469450623504
13.27,95.27379687333504
13.28,95.27289205157652
13.29,95.2719786702856
13.3,95.27105535878844
13.31,95.27012074641104
13.32,95.26917346247956
13.33,95.26821213632012
13.34,95.26723539725876
13.35,95.26624187462164
13.36,95.26523019773484
13.37,95.26419899592442
13.38,95.26314689851652
13.39,95.26207253483727
13.4,95.26097453421274
13.41,95.259851525969
13.42,95.2587021394322
13.43,95.2575250039284
13.44,95.25631874878374
13.45,95.25508200332428
13.46,95.25381339687615
13.47,95.25251155876543
13.48,95.25117511831829
13.49,95.24980270486073
13.5,95.24839294771888
13.51,95.24694447621889
13.52,95.2454559196868
13.53,95.24392590744874
13.54,95.24235306883082
13.55,95.2407360331591
13.56,95.23907342975971
13.57,95.23736388795878
13.58,95.23560603708238
13.59,95.23379850645658
13.6,95.23193992540752
13.61,95.2300289232613
13.62,95.228064129344
13.63,95.22604417298174
13.64,95.22396768350065
13.65,95.22183329022674
13.66,95.21963962248618
13.67,95.21738530960504
13.68,95.21506898090948
13.69,95.21268926572552
13.7,95.21024479337932
13.71,95.20773419319691
13.72,95.20515609450447
13.73,95.20250912662809
13.74,95.19979191889384
13.75,95.1970031006278
13.76,95.19414130115614
13.77,95.19120514980492
13.78,95.18819327590022
13.79,95.18510430876816
13.8,95.18193687773488
13.81,95.1786896121264
13.82,95.1753611412689
13.83,95.17195009448842
13.84,95.16845510111112
13.85,95.16487479046305
13.86,95.1612077918703
13.87,95.15745273465905
13.88,95.1536082481553
13.89,95.1496729616852
13.9,95.14564550457489
13.91,95.1415245061504
13.92,95.13730859573788
13.93,95.13299640266342
13.94,95.12858655625308
13.95,95.12407768583302
13.96,95.11946842072928
13.97,95.11475739026804
13.98,95.10994322377532
13.99,95.10502455057728
14.0,95.1
14.01,95.09486857385008
14.02,95.08963076385632
14.03,95.08428743422802
14.04,95.07883944917442
14.05,95.07328767290484
14.06,95.06763296962856
14.07,95.06187620355487
14.08,95.05601823889307
14.09,95.05005993985245
14.1,95.04400217064226
14.11,95.03784579547182
14.12,95.03159167855046
14.13,95.0252406840874
14.14,95.01879367629196
14.15,95.01225151937344
14.16,95.00561507754112
14.17,94.99888521500424
14.18,94.99206279597216
14.19,94.98514868465416
14.2,94.9781437452595
14.21,94.97104884199746
14.22,94.96386483907736
14.23,94.9565926007085
14.24,94.94923299110012
14.25,94.94178687446156
14.26,94.9342551150021
14.27,94.926638576931
14.28,94.91893812445755
14.29,94.91115462179108
14.3,94.90328893314089
14.31,94.89534192271616
14.32,94.8873144547263
14.33,94.87920739338053
14.34,94.87102160288816
14.35,94.86275794745848
14.36,94.8544172913008
14.37,94.84600049862436
14.38,94.83750843363848
14.39,94.82894196055248
14.4,94.8203019435756
14.41,94.81158924691714
14.42,94.8028047347864
14.43,94.79394927139266
14.44,94.7850237209452
14.45,94.77602894765334
14.46,94.76696581572637
14.47,94.75783518937352
14.48,94.74863793280412
14.49,94.7393749102275
14.5,94.7300469858529
14.51,94.7206550238896
14.52,94.71119988854691
14.53,94.70168244403412
14.54,94.69210355456052
14.55,94.68246408433538
14.56,94.67276489756802
14.57,94.6630068584677
14.58,94.65319083124372
14.59,94.64331768010535
14.6,94.63338826926196
14.61,94.62340346292274
14.62,94.61336412529702
14.63,94.6032711205941
14.64,94.59312531302328
14.65,94.58292756679378
14.66,94.57267874611496
14.67,94.56237971519607
14.68,94.55203133824644
14.69,94.5416344794753
14.7,94.531190003092
14.71,94.52069877330578
14.72,94.51016165432596
14.73,94.49957951036184
14.74,94.48895320562266
14.75,94.47828360431777
14.76,94.4675715706564
14.77,94.45681796884789
14.78,94.44602366310149
14.79,94.4351895176265
14.8,94.4243163966322
14.81,94.41340516432793
14.82,94.40245668492292
14.83,94.3914718226265
14.84,94.38045144164792
14.85,94.36939640619651
14.86,94.35830758048154
14.87,94.3471858287123
14.88,94.33603201509808
14.89,94.32484700384812
14.9,94.3136316591718
14.91,94.30238684527836
14.92,94.29111342637712
14.93,94.27981226667733
14.94,94.26848423038828
14.95,94.25713018171928
14.96,94.24575098487958
14.97,94.23434750407851
14.98,94.2229206035254
14.99,94.21147114742946
15.0,94.2
15.01,94.18850783371758
15.02,94.17699455414764
15.03,94.165459875127
15.04,94.15390351049236
15.05,94.14232517408048
15.06,94.13072457972808
15.07,94.11910144127192
15.08,94.10745547254872
15.09,94.09578638739524
15.1,94.08409389964822
15.11,94.07237772314438
15.12,94.06063757172056
15.13,94.04887315921336
15.14,94.0370841994596
15.15,94.02527040629604
15.16,94.0134314935594
15.17,94.00156717508636
15.18,93.98967716471375
15.19,93.97776117627832
15.2,93.96581892361674
15.21,93.9538501205658
15.22,93.94185448096223
15.23,93.9298317186428
15.24,93.91778154744418
15.25,93.90570368120316
15.26,93.8935978337565
15.27,93.88146371894094
15.28,93.86930105059318
15.29,93.85710954255
15.3,93.84488890864812
15.31,93.83263886272432
15.32,93.8203591186153
15.33,93.8080493901578
15.34,93.7957093911886
15.35,93.78333883554444
15.36,93.77093743706202
15.37,93.75850490957812
15.38,93.74604096692948
15.39,93.7335453229528
15.4,93.7210176914849
15.41,93.70845778636244
15.42,93.69586532142225
15.43,93.68324001050098
15.44,93.67058156743543
15.45,93.65788970606232
15.46,93.64516414021844
15.47,93.63240458374044
15.48,93.61961075046516
15.49,93.60678235422928
15.5,93.59391910886956
15.51,93.58102072822274
15.52,93.56808692612556
15.53,93.55511741641482
15.54,93.54211191292715
15.55,93.5290701294994
15.56,93.51599177996826
15.57,93.50287657817049
15.58,93.48972423794277
15.59,93.47653447312192
15.6,93.46330699754468
15.61,93.45004152504772
15.62,93.43673776946788
15.63,93.42339544464184
15.64,93.41001426440636
15.65,93.39659394259816
15.66,93.38313419305403
15.67,93.36963472961068
15.68,93.35609526610486
15.69,93.34251551637328
15.7,93.32889519425277
15.71,93.31523401357994
15.72,93.30153168819164
15.73,93.2877879319246
15.74,93.27400245861551
15.75,93.26017498210116
15.76,93.24630521621827
15.77,93.2323928748036
15.78,93.21843767169388
15.79,93.20443932072588
15.8,93.1903975357363
15.81,93.17631203056187
15.82,93.1621825190394
15.83,93.1480087150056
15.84,93.1337903322972
15.85,93.11952708475094
15.86,93.10521868620356
15.87,93.09086485049184
15.88,93.07646529145248
15.89,93.06201972292224
15.9,93.04752785873788
15.91,93.03298941273611
15.92,93.0184040987537
15.93,93.0037716306274
15.94,92.98909172219388
15.95,92.97436408728998
15.96,92.95958843975238
15.97,92.94476449341784
15.98,92.92989196212312
15.99,92.91497055970493
16.0,92.9
16.01,92.88497999127964
16.02,92.86991021955303
16.03,92.85479036526397
16.04,92.83962010885612
16.05,92.82439913077329
16.06,92.8091271114592
16.07,92.79380373135756
16.08,92.77842867091216
16.09,92.76300161056668
16.1,92.74752223076491
16.11,92.7319902119506
16.12,92.71640523456746
16.13,92.70076697905922
16.14,92.68507512586964
16.15,92.6693293554425
16.16,92.65352934822148
16.17,92.63767478465032
16.18,92.6217653451728
16.19,92.60580071023264
16.2,92.58978056027358
16.21,92.57370457573936
16.22,92.55757243707376
16.23,92.54138382472046
16.24,92.5251384191232
16.25,92.50883590072576
16.26,92.4924759499719
16.27,92.47605824730532
16.28,92.45958247316976
16.29,92.44304830800895
16.3,92.4264554322667
16.31,92.40980352638668
16.32,92.39309227081264
16.33,92.37632134598832
16.34,92.35949043235748
16.35,92.34259921036389
16.36,92.32564736045124
16.37,92.30863456306322
16.38,92.2915604986437
16.39,92.27442484763634
16.4,92.25722729048492
16.41,92.23996750763314
16.42,92.22264517952476
16.43,92.20525998660352
16.44,92.18781160931316
16.45,92.17029972809742
16.46,92.15272402340004
16.47,92.13508417566474
16.48,92.11737986533532
16.49,92.09961077285548
16.5,92.08177657866894
16.51,92.0638769632195
16.52,92.04591160695082
16.53,92.02788019030672
16.54,92.0097823937309
16.55,91.99161789766713
16.56,91.97338638255908
16.57,91.95508752885056
16.58,91.93672101698527
16.59,91.91828652740702
16.6,91.89978374055949
16.61,91.88121233688638
16.62,91.86257199683152
16.63,91.84386240083862
16.64,91.8250832293514
16.65,91.80623416281364
16.66,91.787314881669
16.67,91.7683250663613
16.68,91.74926439733429
16.69,91.73013255503164
16.7,91.71092921989715
16.71,91.6916540723745
16.72,91.67230679290752
16.73,91.65288706193986
16.74,91.63339455991532
16.75,91.61382896727764
16.76,91.5941899644705
16.77,91.57447723193772
16.78,91.554690450123
16.79,91.53482929947006
16.8,91.51489346042268
16.81,91.49488261342458
16.82,91.4747964389195
16.83,91.4546346173512
16.84,91.4343968291634
16.85,91.41408275479984
16.86,91.39369207470428
16.87,91.37322446932046
16.88,91.3526796190921
16.89,91.33205720446291
16.9,91.31135690587676
16.91,91.29057840377722
16.92,91.26972137860814
16.93,91.24878551081324
16.94,91.22777048083626
16.95,91.20667596912092
16.96,91.18550165611096
16.97,91.16424722225015
16.98,91.14291234798225
16.99,91.12149671375091
17.0,91.1
17.01,91.07842230116388
17.02,91.0567653676402
17.03,91.03503136381718
17.04,91.01322245408316
17.05,90.9913408028264
17.06,90.96938857443526
17.07,90.94736793329794
17.08,90.9252810438028
17.09,90.90313007033808
17.1,90.88091717729216
17.11,90.85864452905328
17.12,90.83631429000972
17.13,90.8139286245498
17.14,90.79148969706182
17.15,90.76899967193404
17.16,90.74646071355484
17.17,90.7238749863124
17.18,90.70124465459509
17.19,90.6785718827912
17.2,90.65585883528895
17.21,90.63310767647675
17.22,90.6103205707428
17.23,90.58749968247548
17.24,90.564647176063
17.25,90.54176521589372
17.26,90.51885596635589
17.27,90.4959215918378
17.28,90.47296425672782
17.29,90.44998612541416
17.3,90.42698936228516
17.31,90.40397613172908
17.32,90.38094859813424
17.33,90.35790892588896
17.34,90.33485927938148
17.35,90.31180182300014
17.36,90.2887387211332
17.37,90.26567213816894
17.38,90.24260423849574
17.39,90.2195371865018
17.4,90.19647314657549
17.41,90.17341428310502
17.42,90.15036276047876
17.43,90.127320743085
17.44,90.10429039531198
17.45,90.08127388154806
17.46,90.05827336618147
17.47,90.03529101360054
17.48,90.01232898819357
17.49,89.98938945434885
17.5,89.96647457645466
17.51,89.94358651889932
17.52,89.92072744607113
17.53,89.89789952235832
17.54,89.87510491214927
17.55,89.8523457798322
17.56,89.82962428979548
17.57,89.80694260642733
17.58,89.78430289411611
17.59,89.76170731725006
17.6,89.7391580402175
17.61,89.71665722740674
17.62,89.69420704320605
17.63,89.67180965200372
17.64,89.64946721818806
17.65,89.62718190614738
17.66,89.60495588026996
17.67,89.58279130494407
17.68,89.56069034455804
17.69,89.53865516350015
17.7,89.5166879261587
17.71,89.49479079692198
17.72,89.47296594017828
17.73,89.45121552031591
17.74,89.42954170172315
17.75,89.40794664878828
17.76,89.38643252589964
17.77,89.36500149744552
17.78,89.34365572781417
17.79,89.32239738139391
17.8,89.30122862257302
17.81,89.28015161573984
17.82,89.25916852528259
17.83,89.23828151558965
17.84,89.21749275104925
17.85,89.19680439604971
17.86,89.17621861497932
17.87,89.1557375722264
17.88,89.1353634321792
17.89,89.11509835922604
17.9,89.09494451775522
17.91,89.07490407215501
17.92,89.05497918681372
17.93,89.03517202611968
17.94,89.01548475446111
17.95,88.99591953622637
17.96,88.97647853580371
17.97,88.95716391758147
17.98,88.9379778459479
17.99,88.91892248529132
18.0,88.9
18.01,88.88121160406475
18.02,88.86255470988614
18.03,88.84402577946726
18.04,88.8256212748112
18.05,88.80733765792104
18.06,88.78917139079985
18.07,88.77111893545072
18.08,88.75317675387673
18.09,88.73534130808092
18.1,88.71760906006644
18.11,88.69997647183634
18.12,88.68244000539367
18.13,88.66499612274157
18.14,88.64764128588307
18.15,88.63037195682126
18.16,88.61318459755925
18.17,88.5960756701001
18.18,88.57904163644687
18.19,88.56207895860265
18.2,88.54518409857057
18.21,88.52835351835365
18.22,88.511583679955
18.23,88.49487104537765
18.24,88.47821207662477
18.25,88.46160323569936
18.26,88.44504098460453
18.27,88.42852178534338
18.28,88.41204209991898
18.29,88.3955983903344
18.3,88.3791871185927
18.31,88.36280474669701
18.32,88.34644773665036
18.33,88.3301125504559
18.34,88.3137956501166
18.35,88.29749349763563
18.36,88.28120255501607
18.37,88.26491928426094
18.38,88.24864014737338
18.39,88.23236160635643
18.4,88.21608012321319
18.41,88.19979215994675
18.42,88.18349417856018
18.43,88.16718264105654
18.44,88.15085400943893
18.45,88.13450474571043
18.46,88.11813131187412
18.47,88.10173016993308
18.48,88.08529778189036
18.49,88.06883060974913
18.5,88.05232511551236
18.51,88.0357777611832
18.52,88.01918500876471
18.53,88.00254332025999
18.54,87.98584915767206
18.55,87.96909898300407
18.56,87.95228925825907
18.57,87.93541644544013
18.58,87.91847700655035
18.59,87.90146740359278
18.6,87.88438409857056
18.61,87.86722355348671
18.62,87.84998223034434
18.63,87.83265659114653
18.64,87.81524309789634
18.65,87.79773821259688
18.66,87.78013839725119
18.67,87.76244011386241
18.68,87.74463982443358
18.69,87.72673399096776
18.7,87.70871907546808
18.71,87.69059153993757
18.72,87.67234784637938
18.73,87.65398445679654
18.74,87.6354978331921
18.75,87.6168844375692
18.76,87.59814073193091
18.77,87.57926317828029
18.78,87.56024823862042
18.79,87.54109237495436
18.8,87.52179204928528
18.81,87.50234372361618
18.82,87.48274385995013
18.83,87.4629889202903
18.84,87.44307536663966
18.85,87.42299966100136
18.86,87.40275826537847
18.87,87.38234764177405
18.88,87.36176425219118
18.89,87.34100455863296
18.9,87.3200650231025
18.91,87.2989421076028
18.92,87.27763227413699
18.93,87.25613198470815
18.94,87.23443770131934
18.95,87.21254588597367
18.96,87.19045300067421
18.97,87.16815550742403
18.98,87.1456498682262
18.99,87.12293254508386
19.0,87.1
19.01,87.07684968257713
19.02,87.05348299281529
19.03,87.0299023183138
19.04,87.00611004667208
19.05,86.98210856548948
19.06,86.95790026236541
19.07,86.93348752489926
19.08,86.9088727406904
19.09,86.88405829733823
19.1,86.85904658244212
19.11,86.83383998360145
19.12,86.8084408884156
19.13,86.78285168448399
19.14,86.75707475940595
19.15,86.73111250078092
19.16,86.70496729620822
19.17,86.67864153328728
19.18,86.6521375996175
19.19,86.62545788279822
19.2,86.59860477042884
19.21,86.57158065010874
19.22,86.54438790943732
19.23,86.51702893601394
19.24,86.48950611743803
19.25,86.4618218413089
19.26,86.43397849522597
19.27,86.40597846678864
19.28,86.37782414359631
19.29,86.34951791324833
19.3,86.32106216334407
19.31,86.29245928148296
19.32,86.26371165526433
19.33,86.23482167228762
19.34,86.20579172015215
19.35,86.17662418645736
19.36,86.14732145880262
19.37,86.1178859247873
19.38,86.08831997201082
19.39,86.0586259880725
19.4,86.02880636057178
19.41,85.998863477108
19.42,85.9687997252806
19.43,85.93861749268892
19.44,85.90831916693234
19.45,85.87790713561029
19.46,85.84738378632211
19.47,85.8167515066672
19.48,85.78601268424492
19.49,85.7551697066547
19.5,85.72422496149588
19.51,85.69318083636787
19.52,85.66203971887006
19.53,85.6308039966018
19.54,85.59947605716252
19.55,85.56805828815156
19.56,85.53655307716832
19.57,85.5049628118122
19.58,85.47328987968257
19.59,85.44153666837882
19.6,85.4097055655003
19.61,85.37779895864645
19.62,85.34581923541664
19.63,85.31376878341021
19.64,85.28164999022657
19.65,85.24946524346511
19.66,85.21721693072524
19.67,85.18490743960629
19.68,85.1525391577077
19.69,85.12011447262881
19.7,85.087635771969
19.71,85.05510544332769
19.72,85.02252587430424
19.73,84.98989945249804
19.74,84.95722856550849
19.75,84.92451560093492
19.76,84.89176294637679
19.77,84.85897298943343
19.78,84.82614811770424
19.79,84.79329071878858
19.8,84.76040318028588
19.81,84.72748788979551
19.82,84.69454723491683
19.83,84.66158360324927
19.84,84.62859938239215
19.85,84.59559695994488
19.86,84.56257872350689
19.87,84.52954706067749
19.88,84.49650435905613
19.89,84.46345300624213
19.9,84.43039538983491
19.91,84.39733389743385
19.92,84.36427091663836
19.93,84.33120883504779
19.94,84.29815004026152
19.95,84.26509691987897
19.96,84.23205186149947
19.97,84.19901725272246
19.98,84.16599548114729
19.99,84.13298893437334
20.0,84.1
20.01,84.06703106562668
20.02,84.03408451885272
20.03,84.00116274727756
20.04,83.96826813850053
20.05,83.93540308012106
20.06,83.90256995973849
20.07,83.86977116495221
20.08,83.83700908336166
20.09,83.80428610256615
20.1,83.7716046101651
20.11,83.73896699375787
20.12,83.70637564094389
20.13,83.67383293932252
20.14,83.64134127649312
20.15,83.60890304005513
20.16,83.57652061760787
20.17,83.54419639675076
20.18,83.51193276508316
20.19,83.4797321102045
20.2,83.44759681971412
20.21,83.4155292812114
20.22,83.38353188229578
20.23,83.35160701056657
20.24,83.31975705362323
20.25,83.28798439906508
20.26,83.25629143449152
20.27,83.22468054750198
20.28,83.19315412569577
20.29,83.16171455667231
20.3,83.130364228031
20.31,83.09910552737122
20.32,83.06794084229232
20.33,83.0368725603937
20.34,83.00590306927477
20.35,82.97503475653488
20.36,82.94427000977343
20.37,82.9136112165898
20.38,82.88306076458339
20.39,82.85262104135354
20.4,82.82229443449971
20.41,82.7920833316212
20.42,82.76199012031745
20.43,82.73201718818781
20.44,82.70216692283168
20.45,82.67244171184845
20.46,82.64284394283749
20.47,82.61337600339822
20.48,82.58404028112996
20.49,82.55483916363214
20.5,82.52577503850412
20.51,82.49685029334532
20.52,82.46806731575509
20.53,82.43942849333283
20.54,82.41093621367791
20.55,82.38259286438972
20.56,82.35440083306767
20.57,82.32636250731109
20.58,82.29848027471942
20.59,82.27075652289199
20.6,82.24319363942821
20.61,82.2157940119275
20.62,82.18856002798918
20.63,82.16149407521269
20.64,82.13459854119736
20.65,82.10787581354263
20.66,82.08132827984784
20.67,82.05495832771238
20.68,82.02876834473567
20.69,82.00276071851705
20.7,81.97693783665594
20.71,81.95130208675168
20.72,81.92585585640369
20.73,81.90060153321133
20.74,81.87554150477402
20.75,81.85067815869111
20.76,81.826013882562
20.77,81.80155106398607
20.78,81.7772920905627
20.79,81.75323934989126
20.8,81.72939522957117
20.81,81.7057621172018
20.82,81.6823424003825
20.83,81.65913846671272
20.84,81.63615270379177
20.85,81.6133874992191
20.86,81.59084524059404
20.87,81.56852831551602
20.88,81.54643911158439
20.89,81.52458001639855
20.9,81.50295341755789
20.91,81.48156170266175
20.92,81.46040725930958
20.93,81.43949247510074
20.94,81.41881973763458
20.95,81.39839143451051
20.96,81.37820995332793
20.97,81.3582776816862
20.98,81.3385970071847
20.99,81.31917031742285
21.0,81.3
