wind_speed,Tellus T-1780
12.48,75.8403047720771
12.49,75.88904666771674
12.5,75.93743432461982
12.51,75.98547203406319
12.52,76.03316408732374
12.53,76.08051477567841
12.54,76.12752839040407
12.55,76.17420922277762
12.56,76.22056156407594
12.57,76.26658970557592
12.58,76.31229793855448
12.59,76.3576905542885
12.6,76.4027718440549
12.61,76.4475460991305
12.62,76.4920176107923
12.63,76.53619067031714
12.64,76.58006956898193
12.65,76.62365859806353
12.66,76.66696204883887
12.67,76.70998421258481
12.68,76.7527293805783
12.69,76.7952018440962
12.7,76.83740589441541
12.71,76.87934582281282
12.72,76.92102592056534
12.73,76.96245047894983
12.74,77.00362378924322
12.75,77.0445501427224
12.76,77.08523383066427
12.77,77.1256791443457
12.78,77.16589037504362
12.79,77.20587181403488
12.8,77.2456277525964
12.81,77.28516248200509
12.82,77.32448029353785
12.83,77.36358547847152
12.84,77.40248232808304
12.85,77.4411751336493
12.86,77.47966818644719
12.87,77.51796577775359
12.88,77.55607219884543
12.89,77.59399174099958
12.9,77.63172869549292
12.91,77.66928735360239
12.92,77.70667200660488
12.93,77.74388694577723
12.94,77.78093646239637
12.95,77.81782484773922
12.96,77.85455639308263
12.97,77.89113538970352
12.98,77.92756612887878
12.99,77.96385290188532
13.0,78.0
13.01,78.03601006833591
13.02,78.07187916735064
13.03,78.10760171133803
13.04,78.14317211459185
13.05,78.1785847914059
13.06,78.21383415607393
13.07,78.24891462288981
13.08,78.28382060614724
13.09,78.31854652014007
13.1,78.35308677916211
13.11,78.3874357975071
13.12,78.42158798946888
13.13,78.45553776934119
13.14,78.48927955141787
13.15,78.52280774999267
13.16,78.5561167793594
13.17,78.58920105381185
13.18,78.62205498764384
13.19,78.6546729951491
13.2,78.68704949062148
13.21,78.71917888835475
13.22,78.7510556026427
13.23,78.78267404777912
13.24,78.81402863805779
13.25,78.84511378777253
13.26,78.87592391121713
13.27,78.90645342268536
13.28,78.93669673647102
13.29,78.96664826686789
13.3,78.99630242816981
13.31,79.0256536346705
13.32,79.0546963006638
13.33,79.0834248404435
13.34,79.11183366830338
13.35,79.13991719853722
13.36,79.16766984543884
13.37,79.19508602330198
13.38,79.2221601464205
13.39,79.24888662908816
13.4,79.27525988559876
13.41,79.30127433024604
13.42,79.3269243773239
13.43,79.35220444112602
13.44,79.37710893594625
13.45,79.40163227607837
13.46,79.42576887581617
13.47,79.44951314945344
13.48,79.47285951128397
13.49,79.49580237560157
13.5,79.51833615670002
13.51,79.54045526887309
13.52,79.56215412641463
13.53,79.58342714361835
13.54,79.60426873477812
13.55,79.62467331418766
13.56,79.64463529614083
13.57,79.6641490949314
13.58,79.68320912485312
13.59,79.70180980019981
13.6,79.71994553526528
13.61,79.73761074434331
13.62,79.75479984172767
13.63,79.77150724171219
13.64,79.78772735859066
13.65,79.80345460665683
13.66,79.8186834002045
13.67,79.8334081535275
13.68,79.84762328091959
13.69,79.86132319667456
13.7,79.87450231508623
13.71,79.88715505044837
13.72,79.89927581705477
13.73,79.91085902919923
13.74,79.92189910117554
13.75,79.93239044727748
13.76,79.94232748179886
13.77,79.95170461903346
13.78,79.96051627327509
13.79,79.96875685881751
13.8,79.97642078995455
13.81,79.98350248097996
13.82,79.98999634618758
13.83,79.99589679987113
13.84,80.00119825632447
13.85,80.00589512984138
13.86,80.00998183471562
13.87,80.013452785241
13.88,80.0163023957113
13.89,80.01852508042035
13.9,80.0201152536619
13.91,80.02106732972976
13.92,80.02137572291774
13.93,80.0210348475196
13.94,80.02003911782913
13.95,80.01838294814013
13.96,80.01606075274641
13.97,80.01306694594173
13.98,80.00939594201992
13.99,80.00504215527474
14.0,80.0
14.01,79.99426633003183
14.02,79.98784775737583
14.03,79.98075333357993
14.04,79.97299211019207
14.05,79.9645731387602
14.06,79.95550547083222
14.07,79.94579815795612
14.08,79.93546025167979
14.09,79.92450080355117
14.1,79.91292886511826
14.11,79.90075348792894
14.12,79.88798372353118
14.13,79.87462862347287
14.14,79.860697239302
14.15,79.8461986225665
14.16,79.8311418248143
14.17,79.8155358975933
14.18,79.79938989245152
14.19,79.7827128609368
14.2,79.76551385459719
14.21,79.74780192498054
14.22,79.7295861236348
14.23,79.71087550210794
14.24,79.69167911194788
14.25,79.67200600470257
14.26,79.65186523191994
14.27,79.63126584514791
14.28,79.61021689593447
14.29,79.58872743582751
14.3,79.56680651637497
14.31,79.54446318912481
14.32,79.52170650562496
14.33,79.49854551742337
14.34,79.47498927606794
14.35,79.45104683310666
14.36,79.42672724008742
14.37,79.40203954855818
14.38,79.37699281006688
14.39,79.35159607616148
14.4,79.3258583983899
14.41,79.29978882830005
14.42,79.27339641743988
14.43,79.24669021735737
14.44,79.2196792796004
14.45,79.19237265571697
14.46,79.16477939725496
14.47,79.13690855576235
14.48,79.10876918278703
14.49,79.08037032987698
14.5,79.05172104858015
14.51,79.02283039044444
14.52,78.99370740701781
14.53,78.9643611498482
14.54,78.93480067048353
14.55,78.90503502047174
14.56,78.87507325136079
14.57,78.84492441469861
14.58,78.81459756203311
14.59,78.78410174491226
14.6,78.75344601488402
14.61,78.72263942349625
14.62,78.69169102229698
14.63,78.66060986283408
14.64,78.62940499665552
14.65,78.59808547530923
14.66,78.56666035034316
14.67,78.53513867330523
14.68,78.50352949574338
14.69,78.47184186920555
14.7,78.4400848452397
14.71,78.40826747539371
14.72,78.3763988112156
14.73,78.34448790425327
14.74,78.31254380605463
14.75,78.28057556816766
14.76,78.24859224214028
14.77,78.21660287952042
14.78,78.18461653185604
14.79,78.15264225069505
14.8,78.12068908758543
14.81,78.08876609407508
14.82,78.05688232171195
14.83,78.02504682204398
14.84,77.99326864661911
14.85,77.96155684698527
14.86,77.92992047469039
14.87,77.89836858128245
14.88,77.86691021830936
14.89,77.83555443731902
14.9,77.80431028985946
14.91,77.77318682747853
14.92,77.74219310172423
14.93,77.71133816414446
14.94,77.68063106628716
14.95,77.6500808597003
14.96,77.61969659593177
14.97,77.58948732652954
14.98,77.55946210304154
14.99,77.52962997701573
15.0,77.5
15.01,77.47057911153678
15.02,77.44136580314603
15.03,77.41235645434224
15.04,77.38354744463989
15.05,77.35493515355338
15.06,77.3265159605972
15.07,77.29828624528582
15.08,77.27024238713365
15.09,77.24238076565518
15.1,77.21469776036484
15.11,77.18718975077712
15.12,77.15985311640647
15.13,77.13268423676732
15.14,77.10567949137413
15.15,77.07883525974138
15.16,77.05214792138351
15.17,77.02561385581494
15.18,76.99922944255019
15.19,76.97299106110367
15.2,76.94689509098986
15.21,76.92093791172317
15.22,76.89511590281812
15.23,76.86942544378915
15.24,76.84386291415068
15.25,76.81842469341719
15.26,76.79310716110315
15.27,76.76790669672297
15.28,76.74281967979115
15.29,76.71784248982212
15.3,76.69297150633035
15.31,76.66820310883027
15.32,76.64353367683638
15.33,76.61895958986311
15.34,76.5944772274249
15.35,76.57008296903624
15.36,76.54577319421153
15.37,76.52154428246529
15.38,76.49739261331193
15.39,76.47331456626593
15.4,76.44930652084174
15.41,76.42536485655383
15.42,76.4014859529166
15.43,76.37766618944458
15.44,76.35390194565215
15.45,76.33018960105385
15.46,76.30652553516404
15.47,76.28290612749726
15.48,76.25932775756792
15.49,76.23578680489048
15.5,76.2122796489794
15.51,76.18880266934914
15.52,76.16535224551417
15.53,76.14192475698893
15.54,76.11851658328783
15.55,76.09512410392541
15.56,76.07174369841607
15.57,76.04837174627427
15.58,76.02500462701447
15.59,76.00163872015115
15.6,75.97827040519874
15.61,75.95489606167168
15.62,75.93151206908446
15.63,75.90811480695153
15.64,75.88470065478732
15.65,75.86126599210631
15.66,75.83780719842295
15.67,75.81432065325168
15.68,75.79080273610698
15.69,75.76724982650329
15.7,75.74365830395509
15.71,75.72002454797675
15.72,75.69634493808285
15.73,75.67261585378776
15.74,75.64883367460597
15.75,75.62499478005192
15.76,75.60109554964006
15.77,75.57713236288488
15.78,75.5531015993008
15.79,75.5289996384023
15.8,75.50482285970382
15.81,75.48056764271979
15.82,75.45623036696473
15.83,75.43180741195303
15.84,75.4072951571992
15.85,75.38268998221764
15.86,75.35798826652284
15.87,75.33318638962926
15.88,75.30828073105135
15.89,75.28326767030354
15.9,75.25814358690033
15.91,75.23290486035613
15.92,75.20754787018544
15.93,75.1820689959027
15.94,75.15646461702232
15.95,75.13073111305881
15.96,75.10486486352661
15.97,75.07886224794018
15.98,75.05271964581395
15.99,75.0264334366624
16.0,75.0
16.01,74.97341722382113
16.02,74.9466890300401
16.03,74.91982084905113
16.04,74.89281811124847
16.05,74.86568624702635
16.06,74.83843068677903
16.07,74.8110568609007
16.08,74.78357019978567
16.09,74.75597613382813
16.1,74.72828009342237
16.11,74.70048750896257
16.12,74.672603810843
16.13,74.64463442945791
16.14,74.61658479520149
16.15,74.58846033846808
16.16,74.56026648965182
16.17,74.53200867914698
16.18,74.50369233734784
16.19,74.47532289464858
16.2,74.44690578144352
16.21,74.4184464281268
16.22,74.38995026509274
16.23,74.36142272273553
16.24,74.33286923144944
16.25,74.30429522162869
16.26,74.27570612366755
16.27,74.24710736796024
16.28,74.218504384901
16.29,74.18990260488407
16.3,74.16130745830371
16.31,74.13272437555412
16.32,74.10415878702956
16.33,74.07561612312429
16.34,74.04710181423253
16.35,74.01862129074851
16.36,73.9901799830665
16.37,73.9617833215807
16.38,73.93343673668542
16.39,73.90514565877481
16.4,73.8769155182432
16.41,73.84875174548476
16.42,73.82065977089374
16.43,73.79264502486441
16.44,73.764712937791
16.45,73.73686894006777
16.46,73.70911846208891
16.47,73.68146693424868
16.48,73.65391978694133
16.49,73.62648245056111
16.5,73.59916035550225
16.51,73.57195893215899
16.52,73.54488361092555
16.53,73.51793982219618
16.54,73.49113299636518
16.55,73.4644685638267
16.56,73.43795195497502
16.57,73.41158860020438
16.58,73.38538392990904
16.59,73.35934337448322
16.6,73.33347236432112
16.61,73.30777632981705
16.62,73.28226070136523
16.63,73.25693090935987
16.64,73.23179238419526
16.65,73.2068505562656
16.66,73.18211085596512
16.67,73.15757871368808
16.68,73.13325955982876
16.69,73.10915882478135
16.7,73.0852819389401
16.71,73.06163433269921
16.72,73.03822143645301
16.73,73.0150486805957
16.74,72.99212149552152
16.75,72.96944531162468
16.76,72.94702555929945
16.77,72.92486766894005
16.78,72.90297707094076
16.79,72.88135919569578
16.8,72.86001947359938
16.81,72.83896333504578
16.82,72.81819621042922
16.83,72.79772353014394
16.84,72.7775507245842
16.85,72.75768322414423
16.86,72.73812645921826
16.87,72.71888586020054
16.88,72.69996685748532
16.89,72.68137488146678
16.9,72.66311536253927
16.91,72.64519373109694
16.92,72.62761541753405
16.93,72.61038585224487
16.94,72.59351046562361
16.95,72.57699468806452
16.96,72.56084394996182
16.97,72.54506368170979
16.98,72.52965931370265
16.99,72.51463627633463
17.0,72.5
17.01,72.48575399317868
17.02,72.47189407669357
17.03,72.45841414945323
17.04,72.44530811036628
17.05,72.43256985834125
17.06,72.42019329228677
17.07,72.40817231111137
17.08,72.39650081372368
17.09,72.38517269903227
17.1,72.37418186594574
17.11,72.36352221337263
17.12,72.35318764022156
17.13,72.34317204540112
17.14,72.33346932781986
17.15,72.32407338638639
17.16,72.31497812000927
17.17,72.3061774275971
17.18,72.29766520805849
17.19,72.28943536030198
17.2,72.28148178323616
17.21,72.27379837576963
17.22,72.26637903681097
17.23,72.25921766526876
17.24,72.25230816005157
17.25,72.245644420068
17.26,72.23922034422665
17.27,72.23302983143607
17.28,72.22706678060486
17.29,72.2213250906416
17.3,72.2157986604549
17.31,72.21048138895328
17.32,72.20536717504538
17.33,72.20044991763976
17.34,72.19572351564503
17.35,72.19118186796975
17.36,72.18681887352248
17.37,72.18262843121184
17.38,72.17860443994641
17.39,72.17474079863477
17.4,72.1710314061855
17.41,72.16747016150718
17.42,72.1640509635084
17.43,72.16076771109776
17.44,72.1576143031838
17.45,72.15458463867515
17.46,72.15167261648035
17.47,72.148872135508
17.48,72.14617709466673
17.49,72.14358139286506
17.5,72.14107892901158
17.51,72.13866360201493
17.52,72.13632931078361
17.53,72.13406995422628
17.54,72.1318794312515
17.55,72.12975164076781
17.56,72.12768048168385
17.57,72.12565985290819
17.58,72.12368365334939
17.59,72.12174578191606
17.6,72.11984013751676
17.61,72.1179606190601
17.62,72.11610112545465
17.63,72.11425555560898
17.64,72.11241780843169
17.65,72.11058178283137
17.66,72.10874137771658
17.67,72.10689049199593
17.68,72.105023024578
17.69,72.10313287437135
17.7,72.1012139402846
17.71,72.09926012122628
17.72,72.09726531610504
17.73,72.0952234238294
17.74,72.093128343308
17.75,72.09097397344938
17.76,72.08875421316213
17.77,72.08646296135487
17.78,72.08409411693614
17.79,72.08164157881455
17.8,72.07909924589869
17.81,72.07646101709712
17.82,72.07372079131841
17.83,72.07087246747118
17.84,72.06790994446398
17.85,72.06482712120545
17.86,72.0616178966041
17.87,72.05827616956859
17.88,72.05479583900744
17.89,72.05117080382924
17.9,72.04739496294263
17.91,72.04346221525613
17.92,72.03936645967835
17.93,72.03510159511788
17.94,72.03066152048328
17.95,72.02604013468316
17.96,72.02123133662609
17.97,72.01622902522067
17.98,72.01102709937545
17.99,72.00561945799903
18.0,72.0
18.01,71.99416430346409
18.02,71.98811466318557
18.03,71.98185505313589
18.04,71.97538944728643
18.05,71.96872181960865
18.06,71.96185614407398
18.07,71.95479639465381
18.08,71.9475465453196
18.09,71.94011057004276
18.1,71.93249244279471
18.11,71.9246961375469
18.12,71.91672562827074
18.13,71.90858488893765
18.14,71.90027789351906
18.15,71.89180861598639
18.16,71.88318103031109
18.17,71.87439911046455
18.18,71.86546683041823
18.19,71.85638816414351
18.2,71.84716708561186
18.21,71.83780756879467
18.22,71.82831358766342
18.23,71.81868911618946
18.24,71.80893812834427
18.25,71.79906459809925
18.26,71.78907249942584
18.27,71.77896580629546
18.28,71.76874849267953
18.29,71.7584245325495
18.3,71.74799789987675
18.31,71.73747256863275
18.32,71.7268525127889
18.33,71.71614170631666
18.34,71.70534412318739
18.35,71.69446373737256
18.36,71.68350452284359
18.37,71.6724704535719
18.38,71.66136550352894
18.39,71.65019364668609
18.4,71.63895885701481
18.41,71.62766510848651
18.42,71.61631637507264
18.43,71.60491663074458
18.44,71.5934698494738
18.45,71.5819800052317
18.46,71.57045107198972
18.47,71.55888702371927
18.48,71.54729183439177
18.49,71.53566947797867
18.5,71.52402392845138
18.51,71.51235915978133
18.52,71.50067914593996
18.53,71.48898786089866
18.54,71.47728927862889
18.55,71.46558737310204
18.56,71.45388611828959
18.57,71.44218948816288
18.58,71.43050145669343
18.59,71.4188259978526
18.6,71.40716708561185
18.61,71.39552869394258
18.62,71.38391479681624
18.63,71.37232936820423
18.64,71.360776382078
18.65,71.34925981240897
18.66,71.33778363316854
18.67,71.32635181832818
18.68,71.31496834185927
18.69,71.30363717773325
18.7,71.29236229992156
18.71,71.28114768239563
18.72,71.26999729912687
18.73,71.25891512408668
18.74,71.24790513124654
18.75,71.23697129457783
18.76,71.226117588052
18.77,71.21534798564049
18.78,71.20466646131467
18.79,71.194076989046
18.8,71.18358354280592
18.81,71.17319009656583
18.82,71.16290062429718
18.83,71.15271909997139
18.84,71.14264949755984
18.85,71.13269579103402
18.86,71.1228619543653
18.87,71.11315196152516
18.88,71.10356978648498
18.89,71.09411940321621
18.9,71.08480478569028
18.91,71.07562990787858
18.92,71.06659874375258
18.93,71.05771526728367
18.94,71.0489834524433
18.95,71.04040727320289
18.96,71.03199070353384
18.97,71.02373771740761
18.98,71.01565228879561
18.99,71.00773839166926
19.0,71.0
19.01,70.99244029296496
19.02,70.98505927056415
19.03,70.97785613800325
19.04,70.97083010048803
19.05,70.96398036322417
19.06,70.95730613141737
19.07,70.9508066102734
19.08,70.94448100499793
19.09,70.93832852079669
19.1,70.93234836287539
19.11,70.92653973643974
19.12,70.92090184669547
19.13,70.91543389884828
19.14,70.9101350981039
19.15,70.90500464966803
19.16,70.90004175874638
19.17,70.8952456305447
19.18,70.89061547026867
19.19,70.886150483124
19.2,70.88184987431643
19.21,70.87771284905168
19.22,70.87373861253545
19.23,70.86992636997344
19.24,70.8662753265714
19.25,70.86278468753503
19.26,70.85945365807001
19.27,70.85628144338209
19.28,70.853267248677
19.29,70.85041027916041
19.3,70.84770974003808
19.31,70.84516483651572
19.32,70.84277477379901
19.33,70.84053875709368
19.34,70.83845599160544
19.35,70.83652568254004
19.36,70.83474703510318
19.37,70.83311925450053
19.38,70.83164154593787
19.39,70.83031311462088
19.4,70.82913316575525
19.41,70.82810090454674
19.42,70.82721553620107
19.43,70.82647626592393
19.44,70.82588229892102
19.45,70.82543284039808
19.46,70.82512709556082
19.47,70.82496426961495
19.48,70.8249435677662
19.49,70.82506419522026
19.5,70.82532535718286
19.51,70.82572625885973
19.52,70.82626610545657
19.53,70.82694410217907
19.54,70.82775945423299
19.55,70.82871136682401
19.56,70.82979904515787
19.57,70.83102169444025
19.58,70.8323785198769
19.59,70.83386872667354
19.6,70.83549152003586
19.61,70.83724610516957
19.62,70.83913168728041
19.63,70.84114747157406
19.64,70.84329266325628
19.65,70.84556646753278
19.66,70.84796808960921
19.67,70.85049673469138
19.68,70.85315160798494
19.69,70.85593191469562
19.7,70.85883686002913
19.71,70.8618656491912
19.72,70.86501748738755
19.73,70.86829157982385
19.74,70.87168713170587
19.75,70.87520334823931
19.76,70.87883943462985
19.77,70.88259459608325
19.78,70.88646803780522
19.79,70.89045896500141
19.8,70.89456658287763
19.81,70.89879009663954
19.82,70.90312871149288
19.83,70.90758163264334
19.84,70.91214806529662
19.85,70.9168272146585
19.86,70.92161828593464
19.87,70.92652048433078
19.88,70.93153301505262
19.89,70.9366550833059
19.9,70.94188589429628
19.91,70.94722465322951
19.92,70.95267056531135
19.93,70.95822283574743
19.94,70.96388066974352
19.95,70.96964327250532
19.96,70.97550984923855
19.97,70.9814796051489
19.98,70.98755174544213
19.99,70.99372547532393
20.0,71.0
20.01,71.00637452467609
20.02,71.01284825455787
20.03,71.0194203948511
20.04,71.02609015076146
20.05,71.03285672749469
20.06,71.03971933025647
20.07,71.04667716425257
20.08,71.05372943468866
20.09,71.06087534677049
20.1,71.06811410570373
20.11,71.07544491669411
20.12,71.08286698494737
20.13,71.09037951566923
20.14,71.09798171406536
20.15,71.10567278534151
20.16,71.11345193470336
20.17,71.12131836735668
20.18,71.12927128850714
20.19,71.13730990336047
20.2,71.14543341712238
20.21,71.15364103499859
20.22,71.16193196219481
20.23,71.17030540391676
20.24,71.17876056537017
20.25,71.1872966517607
20.26,71.19591286829413
20.27,71.20460842017616
20.28,71.21338251261247
20.29,71.22223435080879
20.3,71.23116313997087
20.31,71.24016808530439
20.32,71.24924839201506
20.33,71.25840326530862
20.34,71.26763191039078
20.35,71.27693353246724
20.36,71.28630733674372
20.37,71.29575252842592
20.38,71.30526831271959
20.39,71.31485389483043
20.4,71.32450847996415
20.41,71.33423127332647
20.42,71.3440214801231
20.43,71.35387830555976
20.44,71.36380095484215
20.45,71.373788633176
20.46,71.38384054576701
20.47,71.39395589782094
20.48,71.40413389454345
20.49,71.41437374114028
20.5,71.42467464281714
20.51,71.43503580477974
20.52,71.44545643223381
20.53,71.45593573038505
20.54,71.46647290443919
20.55,71.47706715960193
20.56,71.48771770107899
20.57,71.49842373407608
20.58,71.50918446379893
20.59,71.51999909545324
20.6,71.53086683424473
20.61,71.54178688537914
20.62,71.55275845406214
20.63,71.56378074549946
20.64,71.57485296489682
20.65,71.58597431745994
20.66,71.59714400839454
20.67,71.60836124290631
20.68,71.619625226201
20.69,71.6309351634843
20.7,71.64229025996191
20.71,71.65368972083958
20.72,71.665132751323
20.73,71.67661855661791
20.74,71.68814634193
20.75,71.69971531246499
20.76,71.7113246734286
20.77,71.72297363002656
20.78,71.73466138746456
20.79,71.74638715094831
20.8,71.75815012568356
20.81,71.769949516876
20.82,71.78178452973134
20.83,71.79365436945531
20.84,71.8055582412536
20.85,71.81749535033198
20.86,71.8294649018961
20.87,71.84146610115172
20.88,71.85349815330453
20.89,71.86556026356025
20.9,71.87765163712461
20.91,71.8897714792033
20.92,71.90191899500206
20.93,71.9140933897266
20.94,71.92629386858262
20.95,71.93851963677582
20.96,71.95076989951198
20.97,71.96304386199675
20.98,71.97534072943586
20.99,71.98765970703504
21.0,72.0
