wind_speed,WEG AGW 100
12.67,94.85989377793489
12.68,94.8658612959376
12.69,94.87169194977837
12.7,94.87738856981
12.71,94.88295398638547
12.72,94.8883910298577
12.73,94.89370253057962
12.74,94.89889131890408
12.75,94.90396022518404
12.76,94.90891207977243
12.77,94.91374971302216
12.78,94.91847595528608
12.79,94.9230936369172
12.8,94.9276055882684
12.81,94.93201463969258
12.82,94.9363236215427
12.83,94.94053536417162
12.84,94.9446526979323
12.85,94.94867845317762
12.86,94.95261546026052
12.87,94.95646654953391
12.88,94.96023455135074
12.89,94.96392229606386
12.9,94.96753261402624
12.91,94.9710683355908
12.92,94.9745322911104
12.93,94.977927310938
12.94,94.98125622542652
12.95,94.98452186492888
12.96,94.98772705979792
12.97,94.99087464038668
12.98,94.993967437048
12.99,94.99700828013478
13.0,95.0
13.01,95.00294488992525
13.02,95.00584309490682
13.03,95.0086942228698
13.04,95.01149788173922
13.05,95.01425367944012
13.06,95.01696122389752
13.07,95.01962012303647
13.08,95.022229984782
13.09,95.02479041705914
13.1,95.02730102779294
13.11,95.02976142490844
13.12,95.03217121633068
13.13,95.03453000998468
13.14,95.0368374137955
13.15,95.03909303568815
13.16,95.0412964835877
13.17,95.04344736541914
13.18,95.04554528910754
13.19,95.04758986257794
13.2,95.04958069375536
13.21,95.05151739056484
13.22,95.05339956093142
13.23,95.05522681278018
13.24,95.05699875403609
13.25,95.05871499262418
13.26,95.06037513646956
13.27,95.0619787934972
13.28,95.06352557163218
13.29,95.06501507879952
13.3,95.06644692292429
13.31,95.06782071193145
13.32,95.0691360537461
13.33,95.07039255629324
13.34,95.07158982749796
13.35,95.07272747528523
13.36,95.07380510758016
13.37,95.07482233230768
13.38,95.07577875739295
13.39,95.07667399076097
13.4,95.07750764033672
13.41,95.07827931404528
13.42,95.07898861981168
13.43,95.079635165561
13.44,95.0802185592182
13.45,95.08073840870834
13.46,95.0811943219565
13.47,95.08158590688768
13.48,95.08191277142691
13.49,95.08217452349923
13.5,95.08237077102972
13.51,95.0825011219434
13.52,95.08256518416526
13.53,95.0825625656204
13.54,95.08249287423382
13.55,95.08235571793054
13.56,95.08215070463564
13.57,95.08187744227416
13.58,95.08153553877108
13.59,95.08112460205147
13.6,95.0806442400404
13.61,95.08009406066284
13.62,95.07947367184389
13.63,95.07878268150856
13.64,95.07802069758188
13.65,95.07718732798892
13.66,95.07628218065466
13.67,95.07530486350416
13.68,95.07425498446248
13.69,95.07313215145466
13.7,95.0719359724057
13.71,95.07066605524064
13.72,95.06932200788457
13.73,95.06790343826248
13.74,95.06640995429944
13.75,95.06484116392042
13.76,95.06319667505052
13.77,95.06147609561476
13.78,95.0596790335382
13.79,95.05780509674584
13.8,95.0558538931627
13.81,95.05382503071388
13.82,95.05171811732438
13.83,95.04953276091923
13.84,95.04726856942352
13.85,95.04492515076218
13.86,95.04250211286036
13.87,95.039999063643
13.88,95.03741561103524
13.89,95.03475136296204
13.9,95.03200592734844
13.91,95.02917891211956
13.92,95.02626992520032
13.93,95.02327857451584
13.94,95.02020446799112
13.95,95.0170472135512
13.96,95.01380641912112
13.97,95.01048169262592
13.98,95.00707264199065
13.99,95.00357887514032
14.0,95.0
14.01,94.99633547949831
14.02,94.99258419657863
14.03,94.98874488918786
14.04,94.9848162952729
14.05,94.98079715278072
14.06,94.97668619965825
14.07,94.9724821738524
14.08,94.96818381331012
14.09,94.96378985597836
14.1,94.95929903980408
14.11,94.95471010273413
14.12,94.95002178271554
14.13,94.9452328176952
14.14,94.94034194562002
14.15,94.93534790443697
14.16,94.930249432093
14.17,94.92504526653498
14.18,94.91973414570992
14.19,94.91431480756472
14.2,94.90878599004633
14.21,94.90314643110165
14.22,94.89739486867764
14.23,94.89153004072124
14.24,94.8855506851794
14.25,94.87945553999904
14.26,94.87324334312709
14.27,94.86691283251048
14.28,94.86046274609612
14.29,94.85389182183104
14.3,94.84719879766207
14.31,94.8403824115362
14.32,94.83344140140036
14.33,94.82637450520149
14.34,94.81918046088649
14.35,94.81185800640232
14.36,94.80440587969592
14.37,94.79682281871423
14.38,94.78910756140414
14.39,94.78125884571269
14.4,94.7732754095867
14.41,94.76515599097316
14.42,94.756899327819
14.43,94.74850415807116
14.44,94.73996921967654
14.45,94.73129325058213
14.46,94.72247498873485
14.47,94.71351317208158
14.48,94.70440653856932
14.49,94.695153826145
14.5,94.68575377275552
14.51,94.67620511634784
14.52,94.6665065948689
14.53,94.6566569462656
14.54,94.64665490848496
14.55,94.63649921947382
14.56,94.62618861717914
14.57,94.6157218395479
14.58,94.60509762452698
14.59,94.59431471006332
14.6,94.58337183410391
14.61,94.57226773459564
14.62,94.56100114948543
14.63,94.54957081672028
14.64,94.53797547424706
14.65,94.52621386001276
14.66,94.51428471196424
14.67,94.5021867680485
14.68,94.48991876621244
14.69,94.47747944440304
14.7,94.4648675405672
14.71,94.45208179265184
14.72,94.43912093860396
14.73,94.42598371637042
14.74,94.41266886389822
14.75,94.39917511913424
14.76,94.38550122002545
14.77,94.37164590451876
14.78,94.35760791056111
14.79,94.34338597609948
14.8,94.32897883908076
14.81,94.31438523745187
14.82,94.2996039091598
14.83,94.28463359215148
14.84,94.26947302437377
14.85,94.25412094377369
14.86,94.2385760882981
14.87,94.22283719589402
14.88,94.20690300450832
14.89,94.19077225208795
14.9,94.1744436765799
14.91,94.15791601593104
14.92,94.14118800808832
14.93,94.12425839099868
14.94,94.10712590260906
14.95,94.08978928086638
14.96,94.0722472637176
14.97,94.0544985891096
14.98,94.03654199498942
14.99,94.01837621930387
15.0,94.0
15.01,93.9814131920814
15.02,93.96262011877856
15.03,93.94362622037872
15.04,93.92443693716916
15.05,93.905057709437
15.06,93.88549397746952
15.07,93.86575118155396
15.08,93.84583476197749
15.09,93.82575015902734
15.1,93.80550281299077
15.11,93.78509816415496
15.12,93.76454165280715
15.13,93.7438387192346
15.14,93.72299480372445
15.15,93.702015346564
15.16,93.68090578804043
15.17,93.65967156844096
15.18,93.6383181280528
15.19,93.6168509071632
15.2,93.5952753460594
15.21,93.57359688502856
15.22,93.55182096435796
15.23,93.5299530243348
15.24,93.50799850524626
15.25,93.48596284737962
15.26,93.46385149102213
15.27,93.4416698764609
15.28,93.41942344398323
15.29,93.39711763387636
15.3,93.37475788642746
15.31,93.35234964192377
15.32,93.32989834065248
15.33,93.30740942290088
15.34,93.28488832895616
15.35,93.26234049910552
15.36,93.2397713736362
15.37,93.2171863928354
15.38,93.1945909969904
15.39,93.17199062638836
15.4,93.14939072131654
15.41,93.12679672206212
15.42,93.10421406891236
15.43,93.08164820215448
15.44,93.05910456207567
15.45,93.03658858896318
15.46,93.0141057231042
15.47,92.99166140478602
15.48,92.9692610742958
15.49,92.94691017192076
15.5,92.92461413794815
15.51,92.9023784126652
15.52,92.8802084363591
15.53,92.85810964931709
15.54,92.8360874918264
15.55,92.8141474041742
15.56,92.79229482664776
15.57,92.77053519953432
15.58,92.74887396312104
15.59,92.72731655769518
15.6,92.70586842354396
15.61,92.68453500095458
15.62,92.6633217302143
15.63,92.64223405161032
15.64,92.62127740542988
15.65,92.60045723196016
15.66,92.5797789714884
15.67,92.55924806430184
15.68,92.53886995068768
15.69,92.51865007093312
15.7,92.49859386532547
15.71,92.47870677415186
15.72,92.45899423769956
15.73,92.43946169625576
15.74,92.4201145901077
15.75,92.4009583595426
15.76,92.3819984448477
15.77,92.36324028631016
15.78,92.34468932421728
15.79,92.32635099885624
15.8,92.30823075051428
15.81,92.29033401947856
15.82,92.2726662460364
15.83,92.25523287047496
15.84,92.23803933308147
15.85,92.22109107414312
15.86,92.2043935339472
15.87,92.18795215278092
15.88,92.17177237093144
15.89,92.15585962868604
15.9,92.1402193663319
15.91,92.12485702415628
15.92,92.10977804244642
15.93,92.09498786148949
15.94,92.0804919215727
15.95,92.06629566298332
15.96,92.05240452600852
15.97,92.03882395093558
15.98,92.0255593780517
15.99,92.01261624764408
16.0,92.0
16.01,91.9877137521761
16.02,91.97575132830708
16.03,91.96410422929718
16.04,91.95276395605052
16.05,91.94172200947128
16.06,91.93096989046369
16.07,91.92049909993186
16.08,91.91030113878
16.09,91.90036750791224
16.1,91.89068970823288
16.11,91.88125924064596
16.12,91.8720676060558
16.13,91.86310630536646
16.14,91.85436683948213
16.15,91.84584070930704
16.16,91.83751941574536
16.17,91.82939445970123
16.18,91.82145734207889
16.19,91.81369956378244
16.2,91.80611262571612
16.21,91.79868802878408
16.22,91.7914172738905
16.23,91.7842918619396
16.24,91.77730329383547
16.25,91.77044307048236
16.26,91.76370269278443
16.27,91.75707366164588
16.28,91.75054747797084
16.29,91.74411564266352
16.3,91.73776965662812
16.31,91.73150102076876
16.32,91.72530123598963
16.33,91.71916180319496
16.34,91.71307422328891
16.35,91.70702999717564
16.36,91.70102062575933
16.37,91.69503760994412
16.38,91.68907245063426
16.39,91.68311664873389
16.4,91.6771617051472
16.41,91.67119912077838
16.42,91.66522039653158
16.43,91.659217033311
16.44,91.65318053202078
16.45,91.64710239356518
16.46,91.6409741188483
16.47,91.63478720877433
16.48,91.62853316424749
16.49,91.62220348617193
16.5,91.61578967545178
16.51,91.60928323299132
16.52,91.60267565969468
16.53,91.595958456466
16.54,91.58912312420952
16.55,91.58216116382938
16.56,91.57506407622978
16.57,91.56782336231488
16.58,91.56043052298888
16.59,91.55287705915596
16.6,91.54515447172024
16.61,91.53725426158596
16.62,91.52916792965728
16.63,91.52088697683836
16.64,91.51240290403344
16.65,91.50370721214664
16.66,91.49479140208216
16.67,91.48564697474414
16.68,91.47626543103684
16.69,91.46663827186435
16.7,91.45675699813091
16.71,91.44661311074066
16.72,91.4361981105978
16.73,91.42550349860647
16.74,91.41452077567097
16.75,91.40324144269532
16.76,91.39165700058378
16.77,91.37975895024051
16.78,91.36753879256972
16.79,91.35498802847552
16.8,91.34209815886216
16.81,91.3288606846338
16.82,91.3152671066946
16.83,91.30130892594872
16.84,91.28697764330042
16.85,91.27226475965377
16.86,91.25716177591302
16.87,91.24166019298237
16.88,91.22575151176588
16.89,91.20942723316784
16.9,91.19267885809242
16.91,91.17549788744375
16.92,91.15787582212604
16.93,91.13980416304346
16.94,91.1212744111002
16.95,91.1022780672004
16.96,91.08280663224828
16.97,91.06285160714798
16.98,91.04240449280374
16.99,91.02145679011969
17.0,91.0
17.01,90.97802879921416
17.02,90.955550567993
17.03,90.9325758624325
17.04,90.90911523862876
17.05,90.88517925267784
17.06,90.8607784606758
17.07,90.83592341871868
17.08,90.8106246829026
17.09,90.7848928093236
17.1,90.75873835407774
17.11,90.73217187326104
17.12,90.70520392296967
17.13,90.67784505929964
17.14,90.65010583834696
17.15,90.62199681620778
17.16,90.59352854897811
17.17,90.56471159275404
17.18,90.53555650363164
17.19,90.50607383770698
17.2,90.47627415107613
17.21,90.44616799983508
17.22,90.41576594007998
17.23,90.38507852790686
17.24,90.3541163194118
17.25,90.32288987069084
17.26,90.29140973784008
17.27,90.25968647695557
17.28,90.22773064413332
17.29,90.1955527954695
17.3,90.1631634870601
17.31,90.1305732750012
17.32,90.09779271538888
17.33,90.06483236431919
17.34,90.03170277788821
17.35,89.998414512192
17.36,89.96497812332659
17.37,89.9314041673881
17.38,89.89770320047256
17.39,89.86388577867604
17.4,89.82996245809464
17.41,89.79594379482435
17.42,89.76184034496131
17.43,89.72766266460154
17.44,89.69342130984113
17.45,89.65912683677614
17.46,89.62478980150262
17.47,89.59042076011664
17.48,89.5560302687143
17.49,89.5216288833916
17.5,89.48722716024464
17.51,89.4528356553695
17.52,89.41846492486222
17.53,89.38412552481886
17.54,89.34982801133553
17.55,89.31558294050825
17.56,89.28140086843311
17.57,89.24729235120616
17.58,89.21326794492346
17.59,89.17933820568108
17.6,89.14551368957508
17.61,89.11180495270155
17.62,89.07822255115654
17.63,89.04477704103611
17.64,89.01147897843633
17.65,88.97833891945326
17.66,88.94536742018298
17.67,88.91257503672152
17.68,88.879972325165
17.69,88.84756984160941
17.7,88.8153781421509
17.71,88.78340778288546
17.72,88.75166931990921
17.73,88.7201733093182
17.74,88.6889303072085
17.75,88.65795086967611
17.76,88.62724555281717
17.77,88.59682491272774
17.78,88.56669950550385
17.79,88.53687988724161
17.8,88.50737661403704
17.81,88.47820024198623
17.82,88.44936132718522
17.83,88.4208704257301
17.84,88.39273809371691
17.85,88.36497488724177
17.86,88.33759136240067
17.87,88.31059807528975
17.88,88.28400558200502
17.89,88.25782443864254
17.9,88.23206520129844
17.91,88.2067384260687
17.92,88.18185466904944
17.93,88.15742448633672
17.94,88.1334584340266
17.95,88.10996706821513
17.96,88.08696094499838
17.97,88.06445062047246
17.98,88.04244665073335
17.99,88.0209595918772
18.0,88.0
18.01,87.97957505096711
18.02,87.95967839972087
18.03,87.94030032097275
18.04,87.9214310894344
18.05,87.90306097981735
18.06,87.88518026683316
18.07,87.8677792251934
18.08,87.85084812960962
18.09,87.83437725479335
18.1,87.81835687545622
18.11,87.80277726630976
18.12,87.78762870206552
18.13,87.77290145743508
18.14,87.75858580713
18.15,87.74467202586185
18.16,87.73115038834214
18.17,87.71801116928252
18.18,87.70524464339447
18.19,87.69284108538959
18.2,87.68079076997944
18.21,87.66908397187558
18.22,87.65771096578956
18.23,87.64666202643295
18.24,87.63592742851733
18.25,87.62549744675422
18.26,87.61536235585525
18.27,87.60551243053193
18.28,87.5959379454958
18.29,87.58662917545848
18.3,87.57757639513149
18.31,87.56876987922642
18.32,87.56019990245483
18.33,87.55185673952826
18.34,87.54373066515828
18.35,87.53581195405644
18.36,87.52809088093433
18.37,87.52055772050349
18.38,87.5132027474755
18.39,87.50601623656192
18.4,87.49898846247429
18.41,87.49210969992419
18.42,87.48537022362318
18.43,87.47876030828282
18.44,87.47227022861466
18.45,87.46589025933028
18.46,87.45961067514125
18.47,87.4534217507591
18.48,87.44731376089538
18.49,87.44127698026172
18.5,87.43530168356963
18.51,87.42937814553069
18.52,87.42349664085647
18.53,87.4176474442585
18.54,87.41182083044836
18.55,87.40600707413762
18.56,87.40019645003783
18.57,87.39437923286056
18.58,87.38854569731737
18.59,87.38268611811978
18.6,87.37679076997944
18.61,87.37084992760784
18.62,87.36485386571655
18.63,87.35879285901717
18.64,87.35265718222122
18.65,87.34643711004033
18.66,87.34012291718597
18.67,87.33370487836974
18.68,87.3271732683032
18.69,87.32051836169794
18.7,87.31373043326549
18.71,87.30679975771743
18.72,87.29971660976531
18.73,87.29247126412069
18.74,87.28505399549515
18.75,87.27745507860023
18.76,87.26966478814748
18.77,87.26167339884852
18.78,87.25347118541485
18.79,87.24504842255804
18.8,87.2363953849897
18.81,87.22750234742136
18.82,87.21835958456457
18.83,87.20895737113091
18.84,87.19928598183195
18.85,87.18933569137921
18.86,87.17909677448428
18.87,87.16855950585872
18.88,87.15771416021411
18.89,87.146551012262
18.9,87.13506033671393
18.91,87.12323240828148
18.92,87.11105750167621
18.93,87.09852589160968
18.94,87.08562785279345
18.95,87.07235365993913
18.96,87.05869358775819
18.97,87.04463791096225
18.98,87.03017690426287
18.99,87.0153008423716
19.0,87.0
19.01,86.98426699691733
19.02,86.96810383312358
19.03,86.95151485367646
19.04,86.93450440363361
19.05,86.91707682805277
19.06,86.89923647199159
19.07,86.88098768050779
19.08,86.86233479865902
19.09,86.84328217150299
19.1,86.8238341440974
19.11,86.80399506149993
19.12,86.78376926876824
19.13,86.76316111096006
19.14,86.74217493313304
19.15,86.7208150803449
19.16,86.69908589765329
19.17,86.67699173011593
19.18,86.65453692279051
19.19,86.63172582073469
19.2,86.60856276900616
19.21,86.58505211266264
19.22,86.5611981967618
19.23,86.53700536636131
19.24,86.51247796651889
19.25,86.4876203422922
19.26,86.46243683873894
19.27,86.43693180091677
19.28,86.41110957388342
19.29,86.3849745026966
19.3,86.3585309324139
19.31,86.33178320809309
19.32,86.30473567479184
19.33,86.27739267756783
19.34,86.24975856147873
19.35,86.22183767158225
19.36,86.19363435293609
19.37,86.1651529505979
19.38,86.13639780962544
19.39,86.10737327507631
19.4,86.07808369200824
19.41,86.04853340547888
19.42,86.018726760546
19.43,85.98866810226721
19.44,85.95836177570024
19.45,85.92781212590278
19.46,85.89702349793245
19.47,85.86600023684701
19.48,85.83474668770413
19.49,85.8032671955615
19.5,85.77156610547678
19.51,85.7396477625077
19.52,85.70751651171192
19.53,85.67517669814713
19.54,85.64263266687102
19.55,85.60988876294128
19.56,85.5769493314156
19.57,85.54381871735167
19.58,85.51050126580716
19.59,85.47700132183977
19.6,85.44332323050719
19.61,85.40947133686713
19.62,85.37544998597723
19.63,85.3412635228952
19.64,85.30691629267871
19.65,85.27241264038548
19.66,85.23775691107318
19.67,85.20295344979951
19.68,85.16800660162215
19.69,85.13292071159879
19.7,85.0977001247871
19.71,85.06234918624479
19.72,85.02687224102955
19.73,84.99127363419903
19.74,84.95555771081096
19.75,84.91972881592301
19.76,84.88379129459285
19.77,84.8477494918782
19.78,84.81160775283672
19.79,84.77537042252614
19.8,84.7390418460041
19.81,84.70262636832834
19.82,84.66612833455649
19.83,84.62955208974626
19.84,84.59290197895533
19.85,84.55618234724142
19.86,84.5193975396622
19.87,84.48255190127533
19.88,84.44564977713854
19.89,84.40869551230949
19.9,84.37169345184589
19.91,84.33464794080537
19.92,84.29756332424569
19.93,84.26044394722452
19.94,84.22329415479953
19.95,84.18611829202841
19.96,84.14892070396886
19.97,84.11170573567856
19.98,84.07447773221517
19.99,84.03724103863644
20.0,84.0
20.01,83.96275896136356
20.02,83.92552226778481
20.03,83.88829426432144
20.04,83.85107929603114
20.05,83.8138817079716
20.06,83.77670584520048
20.07,83.73955605277547
20.08,83.7024366757543
20.09,83.66535205919463
20.1,83.62830654815413
20.11,83.59130448769051
20.12,83.55435022286146
20.13,83.51744809872469
20.14,83.4806024603378
20.15,83.44381765275858
20.16,83.40709802104466
20.17,83.37044791025374
20.18,83.33387166544352
20.19,83.29737363167168
20.2,83.26095815399589
20.21,83.22462957747385
20.22,83.18839224716326
20.23,83.1522505081218
20.24,83.11620870540716
20.25,83.080271184077
20.26,83.04444228918905
20.27,83.00872636580098
20.28,82.97312775897046
20.29,82.93765081375521
20.3,82.9022998752129
20.31,82.86707928840121
20.32,82.83199339837785
20.33,82.79704655020048
20.34,82.76224308892681
20.35,82.72758735961452
20.36,82.69308370732129
20.37,82.65873647710481
20.38,82.62455001402279
20.39,82.59052866313289
20.4,82.55667676949281
20.41,82.52299867816023
20.42,82.48949873419284
20.43,82.45618128264834
20.44,82.4230506685844
20.45,82.39011123705872
20.46,82.35736733312898
20.47,82.32482330185289
20.48,82.29248348828808
20.49,82.26035223749231
20.5,82.22843389452322
20.51,82.19673280443851
20.52,82.16525331229587
20.53,82.13399976315299
20.54,82.10297650206755
20.55,82.07218787409724
20.56,82.04163822429977
20.57,82.01133189773279
20.58,81.98127323945401
20.59,81.9514665945211
20.6,81.92191630799176
20.61,81.8926267249237
20.62,81.86360219037456
20.63,81.83484704940207
20.64,81.8063656470639
20.65,81.77816232841774
20.66,81.75024143852127
20.67,81.72260732243217
20.68,81.69526432520817
20.69,81.66821679190691
20.7,81.6414690675861
20.71,81.61502549730344
20.72,81.58889042611658
20.73,81.56306819908322
20.74,81.53756316126108
20.75,81.51237965770781
20.76,81.48752203348113
20.77,81.46299463363869
20.78,81.4388018032382
20.79,81.41494788733735
20.8,81.39143723099383
20.81,81.36827417926531
20.82,81.3454630772095
20.83,81.32300826988407
20.84,81.3009141023467
20.85,81.27918491965511
20.86,81.25782506686694
20.87,81.23683888903994
20.88,81.21623073123175
20.89,81.19600493850007
20.9,81.1761658559026
20.91,81.156717828497
20.92,81.13766520134097
20.93,81.11901231949223
20.94,81.10076352800841
20.95,81.08292317194723
20.96,81.06549559636639
20.97,81.04848514632356
20.98,81.03189616687642
20.99,81.01573300308269
21.0,81.0
