wind_speed,Wind World W2700
12.89,160.26477751023089
12.9,160.26076598580636
12.91,160.25635386855055
12.92,160.25154953339774
12.93,160.2463613552822
12.94,160.2407977091383
12.95,160.23486696990028
12.96,160.2285775125025
12.97,160.22193771187932
12.98,160.21495594296496
12.99,160.20764058069372
13.0,160.2
13.01,160.19204124425295
13.02,160.18376603056123
13.03,160.1751747444685
13.04,160.1662677715184
13.05,160.15704549725447
13.06,160.14750830722036
13.07,160.13765658695962
13.08,160.12749072201586
13.09,160.11701109793268
13.1,160.10621810025376
13.11,160.09511211452264
13.12,160.08369352628296
13.13,160.07196272107822
13.14,160.05992008445213
13.15,160.04756600194827
13.16,160.0349008591102
13.17,160.02192504148158
13.18,160.00863893460595
13.19,159.995042924027
13.2,159.98113739528824
13.21,159.96692273393333
13.22,159.9523993255059
13.23,159.93756755554944
13.24,159.92242780960768
13.25,159.90698047322408
13.26,159.89122593194242
13.27,159.87516457130616
13.28,159.85879677685898
13.29,159.84212293414447
13.3,159.82514342870616
13.31,159.80785864608777
13.32,159.79026897183283
13.33,159.77237479148496
13.34,159.75417649058775
13.35,159.7356744546848
13.36,159.71686906931976
13.37,159.69776072003617
13.38,159.67834979237765
13.39,159.65863667188785
13.4,159.6386217441103
13.41,159.6183053945887
13.42,159.59768800886656
13.43,159.57676997248748
13.44,159.55555167099516
13.45,159.53403348993308
13.46,159.51221581484495
13.47,159.49009903127427
13.48,159.46768352476474
13.49,159.44496968085994
13.5,159.4219578851034
13.51,159.39864852303884
13.52,159.37504198020977
13.53,159.3511386421598
13.54,159.3269388944326
13.55,159.3024431225717
13.56,159.27765171212073
13.57,159.2525650486233
13.58,159.22718351762302
13.59,159.20150750466345
13.6,159.17553739528827
13.61,159.149273575041
13.62,159.1227164294653
13.63,159.0958663441047
13.64,159.06872370450287
13.65,159.0412888962034
13.66,159.01356230474994
13.67,158.985544315686
13.68,158.95723531455522
13.69,158.92863568690126
13.7,158.89974581826755
13.71,158.8705660941979
13.72,158.8410969002358
13.73,158.8113386219249
13.74,158.78129164480876
13.75,158.75095635443105
13.76,158.72033313633526
13.77,158.68942237606512
13.78,158.65822445916413
13.79,158.6267397711759
13.8,158.59496869764413
13.81,158.56291162411236
13.82,158.53056893612415
13.83,158.49794101922316
13.84,158.46502825895303
13.85,158.43183104085725
13.86,158.3983497504795
13.87,158.3645847733634
13.88,158.33053649505246
13.89,158.29620530109037
13.9,158.26159157702068
13.91,158.2266957083871
13.92,158.19151808073306
13.93,158.15605907960227
13.94,158.12031909053837
13.95,158.08429849908484
13.96,158.04799769078537
13.97,158.01141705118357
13.98,157.97455696582298
13.99,157.9374178202473
14.0,157.9
14.01,157.86230447351608
14.02,157.8243345407955
14.03,157.7860940847295
14.04,157.74758698820943
14.05,157.70881713412652
14.06,157.66978840537203
14.07,157.6305046848373
14.08,157.59096985541362
14.09,157.55118779999214
14.1,157.51116240146433
14.11,157.47089754272127
14.12,157.43039710665442
14.13,157.38966497615493
14.14,157.34870503411415
14.15,157.30752116342336
14.16,157.26611724697375
14.17,157.2244971676567
14.18,157.18266480836348
14.19,157.14062405198533
14.2,157.09837878141352
14.21,157.05593287953937
14.22,157.01329022925418
14.23,156.97045471344913
14.24,156.92743021501562
14.25,156.88422061684489
14.26,156.84082980182814
14.27,156.7972616528567
14.28,156.75352005282193
14.29,156.709608884615
14.3,156.6655320311272
14.31,156.62129337524985
14.32,156.57689679987425
14.33,156.53234618789162
14.34,156.48764542219328
14.35,156.44279838567053
14.36,156.39780896121457
14.37,156.3526810317167
14.38,156.3074184800683
14.39,156.26202518916054
14.4,156.2165050418847
14.41,156.17086192113211
14.42,156.1250997097941
14.43,156.0792222907618
14.44,156.0332335469266
14.45,155.98713736117978
14.46,155.94093761641253
14.47,155.8946381955162
14.48,155.8482429813821
14.49,155.80175585690142
14.5,155.75518070496554
14.51,155.70852140846563
14.52,155.6617818502931
14.53,155.61496591333906
14.54,155.56807748049502
14.55,155.521120434652
14.56,155.47409865870145
14.57,155.42701603553465
14.58,155.3798764480428
14.59,155.3326837791172
14.6,155.2854419116491
14.61,155.23815472852988
14.62,155.1908261126508
14.63,155.14345994690302
14.64,155.09606011417793
14.65,155.0486304973668
14.66,155.00117497936083
14.67,154.95369744305145
14.68,154.90620177132976
14.69,154.85869184708716
14.7,154.8111715532149
14.71,154.76364477260427
14.72,154.71611538814653
14.73,154.66858728273297
14.74,154.62106433925484
14.75,154.57355044060347
14.76,154.52604946967008
14.77,154.47856530934604
14.78,154.4311018425225
14.79,154.38366295209087
14.8,154.33625252094234
14.81,154.28887443196825
14.82,154.24153256805985
14.83,154.1942308121084
14.84,154.1469730470052
14.85,154.0997631556415
14.86,154.0526050209087
14.87,154.0055025256979
14.88,153.9584595529005
14.89,153.91147998540774
14.9,153.8645677061109
14.91,153.81772659790127
14.92,153.77096054367016
14.93,153.72427342630874
14.94,153.67766912870843
14.95,153.63115153376043
14.96,153.58472452435603
14.97,153.53839198338648
14.98,153.4921577937431
14.99,153.44602583831718
15.0,153.4
15.01,153.3540841616828
15.02,153.30828220625685
15.03,153.2625980166135
15.04,153.21703547564402
15.05,153.1715984662396
15.06,153.12629087129156
15.07,153.08111657369122
15.08,153.03607945632984
15.09,152.99118340209876
15.1,152.9464322938891
15.11,152.90183001459226
15.12,152.85738044709953
15.13,152.8130874743021
15.14,152.76895497909135
15.15,152.72498684435843
15.16,152.68118695299484
15.17,152.6375591878916
15.18,152.59410743194016
15.19,152.55083556803174
15.2,152.50774747905766
15.21,152.46484704790913
15.22,152.42213815747746
15.23,152.37962469065397
15.24,152.3373105303299
15.25,152.29519955939654
15.26,152.25329566074515
15.27,152.21160271726706
15.28,152.17012461185348
15.29,152.12886522739572
15.3,152.08782844678507
15.31,152.04701815291284
15.32,152.00643822867025
15.33,151.9660925569486
15.34,151.92598502063916
15.35,151.88611950263322
15.36,151.84649988582208
15.37,151.80713005309698
15.38,151.76801388734924
15.39,151.72915527147012
15.4,151.69055808835088
15.41,151.65222622088282
15.42,151.61416355195726
15.43,151.5763739644654
15.44,151.53886134129854
15.45,151.501629565348
15.46,151.464682519505
15.47,151.4280240866609
15.48,151.39165814970693
15.49,151.35558859153434
15.5,151.31981929503448
15.51,151.28435414309857
15.52,151.2491970186179
15.53,151.21435180448378
15.54,151.1798223835875
15.55,151.14561263882024
15.56,151.11172645307343
15.57,151.0781677092382
15.58,151.04494029020594
15.59,151.01204807886785
15.6,150.9794949581153
15.61,150.9472848108395
15.62,150.91542151993173
15.63,150.8839089682833
15.64,150.8527510387854
15.65,150.8219516143295
15.66,150.7915145778067
15.67,150.7614438121084
15.68,150.73174320012575
15.69,150.70241662475016
15.7,150.6734679688728
15.71,150.64490111538504
15.72,150.61671994717813
15.73,150.5889283471433
15.74,150.5615301981719
15.75,150.53452938315516
15.76,150.5079297849844
15.77,150.48173528655087
15.78,150.45594977074583
15.79,150.4305771204606
15.8,150.40562121858648
15.81,150.3810859480147
15.82,150.35697519163654
15.83,150.3332928323433
15.84,150.31004275302624
15.85,150.28722883657667
15.86,150.26485496588586
15.87,150.2429250238451
15.88,150.2214428933456
15.89,150.20041245727873
15.9,150.17983759853573
15.91,150.15972220000785
15.92,150.14007014458645
15.93,150.12088531516272
15.94,150.10217159462798
15.95,150.0839328658735
15.96,150.0661730117906
15.97,150.04889591527052
15.98,150.0321054592045
15.99,150.01580552648394
16.0,150.0
16.01,0.0
16.02,0.0
16.03,0.0
16.04,0.0
16.05,0.0
16.06,0.0
16.07,0.0
16.08,0.0
16.09,0.0
16.1,0.0
16.11,0.0
16.12,0.0
16.13,0.0
16.14,0.0
16.15,0.0
16.16,0.0
16.17,0.0
16.18,0.0
16.19,0.0
16.2,0.0
16.21,0.0
16.22,0.0
16.23,0.0
16.24,0.0
16.25,0.0
16.26,0.0
16.27,0.0
16.28,0.0
16.29,0.0
16.3,0.0
16.31,0.0
16.32,0.0
16.33,0.0
16.34,0.0
16.35,0.0
16.36,0.0
16.37,0.0
16.38,0.0
16.39,0.0
16.4,0.0
16.41,0.0
16.42,0.0
16.43,0.0
16.44,0.0
16.45,0.0
16.46,0.0
16.47,0.0
16.48,0.0
16.49,0.0
16.5,0.0
16.51,0.0
16.52,0.0
16.53,0.0
16.54,0.0
16.55,0.0
16.56,0.0
16.57,0.0
16.58,0.0
16.59,0.0
16.6,0.0
16.61,0.0
16.62,0.0
16.63,0.0
16.64,0.0
16.65,0.0
16.66,0.0
16.67,0.0
16.68,0.0
16.69,0.0
16.7,0.0
16.71,0.0
16.72,0.0
16.73,0.0
16.74,0.0
16.75,0.0
16.76,0.0
16.77,0.0
16.78,0.0
16.79,0.0
16.8,0.0
16.81,0.0
16.82,0.0
16.83,0.0
16.84,0.0
16.85,0.0
16.86,0.0
16.87,0.0
16.88,0.0
16.89,0.0
16.9,0.0
16.91,0.0
16.92,0.0
16.93,0.0
16.94,0.0
16.95,0.0
16.96,0.0
16.97,0.0
16.98,0.0
16.99,0.0
17.0,0.0
17.01,0.0
17.02,0.0
17.03,0.0
17.04,0.0
17.05,0.0
17.06,0.0
17.07,0.0
17.08,0.0
17.09,0.0
17.1,0.0
17.11,0.0
17.12,0.0
17.13,0.0
17.14,0.0
17.15,0.0
17.16,0.0
17.17,0.0
17.18,0.0
17.19,0.0
17.2,0.0
17.21,0.0
17.22,0.0
17.23,0.0
17.24,0.0
17.25,0.0
17.26,0.0
17.27,0.0
17.28,0.0
17.29,0.0
17.3,0.0
17.31,0.0
17.32,0.0
17.33,0.0
17.34,0.0
17.35,0.0
17.36,0.0
17.37,0.0
17.38,0.0
17.39,0.0
17.4,0.0
17.41,0.0
17.42,0.0
17.43,0.0
17.44,0.0
17.45,0.0
17.46,0.0
17.47,0.0
17.48,0.0
17.49,0.0
17.5,0.0
17.51,0.0
17.52,0.0
17.53,0.0
17.54,0.0
17.55,0.0
17.56,0.0
17.57,0.0
17.58,0.0
17.59,0.0
17.6,0.0
17.61,0.0
17.62,0.0
17.63,0.0
17.64,0.0
17.65,0.0
17.66,0.0
17.67,0.0
17.68,0.0
17.69,0.0
17.7,0.0
17.71,0.0
17.72,0.0
17.73,0.0
17.74,0.0
17.75,0.0
17.76,0.0
17.77,0.0
17.78,0.0
17.79,0.0
17.8,0.0
17.81,0.0
17.82,0.0
17.83,0.0
17.84,0.0
17.85,0.0
17.86,0.0
17.87,0.0
17.88,0.0
17.89,0.0
17.9,0.0
17.91,0.0
17.92,0.0
17.93,0.0
17.94,0.0
17.95,0.0
17.96,0.0
17.97,0.0
17.98,0.0
17.99,0.0
18.0,0.0
18.01,0.0
18.02,0.0
18.03,0.0
18.04,0.0
18.05,0.0
18.06,0.0
18.07,0.0
18.08,0.0
18.09,0.0
18.1,0.0
18.11,0.0
18.12,0.0
18.13,0.0
18.14,0.0
18.15,0.0
18.16,0.0
18.17,0.0
18.18,0.0
18.19,0.0
18.2,0.0
18.21,0.0
18.22,0.0
18.23,0.0
18.24,0.0
18.25,0.0
18.26,0.0
18.27,0.0
18.28,0.0
18.29,0.0
18.3,0.0
18.31,0.0
18.32,0.0
18.33,0.0
18.34,0.0
18.35,0.0
18.36,0.0
18.37,0.0
18.38,0.0
18.39,0.0
18.4,0.0
18.41,0.0
18.42,0.0
18.43,0.0
18.44,0.0
18.45,0.0
18.46,0.0
18.47,0.0
18.48,0.0
18.49,0.0
18.5,0.0
18.51,0.0
18.52,0.0
18.53,0.0
18.54,0.0
18.55,0.0
18.56,0.0
18.57,0.0
18.58,0.0
18.59,0.0
18.6,0.0
18.61,0.0
18.62,0.0
18.63,0.0
18.64,0.0
18.65,0.0
18.66,0.0
18.67,0.0
18.68,0.0
18.69,0.0
18.7,0.0
18.71,0.0
18.72,0.0
18.73,0.0
18.74,0.0
18.75,0.0
18.76,0.0
18.77,0.0
18.78,0.0
18.79,0.0
18.8,0.0
18.81,0.0
18.82,0.0
18.83,0.0
18.84,0.0
18.85,0.0
18.86,0.0
18.87,0.0
18.88,0.0
18.89,0.0
18.9,0.0
18.91,0.0
18.92,0.0
18.93,0.0
18.94,0.0
18.95,0.0
18.96,0.0
18.97,0.0
18.98,0.0
18.99,0.0
19.0,0.0
19.01,0.0
19.02,0.0
19.03,0.0
19.04,0.0
19.05,0.0
19.06,0.0
19.07,0.0
19.08,0.0
19.09,0.0
19.1,0.0
19.11,0.0
19.12,0.0
19.13,0.0
19.14,0.0
19.15,0.0
19.16,0.0
19.17,0.0
19.18,0.0
19.19,0.0
19.2,0.0
19.21,0.0
19.22,0.0
19.23,0.0
19.24,0.0
19.25,0.0
19.26,0.0
19.27,0.0
19.28,0.0
19.29,0.0
19.3,0.0
19.31,0.0
19.32,0.0
19.33,0.0
19.34,0.0
19.35,0.0
19.36,0.0
19.37,0.0
19.38,0.0
19.39,0.0
19.4,0.0
19.41,0.0
19.42,0.0
19.43,0.0
19.44,0.0
19.45,0.0
19.46,0.0
19.47,0.0
19.48,0.0
19.49,0.0
19.5,0.0
19.51,0.0
19.52,0.0
19.53,0.0
19.54,0.0
19.55,0.0
19.56,0.0
19.57,0.0
19.58,0.0
19.59,0.0
19.6,0.0
19.61,0.0
19.62,0.0
19.63,0.0
19.64,0.0
19.65,0.0
19.66,0.0
19.67,0.0
19.68,0.0
19.69,0.0
19.7,0.0
19.71,0.0
19.72,0.0
19.73,0.0
19.74,0.0
19.75,0.0
19.76,0.0
19.77,0.0
19.78,0.0
19.79,0.0
19.8,0.0
19.81,0.0
19.82,0.0
19.83,0.0
19.84,0.0
19.85,0.0
19.86,0.0
19.87,0.0
19.88,0.0
19.89,0.0
19.9,0.0
19.91,0.0
19.92,0.0
19.93,0.0
19.94,0.0
19.95,0.0
19.96,0.0
19.97,0.0
19.98,0.0
19.99,0.0
20.0,0.0
20.01,0.0
20.02,0.0
20.03,0.0
20.04,0.0
20.05,0.0
20.06,0.0
20.07,0.0
20.08,0.0
20.09,0.0
20.1,0.0
20.11,0.0
20.12,0.0
20.13,0.0
20.14,0.0
20.15,0.0
20.16,0.0
20.17,0.0
20.18,0.0
20.19,0.0
20.2,0.0
20.21,0.0
20.22,0.0
20.23,0.0
20.24,0.0
20.25,0.0
20.26,0.0
20.27,0.0
20.28,0.0
20.29,0.0
20.3,0.0
20.31,0.0
20.32,0.0
20.33,0.0
20.34,0.0
20.35,0.0
20.36,0.0
20.37,0.0
20.38,0.0
20.39,0.0
20.4,0.0
20.41,0.0
20.42,0.0
20.43,0.0
20.44,0.0
20.45,0.0
20.46,0.0
20.47,0.0
20.48,0.0
20.49,0.0
20.5,0.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
