wind_speed,Danwin Danwin 23
12.5,168.41308283526598
12.51,168.53225924216764
12.52,168.6505885402079
12.53,168.76807408679372
12.54,168.884719239332
12.55,169.0005273552296
12.56,169.11550179189328
12.57,169.22964590673007
12.58,169.34296305714676
12.59,169.45545660055024
12.6,169.5671298943474
12.61,169.67798629594515
12.62,169.78802916275032
12.63,169.8972618521698
12.64,170.0056877216105
12.65,170.11331012847924
12.66,170.22013243018293
12.67,170.32615798412843
12.68,170.4313901477226
12.69,170.53583227837234
12.7,170.63948773348457
12.71,170.7423598704661
12.72,170.84445204672386
12.73,170.94576761966468
12.74,171.04630994669546
12.75,171.14608238522308
12.76,171.24508829265443
12.77,171.34333102639636
12.78,171.44081394385572
12.79,171.53754040243942
12.8,171.6335137595544
12.81,171.72873737260744
12.82,171.82321459900547
12.83,171.91694879615534
12.84,172.00994332146394
12.85,172.1022015323381
12.86,172.1937267861848
12.87,172.28452244041085
12.88,172.37459185242312
12.89,172.4639383796285
12.9,172.55256537943387
12.91,172.64047620924612
12.92,172.72767422647212
12.93,172.81416278851876
12.94,172.89994525279286
12.95,172.9850249767013
12.96,173.06940531765102
12.97,173.15308963304892
12.98,173.2360812803018
12.99,173.3183836168165
13.0,173.4
13.01,173.48093391321842
13.02,173.56118934367476
13.03,173.64077040453142
13.04,173.71968120895073
13.05,173.7979258700951
13.06,173.87550850112677
13.07,173.95243321520806
13.08,174.0287041255014
13.09,174.10432534516906
13.1,174.17930098737338
13.11,174.25363516527676
13.12,174.32733199204154
13.13,174.40039558082998
13.14,174.47283004480445
13.15,174.54463949712735
13.16,174.61582805096094
13.17,174.68639981946757
13.18,174.7563589158096
13.19,174.82570945314936
13.2,174.89445554464922
13.21,174.9626013034715
13.22,175.03015084277848
13.23,175.0971082757326
13.24,175.16347771549613
13.25,175.2292632752314
13.26,175.29446906810082
13.27,175.35909920726667
13.28,175.4231578058913
13.29,175.48664897713704
13.3,175.54957683416632
13.31,175.6119454901413
13.32,175.67375905822448
13.33,175.7350216515781
13.34,175.79573738336455
13.35,175.85591036674614
13.36,175.91554471488527
13.37,175.97464454094418
13.38,176.03321395808527
13.39,176.0912570794709
13.4,176.1487780182634
13.41,176.20578088762502
13.42,176.2622698007182
13.43,176.31824887070528
13.44,176.3737222107485
13.45,176.4286939340103
13.46,176.483168153653
13.47,176.53714898283891
13.48,176.59064053473034
13.49,176.6436469224897
13.5,176.6961722592793
13.51,176.74822065826146
13.52,176.79979623259857
13.53,176.85090309545294
13.54,176.90154535998687
13.55,176.95172713936276
13.56,177.00145254674288
13.57,177.05072569528966
13.58,177.09955069816533
13.59,177.14793166853232
13.6,177.19587271955294
13.61,177.24337796438945
13.62,177.29045151620437
13.63,177.33709748815988
13.64,177.38331999341838
13.65,177.4291231451422
13.66,177.47451105649372
13.67,177.51948784063518
13.68,177.56405761072898
13.69,177.60822447993746
13.7,177.651992561423
13.71,177.6953659683478
13.72,177.73834881387435
13.73,177.78094521116498
13.74,177.8231592733819
13.75,177.86499511368754
13.76,177.90645684524424
13.77,177.9475485812143
13.78,177.98827443476014
13.79,178.02863851904405
13.8,178.0686449472283
13.81,178.10829783247533
13.82,178.14760128794742
13.83,178.18655942680695
13.84,178.22517636221622
13.85,178.26345620733758
13.86,178.30140307533335
13.87,178.33902107936598
13.88,178.37631433259764
13.89,178.4132869481908
13.9,178.44994303930773
13.91,178.48628671911075
13.92,178.52232210076232
13.93,178.55805329742466
13.94,178.59348442226013
13.95,178.6286195884311
13.96,178.66346290909988
13.97,178.69801849742882
13.98,178.73229046658028
13.99,178.76628292971654
14.0,178.8
14.01,178.8334445033899
14.02,178.8666141170331
14.03,178.8995052308733
14.04,178.93211423485437
14.05,178.96443751891996
14.06,178.99647147301394
14.07,179.02821248708008
14.08,179.0596569510621
14.09,179.0908012549037
14.1,179.12164178854883
14.11,179.1521749419411
14.12,179.18239710502436
14.13,179.21230466774233
14.14,179.2418940200388
14.15,179.27116155185757
14.16,179.30010365314234
14.17,179.3287167138369
14.18,179.3569971238851
14.19,179.38494127323054
14.2,179.41254555181715
14.21,179.4398063495886
14.22,179.4667200564887
14.23,179.49328306246122
14.24,179.51949175744988
14.25,179.54534253139852
14.26,179.57083177425085
14.27,179.5959558759507
14.28,179.62071122644173
14.29,179.64509421566785
14.3,179.66910123357272
14.31,179.6927286701001
14.32,179.71597291519387
14.33,179.73883035879768
14.34,179.7612973908554
14.35,179.7833704013107
14.36,179.80504578010738
14.37,179.82631991718918
14.38,179.84718920249998
14.39,179.8676500259834
14.4,179.88769877758338
14.41,179.9073318472435
14.42,179.92654562490765
14.43,179.94533650051957
14.44,179.96370086402302
14.45,179.98163510536176
14.46,179.9991356144796
14.47,180.0161987813202
14.48,180.03282099582745
14.49,180.0489986479451
14.5,180.06472812761686
14.51,180.0800058247865
14.52,180.09482812939785
14.53,180.10919143139463
14.54,180.12309212072066
14.55,180.13652658731962
14.56,180.14949122113532
14.57,180.1619824121116
14.58,180.17399655019207
14.59,180.18553002532065
14.6,180.19657922744105
14.61,180.207140546497
14.62,180.21721037243225
14.63,180.2267850951907
14.64,180.2358611047161
14.65,180.244434790952
14.66,180.25250254384244
14.67,180.26006075333103
14.68,180.2671058093616
14.69,180.27363410187783
14.7,180.27964202082364
14.71,180.28512595614265
14.72,180.2900822977787
14.73,180.2945074356756
14.74,180.298397759777
14.75,180.30174966002676
14.76,180.3045595263686
14.77,180.30682374874635
14.78,180.3085387171037
14.79,180.3097008213845
14.8,180.31030645153243
14.81,180.31035199749127
14.82,180.3098338492049
14.83,180.30874839661695
14.84,180.3070920296713
14.85,180.3048611383116
14.86,180.30205211248173
14.87,180.29866134212537
14.88,180.2946852171864
14.89,180.2901201276084
14.9,180.2849624633353
14.91,180.2792086143108
14.92,180.27285497047876
14.93,180.2658979217828
14.94,180.2583338581668
14.95,180.25015916957443
14.96,180.24137024594955
14.97,180.23196347723592
14.98,180.22193525337724
14.99,180.2112819643173
15.0,180.2
15.01,180.18808697322208
15.02,180.175545388193
15.03,180.1623789719754
15.04,180.14859145163192
15.05,180.13418655422507
15.06,180.1191680068175
15.07,180.10353953647171
15.08,180.08730487025036
15.09,180.07046773521603
15.1,180.0530318584313
15.11,180.03500096695876
15.12,180.01637878786107
15.13,179.9971690482007
15.14,179.97737547504033
15.15,179.9570017954425
15.16,179.9360517364698
15.17,179.91452902518483
15.18,179.89243738865022
15.19,179.86978055392845
15.2,179.84656224808228
15.21,179.82278619817416
15.22,179.79845613126673
15.23,179.7735757744226
15.24,179.7481488547043
15.25,179.7221790991745
15.26,179.69567023489574
15.27,179.6686259889306
15.28,179.6410500883417
15.29,179.6129462601916
15.3,179.58431823154294
15.31,179.5551697294582
15.32,179.52550448100013
15.33,179.4953262132312
15.34,179.46463865321408
15.35,179.43344552801125
15.36,179.4017505646854
15.37,179.36955749029906
15.38,179.33687003191488
15.39,179.3036919165954
15.4,179.27002687140325
15.41,179.23587862340096
15.42,179.2012508996512
15.43,179.16614742721652
15.44,179.13057193315944
15.45,179.09452814454266
15.46,179.05801978842877
15.47,179.02105059188025
15.48,178.98362428195975
15.49,178.94574458572993
15.5,178.90741523025326
15.51,178.86863994259244
15.52,178.82942244980995
15.53,178.78976647896846
15.54,178.74967575713055
15.55,178.7091540113588
15.56,178.66820496871583
15.57,178.62683235626417
15.58,178.5850399010664
15.59,178.54283133018518
15.6,178.50021037068305
15.61,178.4571807496226
15.62,178.4137461940665
15.63,178.3699104310772
15.64,178.32567718771747
15.65,178.28105019104973
15.66,178.23603316813666
15.67,178.1906298460408
15.68,178.14484395182478
15.69,178.09867921255116
15.7,178.0521393552826
15.71,178.00522810708156
15.72,177.95794919501077
15.73,177.91030634613276
15.74,177.8623032875101
15.75,177.81394374620538
15.76,177.76523144928123
15.77,177.71617012380025
15.78,177.66676349682493
15.79,177.61701529541796
15.8,177.5669292466419
15.81,177.5165090775593
15.82,177.46575851523286
15.83,177.41468128672506
15.84,177.36328111909856
15.85,177.31156173941588
15.86,177.25952687473963
15.87,177.20718025213247
15.88,177.1545255986569
15.89,177.10156664137554
15.9,177.048307107351
15.91,176.9947507236459
15.92,176.9409012173228
15.93,176.88676231544423
15.94,176.83233774507283
15.95,176.7776312332712
15.96,176.72264650710187
15.97,176.66738729362754
15.98,176.6118573199107
15.99,176.55606031301397
16.0,176.5
16.01,176.44368020372184
16.02,176.38710513019487
16.03,176.33027908122494
16.04,176.27320635861793
16.05,176.2158912641797
16.06,176.15833809971613
16.07,176.1005511670331
16.08,176.04253476793644
16.09,175.98429320423205
16.1,175.92583077772588
16.11,175.86715179022366
16.12,175.8082605435314
16.13,175.74916133945484
16.14,175.6898584797999
16.15,175.63035626637256
16.16,175.57065900097854
16.17,175.51077098542373
16.18,175.45069652151412
16.19,175.39043991105544
16.2,175.33000545585372
16.21,175.26939745771463
16.22,175.20862021844425
16.23,175.1476780398483
16.24,175.08657522373272
16.25,175.02531607190338
16.26,174.96390488616612
16.27,174.90234596832684
16.28,174.84064362019143
16.29,174.7788021435657
16.3,174.7168258402556
16.31,174.65471901206695
16.32,174.59248596080562
16.33,174.53013098827748
16.34,174.46765839628847
16.35,174.40507248664437
16.36,174.3423775611511
16.37,174.2795779216145
16.38,174.21667786984054
16.39,174.15368170763497
16.4,174.09059373680367
16.41,174.02741825915265
16.42,173.9641595764876
16.43,173.90082199061453
16.44,173.8374098033392
16.45,173.7739273164676
16.46,173.71037883180549
16.47,173.64676865115882
16.48,173.58310107633346
16.49,173.51938040913527
16.5,173.45561095137006
16.51,173.3917970048438
16.52,173.32794287136227
16.53,173.2640528527314
16.54,173.2001312507571
16.55,173.13618236724514
16.56,173.07221050400148
16.57,173.00821996283196
16.58,172.9442150455424
16.59,172.88020005393872
16.6,172.81617928982683
16.61,172.75215705501256
16.62,172.68813765130176
16.63,172.62412538050037
16.64,172.56012454441424
16.65,172.49613944484918
16.66,172.43217438361108
16.67,172.36823366250587
16.68,172.3043215833394
16.69,172.2404424479175
16.7,172.17660055804612
16.71,172.11280021553102
16.72,172.0490457221782
16.73,171.98534137979345
16.74,171.92169149018267
16.75,171.85810035515172
16.76,171.79457227650647
16.77,171.73111155605284
16.78,171.6677224955966
16.79,171.6044093969437
16.8,171.5411765619
16.81,171.47802829227138
16.82,171.41496888986367
16.83,171.3520026564828
16.84,171.2891338939346
16.85,171.226366904025
16.86,171.16370598855974
16.87,171.10115544934484
16.88,171.0387195881861
16.89,170.97640270688936
16.9,170.9142091072606
16.91,170.8521430911056
16.92,170.79020896023027
16.93,170.7284110164405
16.94,170.6667535615421
16.95,170.60524089734096
16.96,170.543877325643
16.97,170.48266714825402
16.98,170.42161466697996
16.99,170.3607241836267
17.0,170.3
17.01,170.23944561189057
17.02,170.17906129102752
17.03,170.1188465031248
17.04,170.05880071389643
17.05,169.99892338905622
17.06,169.93921399431812
17.07,169.87967199539608
17.08,169.8202968580039
17.09,169.7610880478557
17.1,169.7020450306653
17.11,169.64316727214657
17.12,169.58445423801356
17.13,169.52590539398008
17.14,169.46752020576008
17.15,169.40929813906752
17.16,169.35123865961626
17.17,169.29334123312026
17.18,169.23560532529345
17.19,169.17803040184972
17.2,169.120615928503
17.21,169.06336137096727
17.22,169.00626619495637
17.23,168.94932986618426
17.24,168.89255185036484
17.25,168.83593161321204
17.26,168.7794686204398
17.27,168.72316233776206
17.28,168.66701223089265
17.29,168.61101776554565
17.3,168.5551784074348
17.31,168.49949362227414
17.32,168.44396287577754
17.33,168.38858563365895
17.34,168.33336136163226
17.35,168.27828952541142
17.36,168.22336959071035
17.37,168.16860102324296
17.38,168.1139832887232
17.39,168.0595158528649
17.4,168.00519818138213
17.41,167.95102973998868
17.42,167.89700999439856
17.43,167.84313841032565
17.44,167.78941445348386
17.45,167.73583758958716
17.46,167.68240728434938
17.47,167.6291230034845
17.48,167.57598421270652
17.49,167.52299037772923
17.5,167.4701409642666
17.51,167.41743543803258
17.52,167.36487326474105
17.53,167.31245391010592
17.54,167.26017683984122
17.55,167.20804151966072
17.56,167.15604741527846
17.57,167.10419399240828
17.58,167.0524807167642
17.59,167.00090705406
17.6,166.94947247000974
17.61,166.89817643032725
17.62,166.8470184007265
17.63,166.79599784692138
17.64,166.74511423462585
17.65,166.6943670295538
17.66,166.64375569741915
17.67,166.59327970393582
17.68,166.54293851481776
17.69,166.49273159577888
17.7,166.4426584125331
17.71,166.39271843079433
17.72,166.3429111162765
17.73,166.2932359346935
17.74,166.24369235175934
17.75,166.19427983318784
17.76,166.144997844693
17.77,166.09584585198868
17.78,166.0468233207888
17.79,165.9979297168074
17.8,165.94916450575823
17.81,165.90052715335534
17.82,165.85201712531256
17.83,165.8036338873439
17.84,165.7553769051632
17.85,165.70724564448446
17.86,165.65923957102154
17.87,165.6113581504884
17.88,165.56360084859892
17.89,165.515967131067
17.9,165.46845646360669
17.91,165.4210683119318
17.92,165.3738021417563
17.93,165.32665741879407
17.94,165.279633608759
17.95,165.23273017736514
17.96,165.18594659032632
17.97,165.13928231335646
17.98,165.09273681216953
17.99,165.0463095524794
18.0,165.0
18.01,164.95380754871604
18.02,164.90773130569522
18.03,164.86177030627587
18.04,164.81592358579653
18.05,164.77019017959566
18.06,164.72456912301163
18.07,164.67905945138295
18.08,164.63366020004798
18.09,164.5883704043452
18.1,164.5431890996131
18.11,164.4981153211901
18.12,164.45314810441457
18.13,164.40828648462505
18.14,164.36352949715987
18.15,164.31887617735762
18.16,164.2743255605566
18.17,164.22987668209532
18.18,164.18552857731223
18.19,164.14128028154576
18.2,164.09713083013432
18.21,164.0530792584164
18.22,164.0091246017304
18.23,163.9652658954148
18.24,163.92150217480804
18.25,163.8778324752485
18.26,163.83425583207472
18.27,163.79077128062502
18.28,163.747377856238
18.29,163.70407459425195
18.3,163.66086053000535
18.31,163.6177346988367
18.32,163.57469613608444
18.33,163.53174387708694
18.34,163.4888769571827
18.35,163.4460944117101
18.36,163.40339527600767
18.37,163.36077858541375
18.38,163.3182433752669
18.39,163.27578868090546
18.4,163.23341353766793
18.41,163.19111698089273
18.42,163.1488980459183
18.43,163.10675576808308
18.44,163.06468918272552
18.45,163.02269732518403
18.46,162.98077923079714
18.47,162.9389339349032
18.48,162.89716047284065
18.49,162.855457879948
18.5,162.8138251915637
18.51,162.77226144302605
18.52,162.73076566967367
18.53,162.68933690684491
18.54,162.64797418987823
18.55,162.60667655411203
18.56,162.56544303488482
18.57,162.52427266753497
18.58,162.483164487401
18.59,162.4421175298213
18.6,162.40113083013438
18.61,162.36020342367854
18.62,162.3193343457923
18.63,162.27852263181416
18.64,162.23776731708253
18.65,162.1970674369358
18.66,162.15642202671245
18.67,162.1158301217509
18.68,162.0752907573896
18.69,162.03480296896703
18.7,161.9943657918216
18.71,161.95397826129172
18.72,161.91363941271592
18.73,161.87334828143258
18.74,161.8331039027801
18.75,161.79290531209702
18.76,161.7527515447217
18.77,161.71264163599258
18.78,161.6725746212482
18.79,161.63254953582688
18.8,161.59256541506718
18.81,161.55262129430744
18.82,161.51271620888616
18.83,161.47284919414176
18.84,161.43301928541266
18.85,161.39322551803735
18.86,161.35346692735425
18.87,161.3137425487018
18.88,161.27405141741843
18.89,161.23439256884257
18.9,161.1947650383128
18.91,161.15516786116734
18.92,161.11560007274474
18.93,161.07606070838344
18.94,161.0365488034219
18.95,160.99706339319857
18.96,160.95760351305185
18.97,160.9181681983202
18.98,160.878756484342
18.99,160.83936740645584
19.0,160.8
19.01,160.76065359324534
19.02,160.72132868619187
19.03,160.68202607177176
19.04,160.64274654291748
19.05,160.60349089256127
19.06,160.56425991363545
19.07,160.52505439907236
19.08,160.48587514180423
19.09,160.44672293476344
19.1,160.40759857088233
19.11,160.36850284309318
19.12,160.32943654432822
19.13,160.2904004675199
19.14,160.25139540560042
19.15,160.21242215150215
19.16,160.1734814981574
19.17,160.13457423849846
19.18,160.0957011654577
19.19,160.05686307196734
19.2,160.01806075095973
19.21,159.97929499536716
19.22,159.94056659812202
19.23,159.90187635215656
19.24,159.86322505040312
19.25,159.82461348579395
19.26,159.78604245126144
19.27,159.74751273973783
19.28,159.7090251441555
19.29,159.67058045744673
19.3,159.6321794725438
19.31,159.59382298237912
19.32,159.55551177988488
19.33,159.51724665799347
19.34,159.47902840963712
19.35,159.4408578277483
19.36,159.40273570525915
19.37,159.36466283510208
19.38,159.3266400102094
19.39,159.28866802351334
19.4,159.25074766794629
19.41,159.21287973644053
19.42,159.1750650219284
19.43,159.1373043173422
19.44,159.09959841561425
19.45,159.06194810967685
19.46,159.02435419246223
19.47,158.98681745690286
19.48,158.94933869593095
19.49,158.91191870247883
19.5,158.8745582694788
19.51,158.8372581898632
19.52,158.80001925656435
19.53,158.7628422625145
19.54,158.72572800064606
19.55,158.6886772638912
19.56,158.6516908451824
19.57,158.61476953745185
19.58,158.57791413363188
19.59,158.54112542665484
19.6,158.504404209453
19.61,158.46775127495872
19.62,158.43116741610433
19.63,158.394653425822
19.64,158.35821009704418
19.65,158.32183822270315
19.66,158.2855385957312
19.67,158.24931200906065
19.68,158.21315925562385
19.69,158.17708112835305
19.7,158.14107842018058
19.71,158.10515192403878
19.72,158.06930243285996
19.73,158.03353073957638
19.74,157.99783763712037
19.75,157.96222391842429
19.76,157.92669037642037
19.77,157.89123780404103
19.78,157.8558669942185
19.79,157.8205787398851
19.8,157.78537383397315
19.81,157.750253069415
19.82,157.7152172391429
19.83,157.6802671360892
19.84,157.6454035531862
19.85,157.6106272833662
19.86,157.5759391195616
19.87,157.54133985470455
19.88,157.50683028172747
19.89,157.4724111935627
19.9,157.4380833831424
19.91,157.40384764339905
19.92,157.3697047672649
19.93,157.33565554767225
19.94,157.30170077755344
19.95,157.26784124984073
19.96,157.23407775746648
19.97,157.20041109336296
19.98,157.1668420504625
19.99,157.13337142169743
20.0,157.1
20.01,157.06672857830264
20.02,157.03355794953757
20.03,157.00048890663714
20.04,156.96752224253362
20.05,156.9346587501594
20.06,156.90189922244664
20.07,156.86924445232782
20.08,156.83669523273517
20.09,156.804252356601
20.1,156.77191661685765
20.11,156.7396888064374
20.12,156.70756971827257
20.13,156.6755601452955
20.14,156.6436608804385
20.15,156.61187271663383
20.16,156.58019644681386
20.17,156.54863286391085
20.18,156.51718276085717
20.19,156.48584693058507
20.2,156.4546261660269
20.21,156.42352126011497
20.22,156.3925330057816
20.23,156.36166219595904
20.24,156.3309096235797
20.25,156.3002760815758
20.26,156.2697623628797
20.27,156.23936926042373
20.28,156.20909756714013
20.29,156.17894807596127
20.3,156.14892157981947
20.31,156.11901887164703
20.32,156.08924074437624
20.33,156.05958799093938
20.34,156.03006140426885
20.35,156.00066177729693
20.36,155.97138990295588
20.37,155.94224657417803
20.38,155.91323258389576
20.39,155.88434872504132
20.4,155.85559579054706
20.41,155.82697457334524
20.42,155.7984858663682
20.43,155.77013046254825
20.44,155.74190915481768
20.45,155.71382273610885
20.46,155.685871999354
20.47,155.65805773748556
20.48,155.63038074343572
20.49,155.60284181013685
20.5,155.57544173052125
20.51,155.54818129752124
20.52,155.52106130406912
20.53,155.4940825430972
20.54,155.46724580753778
20.55,155.4405518903232
20.56,155.41400158438586
20.57,155.38759568265783
20.58,155.36133497807162
20.59,155.3352202635595
20.6,155.30925233205377
20.61,155.28343197648672
20.62,155.25775998979066
20.63,155.23223716489798
20.64,155.20686429474088
20.65,155.18164217225177
20.66,155.1565715903629
20.67,155.1316533420066
20.68,155.10688822011517
20.69,155.08227701762095
20.7,155.05782052745624
20.71,155.03351954255334
20.72,155.00937485584456
20.73,154.9853872602622
20.74,154.96155754873865
20.75,154.9378865142061
20.76,154.91437494959695
20.77,154.89102364784347
20.78,154.86783340187802
20.79,154.84480500463286
20.8,154.82193924904033
20.81,154.7992369280327
20.82,154.77669883454234
20.83,154.75432576150155
20.84,154.73211850184262
20.85,154.71007784849786
20.86,154.6882045943996
20.87,154.66649953248012
20.88,154.6449634556718
20.89,154.62359715690687
20.9,154.60240142911772
20.91,154.58137706523655
20.92,154.56052485819578
20.93,154.5398456009277
20.94,154.51934008636456
20.95,154.49900910743872
20.96,154.47885345708255
20.97,154.45887392822826
20.98,154.43907131380817
20.99,154.41944640675467
21.0,154.4
