wind_speed,Südwind S-70 (special nacelle)
12.73,1488.5231134622095
12.74,1489.0717637103708
12.75,1489.611204383877
12.76,1490.1413998897517
12.77,1490.6623146350164
12.78,1491.173913026695
12.79,1491.676159471809
12.8,1492.1690183773817
12.81,1492.652454150435
12.82,1493.126431197993
12.83,1493.590913927077
12.84,1494.0458667447103
12.85,1494.4912540579153
12.86,1494.9270402737145
12.87,1495.3531897991309
12.88,1495.7696670411872
12.89,1496.1764364069054
12.9,1496.5734623033088
12.91,1496.9607091374205
12.92,1497.3381413162615
12.93,1497.705723246856
12.94,1498.063419336226
12.95,1498.4111939913937
12.96,1498.7490116193828
12.97,1499.0768366272152
12.98,1499.3946334219138
12.99,1499.702366410501
13.0,1500.0
13.01,1500.2875259473535
13.02,1500.565045409188
13.03,1500.8326868920497
13.04,1501.090578902485
13.05,1501.3388499470411
13.06,1501.5776285322645
13.07,1501.807043164701
13.08,1502.027222350898
13.09,1502.2382945974018
13.1,1502.4403884107592
13.11,1502.633632297517
13.12,1502.8181547642212
13.13,1502.9940843174186
13.14,1503.1615494636558
13.15,1503.3206787094796
13.16,1503.4716005614366
13.17,1503.6144435260733
13.18,1503.7493361099362
13.19,1503.876406819572
13.2,1503.9957841615274
13.21,1504.1075966423489
13.22,1504.2119727685829
13.23,1504.309041046776
13.24,1504.3989299834752
13.25,1504.481768085227
13.26,1504.5576838585778
13.27,1504.6268058100743
13.28,1504.6892624462632
13.29,1504.745182273691
13.3,1504.7946937989043
13.31,1504.8379255284494
13.32,1504.8750059688737
13.33,1504.9060636267227
13.34,1504.9312270085445
13.35,1504.950624620884
13.36,1504.9643849702884
13.37,1504.9726365633046
13.38,1504.9755079064794
13.39,1504.973127506359
13.4,1504.9656238694904
13.41,1504.9531255024194
13.42,1504.9357609116937
13.43,1504.9136586038585
13.44,1504.8869470854615
13.45,1504.8557548630492
13.46,1504.820210443168
13.47,1504.780442332364
13.48,1504.7365790371846
13.49,1504.688749064176
13.5,1504.6370809198852
13.51,1504.5817031108584
13.52,1504.5227441436425
13.53,1504.460332524783
13.54,1504.3945967608286
13.55,1504.325665358324
13.56,1504.2536668238165
13.57,1504.178729663853
13.58,1504.1009823849793
13.59,1504.020553493743
13.6,1503.93757149669
13.61,1503.8521649003667
13.62,1503.7644622113205
13.63,1503.6745919360974
13.64,1503.5826825812444
13.65,1503.4888626533077
13.66,1503.3932606588344
13.67,1503.2960051043706
13.68,1503.197224496463
13.69,1503.0970473416585
13.7,1502.9956021465032
13.71,1502.893017417544
13.72,1502.789421661328
13.73,1502.6849433844009
13.74,1502.5797110933097
13.75,1502.4738532946008
13.76,1502.3674984948211
13.77,1502.2607752005174
13.78,1502.153811918236
13.79,1502.0467371545233
13.8,1501.939679415926
13.81,1501.8327672089908
13.82,1501.7261290402646
13.83,1501.6198934162935
13.84,1501.5141888436244
13.85,1501.4091438288035
13.86,1501.3048868783778
13.87,1501.201546498894
13.88,1501.0992511968982
13.89,1500.9981294789377
13.9,1500.8983098515582
13.91,1500.799920821307
13.92,1500.7030908947308
13.93,1500.6079485783755
13.94,1500.5146223787883
13.95,1500.4232408025157
13.96,1500.333932356104
13.97,1500.2468255461
13.98,1500.1620488790502
13.99,1500.0797308615013
14.0,1500.0
14.01,1499.9229576444668
14.02,1499.8485965183188
14.03,1499.7768821883467
14.04,1499.7077802213416
14.05,1499.6412561840943
14.06,1499.577275643396
14.07,1499.5158041660377
14.08,1499.4568073188095
14.09,1499.4002506685035
14.1,1499.3460997819104
14.11,1499.294320225821
14.12,1499.2448775670257
14.13,1499.197737372316
14.14,1499.1528652084828
14.15,1499.1102266423172
14.16,1499.0697872406104
14.17,1499.0315125701522
14.18,1498.9953681977347
14.19,1498.9613196901485
14.2,1498.9293326141844
14.21,1498.899372536633
14.22,1498.871405024287
14.23,1498.8453956439353
14.24,1498.8213099623697
14.25,1498.799113546381
14.26,1498.7787719627606
14.27,1498.760250778299
14.28,1498.743515559787
14.29,1498.728531874016
14.3,1498.7152652877771
14.31,1498.7036813678606
14.32,1498.6937456810576
14.33,1498.6854237941593
14.34,1498.678681273957
14.35,1498.6734836872408
14.36,1498.6697966008023
14.37,1498.667585581432
14.38,1498.6668161959212
14.39,1498.667454011061
14.4,1498.669464593642
14.41,1498.6728135104552
14.42,1498.6774663282915
14.43,1498.6833886139425
14.44,1498.6905459341983
14.45,1498.6989038558502
14.46,1498.708427945689
14.47,1498.7190837705057
14.48,1498.7308368970914
14.49,1498.7436528922374
14.5,1498.757497322734
14.51,1498.7723357553723
14.52,1498.7881337569434
14.53,1498.8048568942386
14.54,1498.822470734048
14.55,1498.8409408431633
14.56,1498.860232788375
14.57,1498.880312136475
14.58,1498.901144454252
14.59,1498.9226953084994
14.6,1498.944930266007
14.61,1498.967814893566
14.62,1498.9913147579675
14.63,1499.015395426002
14.64,1499.0400224644611
14.65,1499.065161440135
14.66,1499.0907779198153
14.67,1499.1168374702925
14.68,1499.1433056583576
14.69,1499.1701480508018
14.7,1499.1973302144163
14.71,1499.224817715991
14.72,1499.252576122318
14.73,1499.2805710001878
14.74,1499.3087679163914
14.75,1499.3371324377194
14.76,1499.3656301309634
14.77,1499.394226562914
14.78,1499.4228873003622
14.79,1499.4515779100989
14.8,1499.480263958915
14.81,1499.5089110136016
14.82,1499.5374846409495
14.83,1499.5659504077498
14.84,1499.5942738807937
14.85,1499.6224206268716
14.86,1499.6503562127746
14.87,1499.678046205294
14.88,1499.7054561712202
14.89,1499.7325516773446
14.9,1499.7592982904584
14.91,1499.7856615773517
14.92,1499.8116071048164
14.93,1499.8371004396429
14.94,1499.8621071486218
14.95,1499.8865927985448
14.96,1499.9105229562026
14.97,1499.933863188386
14.98,1499.956579061886
14.99,1499.9786361434938
15.0,1500.0
15.01,1500.020643474779
15.02,1500.0405685175374
15.03,1500.0597843545645
15.04,1500.078300212149
15.05,1500.0961253165822
15.06,1500.1132688941527
15.07,1500.1297401711502
15.08,1500.145548373864
15.09,1500.160702728584
15.1,1500.1752124616
15.11,1500.1890867992015
15.12,1500.202334967678
15.13,1500.2149661933186
15.14,1500.2269897024134
15.15,1500.238414721252
15.16,1500.2492504761235
15.17,1500.2595061933184
15.18,1500.2691910991257
15.19,1500.2783144198347
15.2,1500.2868853817356
15.21,1500.294913211117
15.22,1500.3024071342702
15.23,1500.309376377483
15.24,1500.315830167046
15.25,1500.3217777292484
15.26,1500.32722829038
15.27,1500.3321910767304
15.28,1500.3366753145883
15.29,1500.3406902302452
15.3,1500.344245049989
15.31,1500.3473490001095
15.32,1500.3500113068972
15.33,1500.3522411966408
15.34,1500.3540478956302
15.35,1500.3554406301546
15.36,1500.3564286265043
15.37,1500.3570211109682
15.38,1500.357227309836
15.39,1500.3570564493978
15.4,1500.356517755943
15.41,1500.3556204557608
15.42,1500.354373775141
15.43,1500.3527869403736
15.44,1500.3508691777474
15.45,1500.3486297135523
15.46,1500.346077774078
15.47,1500.3432225856145
15.48,1500.3400733744502
15.49,1500.3366393668755
15.5,1500.3329297891803
15.51,1500.3289538676534
15.52,1500.324720828585
15.53,1500.3202398982642
15.54,1500.315520302981
15.55,1500.3105712690246
15.56,1500.3054020226848
15.57,1500.300021790251
15.58,1500.2944397980132
15.59,1500.2886652722605
15.6,1500.282707439283
15.61,1500.27657552537
15.62,1500.2702787568107
15.63,1500.263826359895
15.64,1500.257227560913
15.65,1500.2504915861537
15.66,1500.2436276619069
15.67,1500.2366450144614
15.68,1500.229552870108
15.69,1500.2223604551357
15.7,1500.215076995834
15.71,1500.2077117184922
15.72,1500.200273849401
15.73,1500.192772614849
15.74,1500.185217241126
15.75,1500.1776169545217
15.76,1500.1699809813258
15.77,1500.1623185478277
15.78,1500.1546388803165
15.79,1500.1469512050828
15.8,1500.1392647484156
15.81,1500.131588736604
15.82,1500.1239323959387
15.83,1500.1163049527086
15.84,1500.108715633203
15.85,1500.1011736637122
15.86,1500.0936882705253
15.87,1500.086268679932
15.88,1500.078924118222
15.89,1500.0716638116849
15.9,1500.0644969866098
15.91,1500.057432869287
15.92,1500.0504806860058
15.93,1500.0436496630557
15.94,1500.0369490267258
15.95,1500.0303880033066
15.96,1500.0239758190874
15.97,1500.0177217003577
15.98,1500.0116348734064
15.99,1500.005724564524
16.0,1500.0
16.01,1499.9944684564173
16.02,1499.9891294115332
16.03,1499.9839803933978
16.04,1499.979018930063
16.05,1499.9742425495783
16.06,1499.9696487799956
16.07,1499.9652351493644
16.08,1499.960999185736
16.09,1499.9569384171614
16.1,1499.9530503716908
16.11,1499.949332577375
16.12,1499.945782562265
16.13,1499.9423978544116
16.14,1499.939175981865
16.15,1499.9361144726763
16.16,1499.9332108548963
16.17,1499.9304626565752
16.18,1499.927867405764
16.19,1499.925422630514
16.2,1499.9231258588752
16.21,1499.9209746188978
16.22,1499.9189664386338
16.23,1499.9170988461335
16.24,1499.915369369447
16.25,1499.9137755366255
16.26,1499.91231487572
16.27,1499.9109849147808
16.28,1499.9097831818588
16.29,1499.9087072050045
16.3,1499.9077545122689
16.31,1499.9069226317022
16.32,1499.9062090913555
16.33,1499.9056114192792
16.34,1499.9051271435253
16.35,1499.9047537921429
16.36,1499.904488893183
16.37,1499.9043299746968
16.38,1499.9042745647353
16.39,1499.9043201913482
16.4,1499.904464382587
16.41,1499.9047046665028
16.42,1499.905038571145
16.43,1499.9054636245655
16.44,1499.905977354814
16.45,1499.906577289942
16.46,1499.9072609580005
16.47,1499.9080258870388
16.48,1499.9088696051092
16.49,1499.9097896402618
16.5,1499.9107835205466
16.51,1499.9118487740154
16.52,1499.912982928718
16.53,1499.9141835127064
16.54,1499.91544805403
16.55,1499.9167740807402
16.56,1499.9181591208874
16.57,1499.9196007025223
16.58,1499.9210963536964
16.59,1499.9226436024592
16.6,1499.9242399768625
16.61,1499.9258830049555
16.62,1499.927570214791
16.63,1499.9292991344184
16.64,1499.931067291889
16.65,1499.9328722152525
16.66,1499.9347114325606
16.67,1499.9365824718632
16.68,1499.9384828612122
16.69,1499.9404101286573
16.7,1499.9423618022497
16.71,1499.9443354100397
16.72,1499.9463284800786
16.73,1499.948338540417
16.74,1499.950363119105
16.75,1499.952399744194
16.76,1499.9544459437343
16.77,1499.956499245777
16.78,1499.9585571783723
16.79,1499.9606172695717
16.8,1499.962677047425
16.81,1499.9647340399831
16.82,1499.9667857752972
16.83,1499.9688297814178
16.84,1499.9708635863958
16.85,1499.9728847182812
16.86,1499.9748907051255
16.87,1499.9768790749793
16.88,1499.9788473558929
16.89,1499.980793075917
16.9,1499.982713763103
16.91,1499.984606945501
16.92,1499.986470151162
16.93,1499.9883009081366
16.94,1499.9900967444755
16.95,1499.9918551882297
16.96,1499.993573767449
16.97,1499.9952500101851
16.98,1499.9968814444887
16.99,1499.99846559841
17.0,1500.0
17.01,1500.001482699552
17.02,1500.002913836331
17.03,1500.0042940718442
17.04,1500.0056240676
17.05,1500.0069044851052
17.06,1500.0081359858673
17.07,1500.009319231394
17.08,1500.0104548831932
17.09,1500.011543602772
17.1,1500.0125860516382
17.11,1500.013582891299
17.12,1500.014534783263
17.13,1500.0154423890365
17.14,1500.0163063701273
17.15,1500.0171273880435
17.16,1500.0179061042925
17.17,1500.018643180381
17.18,1500.0193392778183
17.19,1500.0199950581105
17.2,1500.0206111827656
17.21,1500.0211883132908
17.22,1500.0217271111949
17.23,1500.0222282379837
17.24,1500.0226923551656
17.25,1500.0231201242484
17.26,1500.0235122067395
17.27,1500.0238692641467
17.28,1500.0241919579769
17.29,1500.0244809497376
17.3,1500.0247369009371
17.31,1500.024960473083
17.32,1500.0251523276818
17.33,1500.0253131262418
17.34,1500.0254435302706
17.35,1500.0255442012758
17.36,1500.0256158007646
17.37,1500.025658990245
17.38,1500.025674431224
17.39,1500.025662785209
17.4,1500.0256247137086
17.41,1500.0255608782293
17.42,1500.0254719402794
17.43,1500.0253585613664
17.44,1500.0252214029972
17.45,1500.02506112668
17.46,1500.024878393922
17.47,1500.0246738662306
17.48,1500.024448205114
17.49,1500.024202072079
17.5,1500.0239361286342
17.51,1500.023651036286
17.52,1500.0233474565423
17.53,1500.0230260509109
17.54,1500.0226874808995
17.55,1500.0223324080157
17.56,1500.0219614937662
17.57,1500.0215753996597
17.58,1500.0211747872024
17.59,1500.020760317903
17.6,1500.0203326532687
17.61,1500.0198924548072
17.62,1500.019440384026
17.63,1500.018977102432
17.64,1500.0185032715335
17.65,1500.0180195528385
17.66,1500.017526607853
17.67,1500.0170250980857
17.68,1500.0165156850444
17.69,1500.0159990302357
17.7,1500.015475795168
17.71,1500.0149466413482
17.72,1500.014412230284
17.73,1500.0138732234836
17.74,1500.0133302824536
17.75,1500.0127840687023
17.76,1500.012235243737
17.77,1500.0116844690651
17.78,1500.011132406194
17.79,1500.0105797166325
17.8,1500.010027061886
17.81,1500.009475103464
17.82,1500.0089245028728
17.83,1500.0083759216209
17.84,1500.0078300212149
17.85,1500.0072874631635
17.86,1500.0067489089731
17.87,1500.0062150201522
17.88,1500.0056864582075
17.89,1500.0051638846471
17.9,1500.004647960979
17.91,1500.0041393487093
17.92,1500.003638709347
17.93,1500.0031467043991
17.94,1500.0026639953728
17.95,1500.0021912437762
17.96,1500.0017291111164
17.97,1500.0012782589015
17.98,1500.000839348639
17.99,1500.0004130418358
18.0,1500.0
18.01,1499.9996007453744
18.02,1499.9992152431428
18.03,1499.998843319224
18.04,1499.9984847995374
18.05,1499.998139510002
18.06,1499.9978072765366
18.07,1499.9974879250606
18.08,1499.9971812814924
18.09,1499.9968871717515
18.1,1499.9966054217575
18.11,1499.9963358574291
18.12,1499.996078304685
18.13,1499.9958325894445
18.14,1499.9955985376266
18.15,1499.9953759751502
18.16,1499.9951647279354
18.17,1499.9949646219002
18.18,1499.9947754829634
18.19,1499.994597137045
18.2,1499.9944294100635
18.21,1499.9942721279383
18.22,1499.9941251165883
18.23,1499.9939882019326
18.24,1499.9938612098902
18.25,1499.99374396638
18.26,1499.9936362973212
18.27,1499.993538028633
18.28,1499.9934489862346
18.29,1499.993368996045
18.3,1499.993297883983
18.31,1499.9932354759671
18.32,1499.9931815979178
18.33,1499.993136075753
18.34,1499.9930987353926
18.35,1499.9930694027548
18.36,1499.9930479037594
18.37,1499.993034064325
18.38,1499.9930277103708
18.39,1499.993028667816
18.4,1499.993036762579
18.41,1499.99305182058
18.42,1499.993073667738
18.43,1499.9931021299708
18.44,1499.9931370331983
18.45,1499.9931782033395
18.46,1499.9932254663138
18.47,1499.9932786480394
18.48,1499.9933375744356
18.49,1499.9934020714225
18.5,1499.993471964918
18.51,1499.9935470808418
18.52,1499.9936272451123
18.53,1499.9937122836495
18.54,1499.9938020223717
18.55,1499.9938962871986
18.56,1499.9939949040486
18.57,1499.9940976988407
18.58,1499.9942044974948
18.59,1499.9943151259292
18.6,1499.9944294100635
18.61,1499.9945471758165
18.62,1499.994668249107
18.63,1499.9947924558544
18.64,1499.9949196219775
18.65,1499.9950495733965
18.66,1499.9951821360285
18.67,1499.995317135794
18.68,1499.995454398612
18.69,1499.9955937504003
18.7,1499.9957350170798
18.71,1499.995878024568
18.72,1499.9960225987854
18.73,1499.9961685656497
18.74,1499.9963157510808
18.75,1499.9964639809973
18.76,1499.9966130813189
18.77,1499.9967628779636
18.78,1499.9969131968514
18.79,1499.9970638639008
18.8,1499.9972147050316
18.81,1499.9973655461622
18.82,1499.9975162132118
18.83,1499.9976665321
18.84,1499.9978163287449
18.85,1499.9979654290662
18.86,1499.9981136589824
18.87,1499.9982608444136
18.88,1499.998406811278
18.89,1499.998551385495
18.9,1499.998694392984
18.91,1499.998835659663
18.92,1499.9989750114516
18.93,1499.9991122742692
18.94,1499.9992472740346
18.95,1499.9993798366672
18.96,1499.9995097880856
18.97,1499.9996369542089
18.98,1499.9997611609565
18.99,1499.999882234247
19.0,1500.0
19.01,1500.0001143189502
19.02,1500.0002251910985
19.03,1500.0003326512597
19.04,1500.000436734251
19.05,1500.0005374748885
19.06,1500.000634907988
19.07,1500.000729068366
19.08,1500.0008199908384
19.09,1500.000907710222
19.1,1500.0009922613322
19.11,1500.001073678986
19.12,1500.001151997999
19.13,1500.0012272531872
19.14,1500.0012994793674
19.15,1500.0013687113556
19.16,1500.0014349839676
19.17,1500.0014983320202
19.18,1500.001558790329
19.19,1500.0016163937107
19.2,1500.0016711769808
19.21,1500.0017231749564
19.22,1500.001772422453
19.23,1500.001818954287
19.24,1500.0018628052749
19.25,1500.0019040102325
19.26,1500.0019426039755
19.27,1500.001978621321
19.28,1500.002012097085
19.29,1500.0020430660836
19.3,1500.0020715631326
19.31,1500.0020976230487
19.32,1500.002121280648
19.33,1500.0021425707462
19.34,1500.00216152816
19.35,1500.002178187705
19.36,1500.0021925841988
19.37,1500.0022047524562
19.38,1500.002214727294
19.39,1500.0022225435282
19.4,1500.0022282359744
19.41,1500.00223183945
19.42,1500.0022333887705
19.43,1500.0022329187518
19.44,1500.0022304642107
19.45,1500.002226059963
19.46,1500.0022197408252
19.47,1500.002211541613
19.48,1500.002201497143
19.49,1500.002189642231
19.5,1500.002176011694
19.51,1500.0021606403477
19.52,1500.0021435630076
19.53,1500.0021248144908
19.54,1500.0021044296134
19.55,1500.002082443191
19.56,1500.0020588900406
19.57,1500.0020338049778
19.58,1500.002007222819
19.59,1500.00197917838
19.6,1500.0019497064775
19.61,1500.0019188419285
19.62,1500.001886619547
19.63,1500.0018530741504
19.64,1500.0018182405552
19.65,1500.001782153577
19.66,1500.0017448480328
19.67,1500.001706358738
19.68,1500.001666720509
19.69,1500.0016259681622
19.7,1500.0015841365132
19.71,1500.0015412603786
19.72,1500.0014973745751
19.73,1500.001452513918
19.74,1500.0014067132238
19.75,1500.001360007309
19.76,1500.001312430989
19.77,1500.001264019081
19.78,1500.0012148064004
19.79,1500.0011648277637
19.8,1500.0011141179873
19.81,1500.001062711887
19.82,1500.0010106442794
19.83,1500.00095794998
19.84,1500.0009046638056
19.85,1500.0008508205724
19.86,1500.0007964550964
19.87,1500.000741602193
19.88,1500.0006862966804
19.89,1500.000630573373
19.9,1500.0005744670873
19.91,1500.0005180126398
19.92,1500.000461244847
19.93,1500.000404198524
19.94,1500.0003469084884
19.95,1500.000289409555
19.96,1500.0002317365415
19.97,1500.0001739242628
19.98,1500.0001160075356
19.99,1500.000058021176
20.0,1500.0
20.01,1499.9999419788242
20.02,1499.999883992465
20.03,1499.9998260757377
20.04,1499.9997682634585
20.05,1499.999710590445
20.06,1499.9996530915118
20.07,1499.9995958014758
20.08,1499.9995387551533
20.09,1499.9994819873605
20.1,1499.999425532913
20.11,1499.9993694266273
20.12,1499.9993137033196
20.13,1499.999258397807
20.14,1499.999203544904
20.15,1499.9991491794276
20.16,1499.9990953361946
20.17,1499.99904205002
20.18,1499.998989355721
20.19,1499.9989372881132
20.2,1499.998885882013
20.21,1499.9988351722363
20.22,1499.9987851935998
20.23,1499.998735980919
20.24,1499.998687569011
20.25,1499.998639992691
20.26,1499.9985932867764
20.27,1499.9985474860823
20.28,1499.998502625425
20.29,1499.9984587396211
20.3,1499.9984158634868
20.31,1499.998374031838
20.32,1499.9983332794911
20.33,1499.998293641262
20.34,1499.9982551519672
20.35,1499.998217846423
20.36,1499.9981817594448
20.37,1499.9981469258494
20.38,1499.998113380453
20.39,1499.998081158072
20.4,1499.9980502935225
20.41,1499.99802082162
20.42,1499.9979927771813
20.43,1499.9979661950224
20.44,1499.9979411099596
20.45,1499.9979175568092
20.46,1499.9978955703868
20.47,1499.9978751855094
20.48,1499.9978564369926
20.49,1499.997839359653
20.5,1499.9978239883062
20.51,1499.997810357769
20.52,1499.9977985028572
20.53,1499.9977884583873
20.54,1499.9977802591752
20.55,1499.997773940037
20.56,1499.9977695357895
20.57,1499.9977670812482
20.58,1499.99776661123
20.59,1499.99776816055
20.6,1499.9977717640254
20.61,1499.9977774564722
20.62,1499.997785272706
20.63,1499.9977952475433
20.64,1499.997807415801
20.65,1499.9978218122942
20.66,1499.9978384718402
20.67,1499.9978574292536
20.68,1499.9978787193522
20.69,1499.9979023769515
20.7,1499.9979284368674
20.71,1499.9979569339166
20.72,1499.997987902915
20.73,1499.998021378679
20.74,1499.9980573960245
20.75,1499.998095989768
20.76,1499.9981371947254
20.77,1499.998181045713
20.78,1499.9982275775471
20.79,1499.9982768250436
20.8,1499.9983288230192
20.81,1499.9983836062895
20.82,1499.998441209671
20.83,1499.99850166798
20.84,1499.9985650160322
20.85,1499.9986312886444
20.86,1499.9987005206326
20.87,1499.9987727468126
20.88,1499.998848002001
20.89,1499.998926321014
20.9,1499.9990077386678
20.91,1499.999092289778
20.92,1499.9991800091616
20.93,1499.999270931634
20.94,1499.999365092012
20.95,1499.9994625251115
20.96,1499.999563265749
20.97,1499.9996673487406
20.98,1499.9997748089015
20.99,1499.9998856810496
21.0,1500.0
