wind_speed,Samsung 25s
12.61,2460.4479189770545
12.62,2461.181389999016
12.63,2461.8828972573024
12.64,2462.5533852600715
12.65,2463.1937985154814
12.66,2463.805081531688
12.67,2464.3881788168496
12.68,2464.944034879123
12.69,2465.4735942266657
12.7,2465.977801367635
12.71,2466.457600810188
12.72,2466.913937062481
12.73,2467.347754632673
12.74,2467.759998028921
12.75,2468.15161175938
12.76,2468.523540332211
12.77,2468.876728255568
12.78,2469.2121200376096
12.79,2469.5306601864936
12.8,2469.8332932103763
12.81,2470.120963617416
12.82,2470.394615915767
12.83,2470.6551946135905
12.84,2470.9036442190422
12.85,2471.1409092402787
12.86,2471.367934185457
12.87,2471.585663562736
12.88,2471.7950418802725
12.89,2471.997013646223
12.9,2472.192523368745
12.91,2472.382515555996
12.92,2472.567934716133
12.93,2472.749725357313
12.94,2472.9288319876946
12.95,2473.1061991154334
12.96,2473.282771248687
12.97,2473.459492895614
12.98,2473.637308564369
12.99,2473.8171627631127
13.0,2474.0
13.01,2474.1865982322624
13.02,2474.377069213428
13.03,2474.571358146097
13.04,2474.7694102328705
13.05,2474.97117067635
13.06,2475.1765846791363
13.07,2475.3855974438297
13.08,2475.598154173033
13.09,2475.8142000693465
13.1,2476.033680335371
13.11,2476.2565401737074
13.12,2476.482724786957
13.13,2476.7121793777224
13.14,2476.9448491486023
13.15,2477.1806793022
13.16,2477.4196150411144
13.17,2477.661601567948
13.18,2477.906584085301
13.19,2478.154507795775
13.2,2478.405317901972
13.21,2478.6589596064905
13.22,2478.9153781119344
13.23,2479.174518620904
13.24,2479.4363263359983
13.25,2479.7007464598214
13.26,2479.967724194973
13.27,2480.237204744054
13.28,2480.509133309666
13.29,2480.78345509441
13.3,2481.0601153008865
13.31,2481.339059131697
13.32,2481.620231789442
13.33,2481.9035784767243
13.34,2482.189044396144
13.35,2482.4765747503006
13.36,2482.766114741797
13.37,2483.057609573235
13.38,2483.351004447214
13.39,2483.646244566336
13.4,2483.943275133201
13.41,2484.242041350411
13.42,2484.542488420567
13.43,2484.84456154627
13.44,2485.148205930122
13.45,2485.4533667747223
13.46,2485.759989282673
13.47,2486.068018656575
13.48,2486.3774000990293
13.49,2486.6880788126373
13.5,2487.0
13.51,2487.3130851101914
13.52,2487.6271605781767
13.53,2487.942029085395
13.54,2488.2574933132832
13.55,2488.573355943281
13.56,2488.889419656827
13.57,2489.205487135359
13.58,2489.521361060315
13.59,2489.8368441131347
13.6,2490.1517389752557
13.61,2490.4658483281155
13.62,2490.7789748531536
13.63,2491.090921231808
13.64,2491.401490145518
13.65,2491.7104842757217
13.66,2492.0177063038564
13.67,2492.322958911361
13.68,2492.626044779675
13.69,2492.9267665902357
13.7,2493.224927024481
13.71,2493.52032876385
13.72,2493.812774489782
13.73,2494.102066883714
13.74,2494.3880086270847
13.75,2494.6704024013334
13.76,2494.9490508878976
13.77,2495.223756768216
13.78,2495.494322723727
13.79,2495.7605514358684
13.8,2496.02224558608
13.81,2496.279207855798
13.82,2496.531240926463
13.83,2496.7781474795124
13.84,2497.0197301963854
13.85,2497.255791758519
13.86,2497.4861348473523
13.87,2497.710562144324
13.88,2497.928876330872
13.89,2498.140880088435
13.9,2498.346376098452
13.91,2498.54516704236
13.92,2498.737055601599
13.93,2498.921844457606
13.94,2499.09933629182
13.95,2499.269333785679
13.96,2499.431639620622
13.97,2499.586056478088
13.98,2499.732387039513
13.99,2499.870433986337
14.0,2500.0
14.01,2500.1209573269725
14.02,2500.2334564738658
14.03,2500.3377175123264
14.04,2500.433960513997
14.05,2500.522405550526
14.06,2500.603272693557
14.07,2500.676782014735
14.08,2500.743153585707
14.09,2500.802607478117
14.1,2500.85536376361
14.11,2500.901642513832
14.12,2500.941663800428
14.13,2500.975647695044
14.14,2501.0038142693243
14.15,2501.0263835949154
14.16,2501.043575743461
14.17,2501.055610786608
14.18,2501.062708796001
14.19,2501.065089843285
14.2,2501.0629740001064
14.21,2501.056581338109
14.22,2501.0461319289384
14.23,2501.031845844241
14.24,2501.0139431556613
14.25,2500.9926439348446
14.26,2500.9681682534374
14.27,2500.940736183084
14.28,2500.9105677954285
14.29,2500.877883162117
14.3,2500.842902354797
14.31,2500.805845445112
14.32,2500.766932504706
14.33,2500.726383605226
14.34,2500.684418818317
14.35,2500.6412582156245
14.36,2500.597121868793
14.37,2500.5522298494693
14.38,2500.5068022292976
14.39,2500.4610590799234
14.4,2500.415220472992
14.41,2500.3695064801486
14.42,2500.324137173039
14.43,2500.2793326233077
14.44,2500.2353129026005
14.45,2500.1922980825625
14.46,2500.1505082348394
14.47,2500.1101634310767
14.48,2500.071483742918
14.49,2500.034689242011
14.5,2500.0
14.51,2499.96758958192
14.52,2499.93744552636
14.53,2499.9095088653025
14.54,2499.883720630728
14.55,2499.8600218546158
14.56,2499.838353568946
14.57,2499.8186568057
14.58,2499.800872596858
14.59,2499.7849419744
14.6,2499.770805970306
14.61,2499.7584056165574
14.62,2499.747681945134
14.63,2499.738575988016
14.64,2499.7310287771834
14.65,2499.7249813446188
14.66,2499.7203747222998
14.67,2499.7171499422075
14.68,2499.7152480363225
14.69,2499.714610036626
14.7,2499.715176975097
14.71,2499.716889883716
14.72,2499.719689794465
14.73,2499.723517739323
14.74,2499.72831475027
14.75,2499.7340218592867
14.76,2499.7405800983543
14.77,2499.7479304994527
14.78,2499.7560140945616
14.79,2499.7647719156616
14.8,2499.774144994734
14.81,2499.784074363759
14.82,2499.7945010547155
14.83,2499.8053660995847
14.84,2499.816610530348
14.85,2499.828175378984
14.86,2499.840001677474
14.87,2499.8520304577983
14.88,2499.864202751937
14.89,2499.876459591872
14.9,2499.888742009581
14.91,2499.9009910370464
14.92,2499.913147706248
14.93,2499.925153049165
14.94,2499.9369480977803
14.95,2499.9484738840715
14.96,2499.959671440021
14.97,2499.970481797608
14.98,2499.980845988813
14.99,2499.990705045617
15.0,2500.0
15.01,2500.0086843453514
15.02,2500.016761420695
15.03,2500.0242470264648
15.04,2500.031156963093
15.05,2500.0375070310142
15.06,2500.043313030661
15.07,2500.0485907624657
15.08,2500.053356026863
15.09,2500.057624624286
15.1,2500.061412355167
15.11,2500.06473501994
15.12,2500.067608419037
15.13,2500.070048352893
15.14,2500.072070621941
15.15,2500.0736910266137
15.16,2500.0749253673434
15.17,2500.075789444565
15.18,2500.076299058711
15.19,2500.0764700102145
15.2,2500.076318099509
15.21,2500.075859127028
15.22,2500.075108893204
15.23,2500.074083198471
15.24,2500.072797843261
15.25,2500.071268628009
15.26,2500.069511353147
15.27,2500.067541819109
15.28,2500.065375826327
15.29,2500.0630291752364
15.3,2500.060517666268
15.31,2500.0578570998564
15.32,2500.055063276435
15.33,2500.052151996437
15.34,2500.0491390602942
15.35,2500.0460402684416
15.36,2500.042871421312
15.37,2500.039648319337
15.38,2500.0363867629526
15.39,2500.033102552591
15.4,2500.029811488685
15.41,2500.026529371667
15.42,2500.0232720019726
15.43,2500.0200551800326
15.44,2500.0168947062816
15.45,2500.013806381153
15.46,2500.010806005079
15.47,2500.007909378494
15.48,2500.005132301829
15.49,2500.002490575521
15.5,2500.0
15.51,2499.997673036677
15.52,2499.9955087908606
15.53,2499.9935030288407
15.54,2499.9916515169
15.55,2499.98995002133
15.56,2499.9883943084133
15.57,2499.986980144438
15.58,2499.985703295691
15.59,2499.9845595284582
15.6,2499.9835446090283
15.61,2499.9826543036856
15.62,2499.981884378717
15.63,2499.9812306004114
15.64,2499.980688735053
15.65,2499.98025454893
15.66,2499.979923808328
15.67,2499.9796922795344
15.68,2499.9795557288357
15.69,2499.979509922518
15.7,2499.979550626869
15.71,2499.979673608175
15.72,2499.979874632721
15.73,2499.9801494667977
15.74,2499.9804938766874
15.75,2499.98090362868
15.76,2499.98137448906
15.77,2499.9819022241154
15.78,2499.982482600131
15.79,2499.983111383396
15.8,2499.983784340196
15.81,2499.984497236818
15.82,2499.9852458395467
15.83,2499.986025914672
15.84,2499.9868332284777
15.85,2499.987663547252
15.86,2499.988512637281
15.87,2499.989376264852
15.88,2499.9902501962515
15.89,2499.991130197766
15.9,2499.992012035681
15.91,2499.9928914762863
15.92,2499.993764285866
15.93,2499.9946262307067
15.94,2499.995473077096
15.95,2499.9963005913205
15.96,2499.997104539666
15.97,2499.9978806884205
15.98,2499.99862480387
15.99,2499.999332652301
16.0,2500.0
16.01,2500.000623507944
16.02,2500.001203415862
16.03,2500.001740858176
16.04,2500.002236969305
16.05,2500.002692883669
16.06,2500.003109735689
16.07,2500.003488659784
16.08,2500.003830790374
16.09,2500.0041372618807
16.1,2500.004409208723
16.11,2500.0046477653204
16.12,2500.004854066094
16.13,2500.0050292454634
16.14,2500.005174437848
16.15,2500.0052907776694
16.16,2500.0053793993466
16.17,2500.0054414373003
16.18,2500.0054780259497
16.19,2500.005490299716
16.2,2500.005479393017
16.21,2500.005446440276
16.22,2500.0053925759107
16.23,2500.005318934343
16.24,2500.00522664999
16.25,2500.0051168572745
16.26,2500.0049906906165
16.27,2500.004849284435
16.28,2500.00469377315
16.29,2500.004525291182
16.3,2500.004344972951
16.31,2500.004153952877
16.32,2500.00395336538
16.33,2500.00374434488
16.34,2500.003528025798
16.35,2500.0033055425524
16.36,2500.003078029565
16.37,2500.0028466212552
16.38,2500.002612452042
16.39,2500.002376656347
16.4,2500.002140368589
16.41,2500.00190472319
16.42,2500.001670854568
16.43,2500.0014398971434
16.44,2500.0012129853376
16.45,2500.0009912535697
16.46,2500.000775836259
16.47,2500.000567867827
16.48,2500.0003684826934
16.49,2500.0001788152776
16.5,2500.0
16.51,2499.9998329315504
16.52,2499.999677545692
16.53,2499.9995335384583
16.54,2499.9994006058814
16.55,2499.9992784439955
16.56,2499.999166748833
16.57,2499.999065216428
16.58,2499.998973542812
16.59,2499.99889142402
16.6,2499.9988185560824
16.61,2499.998754635035
16.62,2499.998699356909
16.63,2499.9986524177384
16.64,2499.998613513556
16.65,2499.9985823403945
16.66,2499.998558594288
16.67,2499.998541971268
16.68,2499.998532167369
16.69,2499.998528878624
16.7,2499.998531801064
16.71,2499.998540630724
16.72,2499.998555063637
16.73,2499.998574795836
16.74,2499.9985995233533
16.75,2499.9986289422222
16.76,2499.998662748477
16.77,2499.998700638149
16.78,2499.998742307272
16.79,2499.9987874518797
16.8,2499.998835768004
16.81,2499.9988869516787
16.82,2499.9989406989366
16.83,2499.9989967058104
16.84,2499.999054668334
16.85,2499.9991142825397
16.86,2499.999175244461
16.87,2499.9992372501306
16.88,2499.999299995583
16.89,2499.999363176849
16.9,2499.9994264899624
16.91,2499.9994896309577
16.92,2499.9995522958657
16.93,2499.999614180721
16.94,2499.999674981557
16.95,2499.999734394406
16.96,2499.9997921153
16.97,2499.999847840274
16.98,2499.99990126536
16.99,2499.999952086591
17.0,2500.0
17.01,2500.000044765857
17.02,2500.0000864013728
17.03,2500.000124987996
17.04,2500.0001606071723
17.05,2500.000193340352
17.06,2500.000223268981
17.07,2500.000250474507
17.08,2500.000275038379
17.09,2500.000297042044
17.1,2500.000316566949
17.11,2500.000333694543
17.12,2500.000348506273
17.13,2500.000361083586
17.14,2500.000371507931
17.15,2500.000379860755
17.16,2500.0003862235058
17.17,2500.000390677631
17.18,2500.000393304578
17.19,2500.000394185796
17.2,2500.0003934027304
17.21,2500.0003910368305
17.22,2500.0003871695435
17.23,2500.000381882317
17.24,2500.000375256599
17.25,2500.000367373837
17.26,2500.0003583154785
17.27,2500.000348162972
17.28,2500.0003369977644
17.29,2500.0003249013034
17.3,2500.000311955037
17.31,2500.000298240413
17.32,2500.0002838388787
17.33,2500.0002688318814
17.34,2500.00025330087
17.35,2500.0002373272914
17.36,2500.0002209925933
17.37,2500.000204378224
17.38,2500.0001875656308
17.39,2500.000170636261
17.4,2500.0001536715617
17.41,2500.0001367529835
17.42,2500.000119961971
17.43,2500.0001033799726
17.44,2500.000087088437
17.45,2500.0000711688112
17.46,2500.0000557025432
17.47,2500.0000407710804
17.48,2500.0000264558703
17.49,2500.0000128383613
17.5,2500.0
17.51,2499.999988005024
17.52,2499.9999768488187
17.53,2499.999966509563
17.54,2499.9999569654306
17.55,2499.9999481946
17.56,2499.999940175246
17.57,2499.999932885545
17.58,2499.9999263036734
17.59,2499.999920407807
17.6,2499.999915176122
17.61,2499.999910586795
17.62,2499.999906618002
17.63,2499.9999032479186
17.64,2499.999900454722
17.65,2499.999898216587
17.66,2499.999896511691
17.67,2499.9998953182103
17.68,2499.99989461432
17.69,2499.9998943781966
17.7,2499.999894588017
17.71,2499.999895221956
17.72,2499.999896258191
17.73,2499.999897674897
17.74,2499.999899450252
17.75,2499.99990156243
17.76,2499.999903989609
17.77,2499.9999067099648
17.78,2499.9999097016725
17.79,2499.9999129429084
17.8,2499.99991641185
17.81,2499.999920086673
17.82,2499.999923945552
17.83,2499.999927966665
17.84,2499.999932128187
17.85,2499.9999364082955
17.86,2499.9999407851656
17.87,2499.9999452369743
17.88,2499.999949741897
17.89,2499.9999542781093
17.9,2499.9999588237883
17.91,2499.999963357111
17.92,2499.999967856252
17.93,2499.999972299388
17.94,2499.999976664695
17.95,2499.9999809303504
17.96,2499.9999850745285
17.97,2499.9999890754066
17.98,2499.99999291116
17.99,2499.999996559966
18.0,2500.0
18.01,2500.000003214051
18.02,2500.000006203353
18.03,2500.0000089737555
18.04,2500.0000115311045
18.05,2500.0000138812493
18.06,2500.000016030036
18.07,2500.000017983313
18.08,2500.000019746928
18.09,2500.000021326729
18.1,2500.0000227285623
18.11,2500.0000239582773
18.12,2500.0000250217204
18.13,2500.000025924739
18.14,2500.0000266731818
18.15,2500.0000272728957
18.16,2500.000027729729
18.17,2500.0000280495287
18.18,2500.0000282381425
18.19,2500.0000283014188
18.2,2500.000028245204
18.21,2500.000028075347
18.22,2500.0000277976947
18.23,2500.000027418094
18.24,2500.0000269423936
18.25,2500.0000263764414
18.26,2500.0000257260845
18.27,2500.0000249971717
18.28,2500.000024195548
18.29,2500.000023327063
18.3,2500.000022397564
18.31,2500.000021412899
18.32,2500.000020378915
18.33,2500.00001930146
18.34,2500.000018186381
18.35,2500.000017039526
18.36,2500.000015866743
18.37,2500.00001467388
18.38,2500.0000134667835
18.39,2500.000012251302
18.4,2500.0000110332826
18.41,2500.0000098185737
18.42,2500.000008613022
18.43,2500.0000074224754
18.44,2500.0000062527824
18.45,2500.000005109789
18.46,2500.0000039993447
18.47,2500.000002927296
18.48,2500.0000018994897
18.49,2500.000000921776
18.5,2500.0
18.51,2499.999999138776
18.52,2499.9999983377697
18.53,2499.999997595418
18.54,2499.999996910152
18.55,2499.999996280405
18.56,2499.999995704611
18.57,2499.9999951812024
18.58,2499.9999947086144
18.59,2499.9999942852787
18.6,2499.999993909628
18.61,2499.999993580097
18.62,2499.999993295118
18.63,2499.9999930531253
18.64,2499.9999928525517
18.65,2499.999992691829
18.66,2499.9999925693933
18.67,2499.999992483676
18.68,2499.9999924331105
18.69,2499.99999241613
18.7,2499.9999924311683
18.71,2499.9999924766585
18.72,2499.9999925510338
18.73,2499.999992652728
18.74,2499.9999927801728
18.75,2499.9999929318037
18.76,2499.999993106052
18.77,2499.9999933013523
18.78,2499.999993516137
18.79,2499.99999374884
18.8,2499.9999939978948
18.81,2499.9999942617337
18.82,2499.9999945387904
18.83,2499.999994827498
18.84,2499.9999951262903
18.85,2499.9999954336
18.86,2499.999995747861
18.87,2499.999996067507
18.88,2499.999996390969
18.89,2499.9999967166827
18.9,2499.9999970430804
18.91,2499.999997368596
18.92,2499.999997691661
18.93,2499.9999980107104
18.94,2499.9999983241773
18.95,2499.999998630494
18.96,2499.999998928095
18.97,2499.999999215413
18.98,2499.999999490881
18.99,2499.999999752932
19.0,2500.0
19.01,2500.0000002308498
19.02,2500.0000004455687
19.03,2500.000000644576
19.04,2500.000000828291
19.05,2500.000000997133
19.06,2500.0000011515217
19.07,2500.0000012918763
19.08,2500.000001418616
19.09,2500.00000153216
19.1,2500.000001632926
19.11,2500.000001721336
19.12,2500.000001797808
19.13,2500.0000018627607
19.14,2500.0000019166137
19.15,2500.000001959788
19.16,2500.0000019927
19.17,2500.00000201577
19.18,2500.0000020294183
19.19,2500.000002034063
19.2,2500.0000020301245
19.21,2500.0000020180205
19.22,2500.000001998172
19.23,2500.0000019709973
19.24,2500.000001936915
19.25,2500.0000018963456
19.26,2500.000001849708
19.27,2500.0000017974216
19.28,2500.000001739905
19.29,2500.000001677578
19.3,2500.00000161086
19.31,2500.0000015401693
19.32,2500.0000014659263
19.33,2500.00000138855
19.34,2500.000001308459
19.35,2500.000001226073
19.36,2500.000001141813
19.37,2500.0000010560952
19.38,2500.0000009693404
19.39,2500.000000881968
19.4,2500.000000794397
19.41,2500.000000707046
19.42,2500.0000006203354
19.43,2500.000000534684
19.44,2500.000000450511
19.45,2500.000000368236
19.46,2500.000000288278
19.47,2500.000000211056
19.48,2500.000000136989
19.49,2500.0000000664977
19.5,2500.0
19.51,2499.9999999378274
19.52,2499.9999998799585
19.53,2499.999999826281
19.54,2499.9999997766863
19.55,2499.999999731064
19.56,2499.999999689303
19.57,2499.999999651293
19.58,2499.9999996169245
19.59,2499.9999995860867
19.6,2499.999999558669
19.61,2499.999999534561
19.62,2499.9999995136527
19.63,2499.999999495835
19.64,2499.9999994809946
19.65,2499.999999469024
19.66,2499.9999994598106
19.67,2499.999999453245
19.68,2499.999999449218
19.69,2499.999999447619
19.7,2499.9999994483355
19.71,2499.99999945126
19.72,2499.99999945628
19.73,2499.9999994632863
19.74,2499.999999472168
19.75,2499.999999482815
19.76,2499.9999994951168
19.77,2499.999999508964
19.78,2499.999999524245
19.79,2499.99999954085
19.8,2499.999999558669
19.81,2499.99999957759
19.82,2499.999999597506
19.83,2499.9999996183037
19.84,2499.9999996398733
19.85,2499.999999662106
19.86,2499.999999684889
19.87,2499.9999997081145
19.88,2499.999999731671
19.89,2499.999999755448
19.9,2499.9999997793343
19.91,2499.9999998032213
19.92,2499.9999998269977
19.93,2499.999999850554
19.94,2499.999999873779
19.95,2499.999999896563
19.96,2499.999999918795
19.97,2499.999999940365
19.98,2499.9999999611628
19.99,2499.999999981078
20.0,2500.0
20.01,2500.0000000178406
20.02,2500.000000034601
20.03,2500.0000000503005
20.04,2500.000000064963
20.05,2500.000000078612
20.06,2500.000000091267
20.07,2500.000000102952
20.08,2500.000000113687
20.09,2500.000000123496
20.1,2500.0000001324
20.11,2500.0000001404205
20.12,2500.000000147581
20.13,2500.000000153904
20.14,2500.0000001594085
20.15,2500.00000016412
20.16,2500.00000016806
20.17,2500.000000171248
20.18,2500.000000173708
20.19,2500.0000001754624
20.2,2500.0000001765325
20.21,2500.0000001769404
20.22,2500.00000017671
20.23,2500.0000001758594
20.24,2500.0000001744143
20.25,2500.000000172395
20.26,2500.0000001698245
20.27,2500.0000001667245
20.28,2500.0000001631165
20.29,2500.0000001590224
20.3,2500.0000001544663
20.31,2500.000000149468
20.32,2500.0000001440503
20.33,2500.000000138237
20.34,2500.0000001320464
20.35,2500.0000001255044
20.36,2500.00000011863
20.37,2500.000000111447
20.38,2500.000000103977
20.39,2500.000000096244
20.4,2500.0000000882665
20.41,2500.0000000800687
20.42,2500.0000000716723
20.43,2500.0000000630994
20.44,2500.0000000543723
20.45,2500.000000045513
20.46,2500.0000000365426
20.47,2500.0000000274845
20.48,2500.00000001836
20.49,2500.000000009191
20.5,2500.0
20.51,2499.9999999908096
20.52,2499.999999981641
20.53,2499.9999999725164
20.54,2499.999999963458
20.55,2499.999999954488
20.56,2499.999999945628
20.57,2499.999999936901
20.58,2499.999999928328
20.59,2499.999999919932
20.6,2499.999999911733
20.61,2499.999999903757
20.62,2499.999999896023
20.63,2499.999999888553
20.64,2499.99999988137
20.65,2499.999999874496
20.66,2499.999999867954
20.67,2499.999999861764
20.68,2499.9999998559497
20.69,2499.9999998505327
20.7,2499.9999998455346
20.71,2499.9999998409776
20.72,2499.999999836884
20.73,2499.9999998332764
20.74,2499.999999830176
20.75,2499.9999998276053
20.76,2499.999999825586
20.77,2499.999999824141
20.78,2499.9999998232915
20.79,2499.99999982306
20.8,2499.999999823468
20.81,2499.999999824538
20.82,2499.999999826292
20.83,2499.9999998287526
20.84,2499.999999831941
20.85,2499.99999983588
20.86,2499.9999998405915
20.87,2499.9999998460967
20.88,2499.999999852419
20.89,2499.99999985958
20.9,2499.9999998676008
20.91,2499.9999998765047
20.92,2499.999999886313
20.93,2499.9999998970484
20.94,2499.9999999087327
20.95,2499.9999999213883
20.96,2499.999999935036
20.97,2499.9999999496995
20.98,2499.9999999654
20.99,2499.99999998216
21.0,2500.0
