wind_speed,GE Vernova GE 1.5sl
13.14,1483.7546488711316
13.15,1483.9160233690243
13.16,1484.073395044807
13.17,1484.2268980227284
13.18,1484.3766664270372
13.19,1484.5228343819813
13.2,1484.66553601181
13.21,1484.8049054407709
13.22,1484.9410767931124
13.23,1485.0741841930844
13.24,1485.2043617649329
13.25,1485.3317436329085
13.26,1485.4564639212583
13.27,1485.5786567542318
13.28,1485.6984562560765
13.29,1485.8159965510413
13.3,1485.9314117633744
13.31,1486.0448360173243
13.32,1486.15640343714
13.33,1486.266248147069
13.34,1486.3745042713604
13.35,1486.4813059342623
13.36,1486.5867872600231
13.37,1486.6910823728913
13.38,1486.7943253971157
13.39,1486.8966504569446
13.4,1486.9981916766262
13.41,1487.099083180409
13.42,1487.1994590925417
13.43,1487.2994535372711
13.44,1487.399200638849
13.45,1487.4988345215208
13.46,1487.5984893095358
13.47,1487.6982991271432
13.48,1487.7983980985905
13.49,1487.8989203481267
13.5,1488.0
13.51,1488.1017493479274
13.52,1488.2041933634982
13.53,1488.3073351877713
13.54,1488.4111779618038
13.55,1488.515724826655
13.56,1488.6209789233828
13.57,1488.7269433930446
13.58,1488.8336213766995
13.59,1488.9410160154052
13.6,1489.0491304502202
13.61,1489.1579678222022
13.62,1489.2675312724095
13.63,1489.3778239419007
13.64,1489.4888489717334
13.65,1489.6006095029666
13.66,1489.7131086766572
13.67,1489.826349633864
13.68,1489.9403355156455
13.69,1490.0550694630597
13.7,1490.1705546171645
13.71,1490.286794119018
13.72,1490.4037911096784
13.73,1490.5215487302046
13.74,1490.6400701216537
13.75,1490.7593584250844
13.76,1490.8794167815552
13.77,1491.0002483321236
13.78,1491.1218562178478
13.79,1491.2442435797868
13.8,1491.367413558998
13.81,1491.49136929654
13.82,1491.6161139334704
13.83,1491.7416506108475
13.84,1491.86798246973
13.85,1491.9951126511758
13.86,1492.1230442962426
13.87,1492.2517805459893
13.88,1492.3813245414733
13.89,1492.5116794237538
13.9,1492.6428483338882
13.91,1492.7748344129343
13.92,1492.9076408019514
13.93,1493.0412706419968
13.94,1493.1757270741289
13.95,1493.311013239406
13.96,1493.447132278886
13.97,1493.5840873336274
13.98,1493.721881544688
13.99,1493.860518053126
14.0,1494.0
14.01,1494.1403135547782
14.02,1494.281377000569
14.03,1494.4230916488914
14.04,1494.565358811264
14.05,1494.7080797992066
14.06,1494.8511559242377
14.07,1494.9944884978756
14.08,1495.13797883164
14.09,1495.281528237049
14.1,1495.4250380256226
14.11,1495.5684095088793
14.12,1495.711543998337
14.13,1495.854342805516
14.14,1495.996707241934
14.15,1496.1385386191112
14.16,1496.279738248565
14.17,1496.4202074418158
14.18,1496.5598475103814
14.19,1496.6985597657813
14.2,1496.836245519534
14.21,1496.9728060831587
14.22,1497.108142768174
14.23,1497.242156886099
14.24,1497.3747497484528
14.25,1497.5058226667538
14.26,1497.6352769525215
14.27,1497.7630139172743
14.28,1497.8889348725315
14.29,1498.0129411298117
14.3,1498.1349340006338
14.31,1498.2548147965167
14.32,1498.37248482898
14.33,1498.487845409541
14.34,1498.60079784972
14.35,1498.7112434610356
14.36,1498.8190835550067
14.37,1498.9242194431515
14.38,1499.0265524369902
14.39,1499.125983848041
14.4,1499.2224149878225
14.41,1499.3157471678535
14.42,1499.4058816996542
14.43,1499.492719894742
14.44,1499.5761630646366
14.45,1499.6561125208564
14.46,1499.7324695749207
14.47,1499.8051355383488
14.48,1499.8740117226585
14.49,1499.9389994393691
14.5,1500.0
14.51,1500.0569484329612
14.52,1500.1099146342276
14.53,1500.1590022166652
14.54,1500.2043147931402
14.55,1500.245955976519
14.56,1500.2840293796685
14.57,1500.3186386154534
14.58,1500.3498872967414
14.59,1500.377879036398
14.6,1500.4027174472897
14.61,1500.424506142282
14.62,1500.4433487342426
14.63,1500.4593488360365
14.64,1500.4726100605303
14.65,1500.4832360205903
14.66,1500.491330329083
14.67,1500.496996598874
14.68,1500.50033844283
14.69,1500.5014594738168
14.7,1500.5004633047013
14.71,1500.497453548349
14.72,1500.4925338176267
14.73,1500.4858077254005
14.74,1500.4773788845364
14.75,1500.4673509079005
14.76,1500.4558274083597
14.77,1500.44291199878
14.78,1500.428708292027
14.79,1500.4133199009675
14.8,1500.3968504384682
14.81,1500.3794035173942
14.82,1500.3610827506127
14.83,1500.3419917509896
14.84,1500.3222341313906
14.85,1500.301913504683
14.86,1500.2811334837318
14.87,1500.2599976814042
14.88,1500.2386097105662
14.89,1500.2170731840838
14.9,1500.1954917148234
14.91,1500.1739689156514
14.92,1500.1526083994336
14.93,1500.1315137790364
14.94,1500.1107886673267
14.95,1500.0905366771697
14.96,1500.070861421432
14.97,1500.0518665129805
14.98,1500.03365556468
14.99,1500.016332189398
15.0,1500.0
15.01,1499.984740713378
15.02,1499.9705484625226
15.03,1499.95739548445
15.04,1499.9452540161765
15.05,1499.934096294718
15.06,1499.9238945570912
15.07,1499.9146210403117
15.08,1499.9062479813958
15.09,1499.8987476173602
15.1,1499.8920921852205
15.11,1499.8862539219929
15.12,1499.8812050646936
15.13,1499.876917850339
15.14,1499.873364515945
15.15,1499.8705172985285
15.16,1499.8683484351045
15.17,1499.86683016269
15.18,1499.8659347183004
15.19,1499.8656343389528
15.2,1499.8659012616629
15.21,1499.8667077234468
15.22,1499.8680259613209
15.23,1499.8698282123012
15.24,1499.8720867134036
15.25,1499.8747737016445
15.26,1499.8778614140406
15.27,1499.8813220876075
15.28,1499.8851279593614
15.29,1499.8892512663183
15.3,1499.893664245495
15.31,1499.8983391339073
15.32,1499.903248168571
15.33,1499.908363586503
15.34,1499.9136576247188
15.35,1499.9191025202351
15.36,1499.924670510067
15.37,1499.930333831232
15.38,1499.936064720746
15.39,1499.941835415625
15.4,1499.9476181528848
15.41,1499.953385169542
15.42,1499.9591087026126
15.43,1499.9647609891126
15.44,1499.9703142660587
15.45,1499.9757407704665
15.46,1499.981012739352
15.47,1499.986102409733
15.48,1499.990982018623
15.49,1499.99562380304
15.5,1500.0
15.51,1500.0040887135276
15.52,1500.0078915156832
15.53,1500.0114158455365
15.54,1500.0146691421553
15.55,1500.0176588446095
15.56,1500.0203923919687
15.57,1500.0228772233008
15.58,1500.0251207776755
15.59,1500.0271304941623
15.6,1500.02891381183
15.61,1500.030478169747
15.62,1500.031831006983
15.63,1500.0329797626075
15.64,1500.0339318756892
15.65,1500.0346947852972
15.66,1500.0352759305003
15.67,1500.035682750368
15.68,1500.0359226839694
15.69,1500.0360031703733
15.7,1500.0359316486488
15.71,1500.0357155578652
15.72,1500.035362337091
15.73,1500.034879425397
15.74,1500.0342742618504
15.75,1500.0335542855212
15.76,1500.0327269354786
15.77,1500.0317996507913
15.78,1500.0307798705285
15.79,1500.0296750337588
15.8,1500.028492579553
15.81,1500.027239946978
15.82,1500.0259245751042
15.83,1500.0245539030002
15.84,1500.0231353697357
15.85,1500.0216764143793
15.86,1500.0201844759997
15.87,1500.0186669936668
15.88,1500.0171314064494
15.89,1500.0155851534169
15.9,1500.0140356736376
15.91,1500.012490406181
15.92,1500.0109567901172
15.93,1500.0094422645136
15.94,1500.0079542684405
15.95,1500.0065002409658
15.96,1500.00508762116
15.97,1500.003723848091
15.98,1500.0024163608289
15.99,1500.001172598442
16.0,1500.0
16.01,1499.9989044325114
16.02,1499.9978854747442
16.03,1499.9969411334057
16.04,1499.9960694152026
16.05,1499.9952683268436
16.06,1499.9945358750354
16.07,1499.9938700664854
16.08,1499.9932689079014
16.09,1499.9927304059909
16.1,1499.9922525674608
16.11,1499.9918333990192
16.12,1499.9914709073737
16.13,1499.9911630992306
16.14,1499.9909079812985
16.15,1499.990703560284
16.16,1499.9905478428952
16.17,1499.9904388358393
16.18,1499.990374545824
16.19,1499.990352979556
16.2,1499.9903721437438
16.21,1499.9904300450935
16.22,1499.990524690314
16.23,1499.9906540861118
16.24,1499.9908162391944
16.25,1499.99100915627
16.26,1499.9912308440453
16.27,1499.9914793092285
16.28,1499.9917525585258
16.29,1499.992048598646
16.3,1499.9923654362954
16.31,1499.992701078182
16.32,1499.9930535310136
16.33,1499.993420801497
16.34,1499.99380089634
16.35,1499.9941918222498
16.36,1499.994591585934
16.37,1499.9949981941006
16.38,1499.995409653456
16.39,1499.9958239707082
16.4,1499.9962391525646
16.41,1499.996653205733
16.42,1499.9970641369202
16.43,1499.997469952834
16.44,1499.997868660182
16.45,1499.9982582656714
16.46,1499.9986367760096
16.47,1499.999002197904
16.48,1499.999352538062
16.49,1499.999685803192
16.5,1500.0
16.51,1500.000293556427
16.52,1500.000566585341
16.53,1500.000819620843
16.54,1500.0010531970347
16.55,1500.0012678480175
16.56,1500.0014641078913
16.57,1500.001642510758
16.58,1500.001803590719
16.59,1500.001947881875
16.6,1500.0020759183265
16.61,1500.0021882341762
16.62,1500.0022853635237
16.63,1500.0023678404707
16.64,1500.0024361991182
16.65,1500.0024909735675
16.66,1500.0025326979198
16.67,1500.0025619062758
16.68,1500.0025791327373
16.69,1500.0025849114045
16.7,1500.0025797763788
16.71,1500.0025642617616
16.72,1500.002538901654
16.73,1500.002504230157
16.74,1500.0024607813716
16.75,1500.002409089399
16.76,1500.0023496883402
16.77,1500.002283112297
16.78,1500.0022098953696
16.79,1500.002130571659
16.8,1500.0020456752677
16.81,1500.001955740295
16.82,1500.0018613008433
16.83,1500.0017628910132
16.84,1500.001661044906
16.85,1500.0015562966223
16.86,1500.0014491802644
16.87,1500.0013402299323
16.88,1500.0012299797277
16.89,1500.0011189637512
16.9,1500.0010077161037
16.91,1500.0008967708875
16.92,1500.0007866622027
16.93,1500.000677924151
16.94,1500.000571090833
16.95,1500.0004666963505
16.96,1500.0003652748037
16.97,1500.000267360294
16.98,1500.000173486923
16.99,1500.000084188791
17.0,1500.0
17.01,1499.9999213417818
17.02,1499.9998481838934
17.03,1499.9997803832232
17.04,1499.9997177966588
17.05,1499.9996602810884
17.06,1499.9996076934003
17.07,1499.9995598904827
17.08,1499.9995167292232
17.09,1499.9994780665108
17.1,1499.9994437592327
17.11,1499.9994136642774
17.12,1499.999387638533
17.13,1499.9993655388878
17.14,1499.9993472222295
17.15,1499.9993325454464
17.16,1499.9993213654268
17.17,1499.9993135390582
17.18,1499.9993089232296
17.19,1499.9993073748285
17.2,1499.9993087507428
17.21,1499.999312907861
17.22,1499.9993197030713
17.23,1499.9993289932618
17.24,1499.99934063532
17.25,1499.9993544861347
17.26,1499.9993704025935
17.27,1499.9993882415856
17.28,1499.999407859998
17.29,1499.9994291147186
17.3,1499.9994518626363
17.31,1499.9994759606388
17.32,1499.9995012656143
17.33,1499.999527634451
17.34,1499.999554924037
17.35,1499.99958299126
17.36,1499.9996116930088
17.37,1499.9996408861712
17.38,1499.999670427635
17.39,1499.9997001742886
17.4,1499.9997299830195
17.41,1499.9997597107174
17.42,1499.999789214269
17.43,1499.9998183505627
17.44,1499.9998469764864
17.45,1499.999874948929
17.46,1499.9999021247777
17.47,1499.999928360921
17.48,1499.9999535142472
17.49,1499.9999774416442
17.5,1500.0
17.51,1500.000021076446
17.52,1500.0000406790855
17.53,1500.0000588462651
17.54,1500.0000756163308
17.55,1500.0000910276297
17.56,1500.0001051185077
17.57,1500.0001179273115
17.58,1500.0001294923875
17.59,1500.0001398520826
17.6,1500.0001490447423
17.61,1500.0001571087143
17.62,1500.0001640823443
17.63,1500.0001700039786
17.64,1500.0001749119642
17.65,1500.0001788446468
17.66,1500.000181840374
17.67,1500.0001839374916
17.68,1500.000185174346
17.69,1500.0001855892835
17.7,1500.000185220651
17.71,1500.000184106795
17.72,1500.000182286061
17.73,1500.0001797967973
17.74,1500.0001766773485
17.75,1500.000172966062
17.76,1500.000168701284
17.77,1500.0001639213615
17.78,1500.00015866464
17.79,1500.0001529694669
17.8,1500.000146874188
17.81,1500.0001404171503
17.82,1500.0001336367
17.83,1500.000126571183
17.84,1500.0001192589468
17.85,1500.000111738337
17.86,1500.0001040477007
17.87,1500.000096225384
17.88,1500.0000883097334
17.89,1500.0000803390956
17.9,1500.0000723518167
17.91,1500.0000643862434
17.92,1500.0000564807222
17.93,1500.0000486735994
17.94,1500.0000410032217
17.95,1500.0000335079353
17.96,1500.0000262260864
17.97,1500.0000191960223
17.98,1500.0000124560886
17.99,1500.0000060446323
18.0,1500.0
18.01,1499.9999943524342
18.02,1499.999989099765
18.03,1499.9999842317177
18.04,1499.9999797380187
18.05,1499.999975608394
18.06,1499.9999718325694
18.07,1499.9999684002717
18.08,1499.9999653012262
18.09,1499.9999625251594
18.1,1499.999960061797
18.11,1499.9999579008654
18.12,1499.9999560320905
18.13,1499.9999544451982
18.14,1499.9999531299145
18.15,1499.9999520759654
18.16,1499.9999512730774
18.17,1499.999950710976
18.18,1499.999950379388
18.19,1499.9999502680384
18.2,1499.9999503666538
18.21,1499.9999506649606
18.22,1499.999951152684
18.23,1499.9999518195507
18.24,1499.9999526552865
18.25,1499.9999536496175
18.26,1499.9999547922696
18.27,1499.999956072969
18.28,1499.9999574814424
18.29,1499.9999590074144
18.3,1499.999960640612
18.31,1499.999962370761
18.32,1499.9999641875872
18.33,1499.9999660808176
18.34,1499.9999680401768
18.35,1499.9999700553917
18.36,1499.9999721161887
18.37,1499.9999742122934
18.38,1499.9999763334315
18.39,1499.9999784693296
18.4,1499.999980609713
18.41,1499.9999827443091
18.42,1499.9999848628424
18.43,1499.99998695504
18.44,1499.9999890106274
18.45,1499.999991019331
18.46,1499.9999929708763
18.47,1499.9999948549903
18.48,1499.999996661398
18.49,1499.999998379826
18.5,1500.0
18.51,1500.000001513817
18.52,1500.000002921856
18.53,1500.0000042268657
18.54,1500.0000054315958
18.55,1500.0000065387958
18.56,1500.0000075512146
18.57,1500.000008471602
18.58,1500.0000093027074
18.59,1500.00001004728
18.6,1500.000010708069
18.61,1500.000011287824
18.62,1500.0000117892948
18.63,1500.0000122152298
18.64,1500.000012568379
18.65,1500.0000128514916
18.66,1500.000013067317
18.67,1500.0000132186049
18.68,1500.000013308104
18.69,1500.000013338564
18.7,1500.0000133127346
18.71,1500.0000132333646
18.72,1500.000013103204
18.73,1500.000012925001
18.74,1500.0000127015062
18.75,1500.0000124354688
18.76,1500.0000121296373
18.77,1500.0000117867623
18.78,1500.0000114095924
18.79,1500.0000110008768
18.8,1500.000010563365
18.81,1500.0000100998072
18.82,1500.000009612952
18.83,1500.0000091055488
18.84,1500.000008580347
18.85,1500.0000080400955
18.86,1500.000007487545
18.87,1500.0000069254436
18.88,1500.0000063565417
18.89,1500.0000057835873
18.9,1500.0000052093308
18.91,1500.0000046365217
18.92,1500.0000040679083
18.93,1500.0000035062417
18.94,1500.0000029542691
18.95,1500.000002414742
18.96,1500.0000018904084
18.97,1500.000001384018
18.98,1500.0000008983204
18.99,1500.0000004360645
19.0,1500.0
19.01,1499.9999995922976
19.02,1499.9999992128123
19.03,1499.9999988608206
19.04,1499.9999985355994
19.05,1499.9999982364243
19.06,1499.9999979625732
19.07,1499.999997713321
19.08,1499.999997487945
19.09,1499.9999972857215
19.1,1499.9999971059276
19.11,1499.9999969478388
19.12,1499.999996810732
19.13,1499.999996693884
19.14,1499.9999965965706
19.15,1499.9999965180689
19.16,1499.9999964576552
19.17,1499.9999964146054
19.18,1499.9999963881976
19.19,1499.9999963777063
19.2,1499.999996382409
19.21,1499.9999964015824
19.22,1499.9999964345027
19.23,1499.999996480446
19.24,1499.999996538689
19.25,1499.9999966085086
19.26,1499.9999966891808
19.27,1499.9999967799822
19.28,1499.9999968801897
19.29,1499.9999969890791
19.3,1499.9999971059276
19.31,1499.9999972300106
19.32,1499.9999973606054
19.33,1499.9999974969887
19.34,1499.9999976384363
19.35,1499.9999977842251
19.36,1499.999997933632
19.37,1499.9999980859325
19.38,1499.9999982404038
19.39,1499.999998396322
19.4,1499.9999985529637
19.41,1499.9999987096053
19.42,1499.9999988655234
19.43,1499.999999019995
19.44,1499.999999172295
19.45,1499.999999321702
19.46,1499.9999994674906
19.47,1499.9999996089384
19.48,1499.9999997453217
19.49,1499.9999998759165
19.5,1500.0
19.51,1500.0000001169929
19.52,1500.0000002268953
19.53,1500.000000329852
19.54,1500.000000426007
19.55,1500.0000005155066
19.56,1500.000000598494
19.57,1500.000000675115
19.58,1500.0000007455133
19.59,1500.000000809834
19.6,1500.0000008682218
19.61,1500.0000009208215
19.62,1500.000000967778
19.63,1500.0000010092351
19.64,1500.0000010453389
19.65,1500.000001076233
19.66,1500.0000011020632
19.67,1500.000001122973
19.68,1500.000001139107
19.69,1500.0000011506108
19.7,1500.0000011576287
19.71,1500.0000011603058
19.72,1500.000001158787
19.73,1500.0000011532156
19.74,1500.0000011437376
19.75,1500.000001130497
19.76,1500.0000011136392
19.77,1500.0000010933084
19.78,1500.0000010696492
19.79,1500.0000010428066
19.8,1500.0000010129254
19.81,1500.0000009801497
19.82,1500.0000009446248
19.83,1500.000000906496
19.84,1500.0000008659065
19.85,1500.000000823002
19.86,1500.000000777927
19.87,1500.0000007308256
19.88,1500.0000006818434
19.89,1500.000000631125
19.9,1500.0000005788147
19.91,1500.0000005250572
19.92,1500.0000004699975
19.93,1500.00000041378
19.94,1500.00000035655
19.95,1500.0000002984511
19.96,1500.0000002396291
19.97,1500.0000001802284
19.98,1500.0000001203937
19.99,1500.0000000602688
20.0,1500.0
20.01,1499.9999999397307
20.02,1499.9999998796063
20.03,1499.9999998197718
20.04,1499.9999997603709
20.05,1499.9999997015489
20.06,1499.9999996434503
20.07,1499.99999958622
20.08,1499.9999995300025
20.09,1499.999999474943
20.1,1499.9999994211853
20.11,1499.9999993688753
20.12,1499.9999993181566
20.13,1499.9999992691744
20.14,1499.9999992220733
20.15,1499.999999176998
20.16,1499.9999991340935
20.17,1499.999999093504
20.18,1499.9999990553747
20.19,1499.99999901985
20.2,1499.9999989870746
20.21,1499.9999989571934
20.22,1499.9999989303508
20.23,1499.9999989066916
20.24,1499.9999988863608
20.25,1499.9999988695029
20.26,1499.9999988562624
20.27,1499.9999988467844
20.28,1499.9999988412137
20.29,1499.999998839694
20.3,1499.999998842371
20.31,1499.9999988493892
20.32,1499.999998860893
20.33,1499.999998877027
20.34,1499.999998897937
20.35,1499.9999989237667
20.36,1499.999998954661
20.37,1499.9999989907649
20.38,1499.999999032222
20.39,1499.9999990791785
20.4,1499.9999991317782
20.41,1499.999999190166
20.42,1499.999999254487
20.43,1499.9999993248853
20.44,1499.9999994015056
20.45,1499.9999994844934
20.46,1499.999999573993
20.47,1499.9999996701483
20.48,1499.9999997731047
20.49,1499.9999998830071
20.5,1500.0
20.51,0.0
20.52,0.0
20.53,0.0
20.54,0.0
20.55,0.0
20.56,0.0
20.57,0.0
20.58,0.0
20.59,0.0
20.6,0.0
20.61,0.0
20.62,0.0
20.63,0.0
20.64,0.0
20.65,0.0
20.66,0.0
20.67,0.0
20.68,0.0
20.69,0.0
20.7,0.0
20.71,0.0
20.72,0.0
20.73,0.0
20.74,0.0
20.75,0.0
20.76,0.0
20.77,0.0
20.78,0.0
20.79,0.0
20.8,0.0
20.81,0.0
20.82,0.0
20.83,0.0
20.84,0.0
20.85,0.0
20.86,0.0
20.87,0.0
20.88,0.0
20.89,0.0
20.9,0.0
20.91,0.0
20.92,0.0
20.93,0.0
20.94,0.0
20.95,0.0
20.96,0.0
20.97,0.0
20.98,0.0
20.99,0.0
21.0,0.0
