experiment,park_id,variant,outlier_share,r2,rmse_n,mae_n,energy_ratio,wasserstein,n_hours,window,curtailed_share
M2all,00198_1,clean,0.097577209797657,0.6280617496054187,0.1650660029503823,0.1086098133880451,1.0203497445916825,0.017708438011825,6779,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2all,00198_1,clean_exkl_curt,0.097577209797657,0.6093395282501413,0.1646144954613862,0.1079191988833084,1.0135663465631,0.0176138393373357,6779,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0504499188670895
M2all,00198_2,raw,0.1800493285831734,0.7410270534298089,0.1708306002903248,0.1161261090805111,1.07610467439065,0.0274978180238505,3649,"('2023-12-31 23:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2all,00198_2,clean,0.1800493285831734,0.8722658718546422,0.1191395159010577,0.0862676451428017,1.0745969249809273,0.029403381908632,2992,"('2023-12-31 23:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2all,00198_2,clean_exkl_curt,0.1800493285831734,0.8692917958373115,0.1195435764046851,0.0866645048722003,1.0749949131517365,0.029296768907856,2992,"('2023-12-31 23:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.044451871657754
M2all,00282,raw,0.1540202342917997,0.6198001705069762,0.2027426539170337,0.1287071411230115,0.974760718451017,0.0181945310153507,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2all,00282,clean,0.1540202342917997,0.8289375932998996,0.1349056429318981,0.0931464083020059,0.9045317523841314,0.0338838918882229,6355,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2all,00282,clean_exkl_curt,0.1540202342917997,0.827727805293005,0.1345776673170015,0.0932259679743114,0.9041391519382552,0.0338381937546876,6355,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0358772619984264
M2all,00298,raw,0.1699946751863684,0.4836874651887155,0.2371592119875431,0.1475604984464318,1.301857821133226,0.1063931046607767,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2all,00298,clean,0.1699946751863684,0.7760093725140709,0.1535860987859303,0.1045808802475656,1.2150611776045597,0.0756447075747599,6235,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2all,00298,clean_exkl_curt,0.1699946751863684,0.766903205138209,0.1547901339629852,0.1055969358768752,1.2235273732816694,0.0767234186586107,6235,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.038813151563753
M2all,01200_1,raw,0.1260649627263046,0.1243067786264098,0.2731091255775059,0.1632317905036977,1.5117688689065254,0.1406806318475546,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2all,01200_1,clean,0.1260649627263046,0.6606157050817876,0.1641712315339767,0.1150337802301294,1.355344097990861,0.0992408354698951,6565,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2all,01200_1,clean_exkl_curt,0.1260649627263046,0.6379742809487925,0.164367087482486,0.115160746549483,1.370217128890425,0.0992616760773229,6565,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0405178979436405
M2all,01200_2,raw,0.1333865814696485,0.3909281350752347,0.2270803151035521,0.1513759487094585,1.4758444516478568,0.135940988355422,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2all,01200_2,clean,0.1333865814696485,0.4771729448971988,0.1909802140145808,0.1331630403610288,1.497722704250448,0.1250368623045726,6510,"('2023-07-24 01:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2all,01200_2,clean_exkl_curt,0.1333865814696485,0.4438575138248354,0.1911420191093309,0.1333157447748259,1.5180710299019038,0.1253538311308429,6510,"('2023-07-24 01:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0353302611367127
M2all,01303_1,raw,0.0589801624284382,0.6081399574371142,0.1473219510361869,0.1000288993105653,1.336446204930415,0.0736782269283845,7511,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2all,01303_1,clean,0.0589801624284382,0.6253310679473931,0.1348501194205242,0.0932148036952663,1.3604295291522566,0.0748657351740256,7068,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2all,01303_1,clean_exkl_curt,0.0589801624284382,0.6035955531889613,0.133102958620334,0.0916907787160174,1.369459233799743,0.0736165163325358,7068,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.043859649122807
M2all,01303_2,raw,0.0793502862468379,0.7405480294011091,0.1099414113054862,0.0722640049142456,1.14232180356296,0.0328171737368473,7511,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2all,01303_2,clean,0.0793502862468379,0.7918345576558111,0.089125861929115,0.0620761284027703,1.1464066268592146,0.0320840948783906,6915,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2all,01303_2,clean_exkl_curt,0.0793502862468379,0.7834637147382846,0.0875912669957368,0.060801639210051,1.1472594474308837,0.0312819563470983,6915,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0416485900216919
M2all,02483,raw,0.1769169329073482,0.7414665319490434,0.1829470864394105,0.1215469830172559,0.944317245779198,0.0258120160936958,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2all,02483,clean,0.1769169329073482,0.9106464889698108,0.1108413588597979,0.0822725838759184,0.9329509951691132,0.0359750627109882,6183,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2all,02483,clean_exkl_curt,0.1769169329073482,0.9073959395856308,0.1117996727610228,0.083008054576574,0.9315812176524636,0.0356596974937588,6183,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0511078764353873
M2all,04745,raw,0.0129316091187842,0.6670369258454725,0.0808619731155922,0.0460926854623578,1.1202658794746758,0.019078341313001,7501,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2all,04745,clean,0.0129316091187842,0.715178110067368,0.072639192071626,0.0432648754080916,1.1079777085775733,0.0179917713225082,7404,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2all,04745,clean_exkl_curt,0.0129316091187842,0.7011030921160829,0.0684936814372183,0.0408423284770719,1.1133257917351338,0.0180625303047712,7404,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0479470556455969
M2all,05347,raw,0.2312608174677139,0.5757810236276975,0.1960026475524023,0.1220832912511013,1.1867067182584834,0.05059484642504,7511,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2all,05347,clean,0.2312608174677139,0.8120191775444632,0.123277699000807,0.0816435677818266,1.0708270412504388,0.0380718738974364,5774,"('2023-07-24 00:00:00+00:00', '2024-05-30 20:00:00+00:00')",
M2all,05347,clean_exkl_curt,0.2312608174677139,0.7985136477011787,0.123578095520896,0.0819993554302119,1.0711314876143243,0.0381218221576354,5774,"('2023-07-24 00:00:00+00:00', '2024-05-30 20:00:00+00:00')",0.0394873571181156
M2all,05426,raw,0.1516240681576145,0.6736136909153796,0.1750346936686309,0.1095375965236079,1.0956199034336718,0.027204803367463,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2all,05426,clean,0.1516240681576145,0.8411017117864799,0.120913739860745,0.0841166168440278,1.0476765416338198,0.0154711291907147,6373,"('2023-07-24 04:00:00+00:00', '2024-05-31 18:00:00+00:00')",
M2all,05426,clean_exkl_curt,0.1516240681576145,0.8359612344126452,0.1206442721613794,0.0841442195277711,1.0481649236931472,0.0152623410064932,6373,"('2023-07-24 04:00:00+00:00', '2024-05-31 18:00:00+00:00')",0.0458182959359799
M2all,07374,raw,0.0308839190628328,0.6638876249818353,0.1214013670994772,0.0732981665696093,1.1035845688075878,0.0199134550190476,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2all,07374,clean,0.0308839190628328,0.740176938005566,0.1067674198801149,0.0679237655764248,1.068616128076142,0.0150202806556676,7280,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2all,07374,clean_exkl_curt,0.0308839190628328,0.7452199269686566,0.102135207955424,0.0651598956830294,1.0603408561643528,0.013199260099676,7280,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0471153846153846
M2noage,00198_1,raw,0.097577209797657,0.4539134566641755,0.2030200635695706,0.126876294777822,1.0947358169413322,0.0255526669899314,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2noage,00198_1,clean,0.097577209797657,0.6177016616283899,0.1673491143559454,0.1096582943484508,1.0482069221308965,0.0184163451351153,6779,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2noage,00198_1,clean_exkl_curt,0.097577209797657,0.5988606397228315,0.1668076557262084,0.1089268087300278,1.0422054915487808,0.0176717415455056,6779,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0504499188670895
M2noage,00198_2,raw,0.1800493285831734,0.7393707362274018,0.1713760215212763,0.1165633327234069,1.0820576955710175,0.0296487383769109,3649,"('2023-12-31 23:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2noage,00198_2,clean,0.1800493285831734,0.8708540481155668,0.119796121021516,0.0866942924024181,1.0808861030330097,0.0309803948998528,2992,"('2023-12-31 23:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2noage,00198_2,clean_exkl_curt,0.1800493285831734,0.8678499431569404,0.1202011154248506,0.0871011451338271,1.0813670283006744,0.0308991879255131,2992,"('2023-12-31 23:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.044451871657754
M2noage,00282,raw,0.1540202342917997,0.6204803555198276,0.2025612174239422,0.1283910121471219,0.9848480296711148,0.0165107520877477,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2noage,00282,clean,0.1540202342917997,0.8317964374435248,0.1337736023027883,0.0924683327393949,0.9149344453058218,0.0302073778121983,6355,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2noage,00282,clean_exkl_curt,0.1540202342917997,0.83059136189929,0.1334544864874061,0.0925501235914406,0.914631526970112,0.0301983943065718,6355,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0358772619984264
M2noage,00298,raw,0.1699946751863684,0.472221212072674,0.2397781637254012,0.1499209573705539,1.3138266489373107,0.1106116072594201,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2noage,00298,clean,0.1699946751863684,0.7643572904876216,0.1575302599973199,0.1073026270997952,1.227661953884097,0.0800323567363194,6235,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2noage,00298,clean_exkl_curt,0.1699946751863684,0.75481415136037,0.158753323266766,0.1083283385406372,1.236439891707154,0.0811092763113191,6235,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.038813151563753
M2noage,01200_1,raw,0.1260649627263046,0.0744906518299143,0.2807699487144863,0.1721538784140123,1.5549829470348315,0.1525597909468356,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2noage,01200_1,clean,0.1260649627263046,0.6071757526965671,0.1766242492579837,0.1250180164637694,1.4009993207368636,0.1116845569156032,6565,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2noage,01200_1,clean_exkl_curt,0.1260649627263046,0.5809622263930402,0.176836428125715,0.1251546622384308,1.4178475677193851,0.111729544063345,6565,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0405178979436405
M2noage,01200_2,raw,0.1333865814696485,0.3506762209948509,0.2344638395950957,0.1580904519768224,1.505051824835415,0.1442826584318031,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2noage,01200_2,clean,0.1333865814696485,0.4250405919926914,0.2002755538414614,0.1407618922537137,1.53198067451541,0.1336277684292537,6510,"('2023-07-24 01:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2noage,01200_2,clean_exkl_curt,0.1333865814696485,0.3884066179276672,0.2004446739344814,0.1409382874182757,1.5535845964285486,0.1339338832959849,6510,"('2023-07-24 01:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0353302611367127
M2noage,01303_1,raw,0.0589801624284382,0.5185354445817175,0.1632992279199647,0.1123714108684373,1.4130777763382365,0.090365291063806,7511,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2noage,01303_1,clean,0.0589801624284382,0.5202705691836531,0.1525898603440044,0.1063957473117311,1.4424875718058554,0.0917410184235438,7068,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2noage,01303_1,clean_exkl_curt,0.0589801624284382,0.4909238095101345,0.1508376796626745,0.1048042838356233,1.454395713043703,0.0903641742362724,7068,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.043859649122807
M2noage,01303_2,raw,0.0793502862468379,0.5986301922305093,0.1367430212333905,0.0917299641758816,1.311951708036489,0.0636622300235631,7511,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2noage,01303_2,clean,0.0793502862468379,0.6211357095894807,0.1202378667960051,0.0828600639042827,1.3313827743575577,0.0630691623956151,6915,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2noage,01303_2,clean_exkl_curt,0.0793502862468379,0.6038082031616456,0.1184808624818067,0.0812235363459095,1.3360787331629966,0.0617308473548398,6915,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0416485900216919
M2noage,02483,raw,0.1769169329073482,0.7429960376288749,0.1824051185149637,0.1209002519437528,0.9557552369683924,0.0205824681662125,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2noage,02483,clean,0.1769169329073482,0.9134260613154396,0.1091037350307286,0.0812680337906117,0.9445735649146492,0.0336506757590878,6183,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2noage,02483,clean_exkl_curt,0.1769169329073482,0.9103083350989174,0.1100275798508687,0.0819854045318909,0.9435913366298208,0.0332836276597823,6183,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0511078764353873
M2noage,04745,raw,0.0129316091187842,0.525112903436082,0.0965698335162219,0.0552557431361458,1.2856266795365174,0.0347067039996131,7501,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2noage,04745,clean,0.0129316091187842,0.5758900900457518,0.0886387317332312,0.0523266807437218,1.2737154977686025,0.0332613963913678,7404,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2noage,04745,clean_exkl_curt,0.0129316091187842,0.5481310124887515,0.0842162824386961,0.0496215887107707,1.282001628539451,0.0321569514185244,7404,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0479470556455969
M2noage,05347,raw,0.2312608174677139,0.571035684815532,0.19709584756639,0.1227897991048961,1.1936722622871154,0.0524776805854354,7511,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2noage,05347,clean,0.2312608174677139,0.8082106781162451,0.1245202427639229,0.082291732485089,1.0778212136027214,0.0388609946012249,5774,"('2023-07-24 00:00:00+00:00', '2024-05-30 20:00:00+00:00')",
M2noage,05347,clean_exkl_curt,0.2312608174677139,0.7944722558772038,0.1248113004970521,0.0826490423690394,1.0783941873520502,0.0388934503593952,5774,"('2023-07-24 00:00:00+00:00', '2024-05-30 20:00:00+00:00')",0.0394873571181156
M2noage,05426,raw,0.1516240681576145,0.6686873951574714,0.1763506853367144,0.1106021599502119,1.1089146506374612,0.0309427778104115,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2noage,05426,clean,0.1516240681576145,0.8375215974140996,0.122268297525167,0.085070898659595,1.0606617670026826,0.0192959208202684,6373,"('2023-07-24 04:00:00+00:00', '2024-05-31 18:00:00+00:00')",
M2noage,05426,clean_exkl_curt,0.1516240681576145,0.8322446798976428,0.1220033097310288,0.0851016960787499,1.0615083686141282,0.0191094567387753,6373,"('2023-07-24 04:00:00+00:00', '2024-05-31 18:00:00+00:00')",0.0458182959359799
M2noage,07374,raw,0.0308839190628328,0.5518582774782101,0.1401809554006387,0.0865807252277724,1.2632834212637352,0.050609440152802,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2noage,07374,clean,0.0308839190628328,0.6431007276459009,0.1251332518428134,0.0806603181579866,1.2238006173669993,0.0443978967191958,7280,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M2noage,07374,clean_exkl_curt,0.0308839190628328,0.6482727565015756,0.1200040084437749,0.0775396035641628,1.217843857227742,0.0415444603365816,7280,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0471153846153846
M3,00198_1,raw,0.0955804046858359,0.3784958814503432,0.2165859236314268,0.1363157539399936,1.088502282279113,0.0338123759766093,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M3,00198_1,clean,0.0955804046858359,0.5363491857294966,0.1832743447009017,0.1200869953794062,1.0459131013875942,0.0368528881571237,6794,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M3,00198_1,clean_exkl_curt,0.0955804046858359,0.5116506842553471,0.1828257099596776,0.119627249360344,1.038316327322558,0.0369851022961477,6794,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0507801000883132
M3,00198_2,raw,0.2077281446971772,0.7079212656280186,0.1814213678025563,0.1219470875962179,1.0101409344120669,0.0312148553493689,3649,"('2023-12-31 23:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M3,00198_2,clean,0.2077281446971772,0.8700183252306023,0.1189238714110813,0.0844440136498103,0.9945917185695232,0.0264910533997426,2891,"('2024-01-01 01:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M3,00198_2,clean_exkl_curt,0.2077281446971772,0.8660162290500142,0.1195792275944977,0.0848837149892596,0.9921515097493904,0.027057715638645,2891,"('2024-01-01 01:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0456589415427187
M3,00282,raw,0.1497603833865814,0.5465635769636115,0.2214100701723295,0.1443256291818004,0.8935758926995007,0.0445218148310525,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M3,00282,clean,0.1497603833865814,0.7247299792870248,0.1707802173620257,0.1151109811787621,0.8028990134699397,0.0699109089601735,6387,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M3,00282,clean_exkl_curt,0.1497603833865814,0.7197666665764428,0.1712582318817382,0.115673717618564,0.8002061914564673,0.0704455246117712,6387,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0356975105683419
M3,00298,raw,0.1702609158679446,0.5016667184533397,0.2329933955477645,0.1438036170773571,1.2823387379712563,0.09951345826685,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M3,00298,clean,0.1702609158679446,0.7940566410911718,0.1472782589031058,0.1002401474567566,1.1945956106351283,0.0685259611319987,6233,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M3,00298,clean_exkl_curt,0.1702609158679446,0.7856679976726371,0.1484391834590064,0.1012309852699949,1.2025332602999046,0.0696005439184709,6233,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0388256056473608
M3,01200_1,raw,0.1273961661341852,0.0798791353204139,0.2799514087396063,0.1715608901347536,1.5527851678180646,0.1519556413244938,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M3,01200_1,clean,0.1273961661341852,0.6146315167416243,0.174862635858389,0.1241010534961382,1.3982904082593093,0.1108104678000333,6555,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M3,01200_1,clean_exkl_curt,0.1273961661341852,0.5881531855236917,0.1751936800520539,0.1243038879241763,1.4152948780054893,0.1109236004432908,6555,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.040274599542334
M3,01200_2,raw,0.1401757188498402,0.3699818891929568,0.2309520045218197,0.1561231740144472,1.4988703637577994,0.1425159371854142,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M3,01200_2,clean,0.1401757188498402,0.441660235515366,0.1960202036158453,0.1385935299259479,1.532355656214707,0.132110144410827,6459,"('2023-07-24 01:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M3,01200_2,clean_exkl_curt,0.1401757188498402,0.404515449038423,0.1961447094983063,0.1387366826688696,1.554515067357793,0.132386467998151,6459,"('2023-07-24 01:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0354544047066109
M3,01303_1,raw,0.0655039275728931,0.6720820022093129,0.1347673218164361,0.0912222782036142,1.2898060513627154,0.0634538551108898,7511,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M3,01303_1,clean,0.0655039275728931,0.7081000913063246,0.1172706274985642,0.0823439927806188,1.306105829786556,0.0626484532807307,7019,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M3,01303_1,clean_exkl_curt,0.0655039275728931,0.6893931524183936,0.115868668272962,0.081103269019391,1.3141101898460466,0.0616609250312932,7019,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0430260720900413
M3,01303_2,raw,0.0801491146318732,0.6503208493402118,0.1276343850197704,0.0851398496645025,1.279472126860018,0.0563417339727209,7511,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M3,01303_2,clean,0.0801491146318732,0.6954703870801956,0.1076777004066399,0.0750819805274083,1.2873619139959558,0.0539477257168578,6909,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M3,01303_2,clean_exkl_curt,0.0801491146318732,0.6797809167700261,0.1058267420126888,0.0734632548046613,1.2909809585031915,0.0524897159727558,6909,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0424084527427992
M3,02483,raw,0.1871671991480298,0.6885908292011136,0.2007857145470023,0.133500469269224,0.9250667137980876,0.0347356953955183,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M3,02483,clean,0.1871671991480298,0.8823285427858686,0.1276721038442718,0.0907355713696927,0.8973684281880042,0.0463338083229777,6106,"('2023-07-24 01:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M3,02483,clean_exkl_curt,0.1871671991480298,0.8774845272125514,0.1291507518942726,0.0917675561260199,0.8931379238860727,0.0473082514169499,6106,"('2023-07-24 01:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0524074680641991
M3,04745,raw,0.0123983468870817,0.6127409610360741,0.0872061432074189,0.0496685727460607,1.2198014940955195,0.0263486617517507,7501,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M3,04745,clean,0.0123983468870817,0.667362400696266,0.0783319352676768,0.0467245206260114,1.2029794830524254,0.0245203106454034,7408,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M3,04745,clean_exkl_curt,0.0123983468870817,0.6466564310069669,0.074074813491895,0.0442283932023811,1.2093254364776138,0.023668281297717,7408,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0480561555075593
M3,05347,raw,0.2287311942484355,0.5494486360521256,0.2019942682974656,0.1257262720955034,1.18630521639327,0.0510640646379758,7511,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M3,05347,clean,0.2287311942484355,0.7862207768912879,0.130358887163259,0.0855983364099392,1.0740813478377478,0.0469941821464865,5793,"('2023-07-24 03:00:00+00:00', '2024-05-30 20:00:00+00:00')",
M3,05347,clean_exkl_curt,0.2287311942484355,0.7739456478729558,0.1301161036426892,0.0855818544935528,1.0718285335613638,0.0468618361333671,5793,"('2023-07-24 03:00:00+00:00', '2024-05-30 20:00:00+00:00')",0.0393578456758156
M3,05426,raw,0.1568157614483493,0.5775956601630073,0.1991234269913706,0.1254486547714024,1.1377243971511968,0.0389016566489428,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M3,05426,clean,0.1568157614483493,0.7574462283476894,0.1467518012835881,0.09896482094883,1.106098487288056,0.0351937065528763,6334,"('2023-07-24 04:00:00+00:00', '2024-05-31 18:00:00+00:00')",
M3,05426,clean_exkl_curt,0.1568157614483493,0.7465574392538052,0.1471965983919675,0.0992767872991687,1.1064884491997322,0.0352166947684656,6334,"('2023-07-24 04:00:00+00:00', '2024-05-31 18:00:00+00:00')",0.046100410483107
M3,07374,raw,0.0319488817891373,0.67058307515096,0.1201861104251727,0.0724051970004647,1.1084604933561464,0.0208501311981079,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M3,07374,clean,0.0319488817891373,0.7494894159137635,0.1047702364125538,0.0668418207749894,1.0723439959416443,0.0145939350461504,7272,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M3,07374,clean_exkl_curt,0.0319488817891373,0.7529528335699518,0.1004881957477151,0.0642727552616728,1.0649240378861011,0.0126719856867132,7272,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0468921892189218
M3allconst,00198_1,raw,0.0955804046858359,0.4004798895296528,0.2127208697000478,0.1342941323585795,1.042840882848641,0.0331412056571984,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M3allconst,00198_1,clean,0.0955804046858359,0.555737924579137,0.1794013812737176,0.1182376574467857,1.0004114460056228,0.0377148678208962,6794,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M3allconst,00198_1,clean_exkl_curt,0.0955804046858359,0.531317137386535,0.1791065686650799,0.1178531076425771,0.9915705560559458,0.0381250684258977,6794,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0507801000883132
M3allconst,00198_2,raw,0.2077281446971772,0.7079552143428596,0.1814108240680507,0.1217880083053497,0.991529643570072,0.0344621196128177,3649,"('2023-12-31 23:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M3allconst,00198_2,clean,0.2077281446971772,0.8680374945965151,0.1198266038484743,0.0847712937967832,0.9754178086047688,0.0308838542291254,2891,"('2024-01-01 01:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M3allconst,00198_2,clean_exkl_curt,0.2077281446971772,0.8639240591499049,0.1205092318922558,0.0852084258030615,0.9727566419758366,0.0314797819330966,2891,"('2024-01-01 01:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0456589415427187
M3allconst,00282,raw,0.1497603833865814,0.5465635769636115,0.2214100701723295,0.1443256291818004,0.8935758926995007,0.0445218148310525,7512,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M3allconst,00282,clean,0.1497603833865814,0.7247299792870248,0.1707802173620257,0.1151109811787621,0.8028990134699397,0.0699109089601735,6387,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",
M3allconst,00282,clean_exkl_curt,0.1497603833865814,0.7197666665764428,0.1712582318817382,0.115673717618564,0.8002061914564673,0.0704455246117712,6387,"('2023-07-24 00:00:00+00:00', '2024-05-31 23:00:00+00:00')",0.0356975105683419
